update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_success,c_slow,c_team,speed,n_succ,lam0,lam_slow,lam_succ,boot
500,384000,0.00025400921658986174,524.1,0.25,1.15329,101.92,6968,-0.006625,0.012688,0.005382,2.854253,0.00606,0.075836,0.782751,0.53485,0.526503,0.870443,0.990885,1.175473,2.0,0.0113,0.002218,0.986483,1.0
550,422400,0.00024940092165898615,528.4,0.38,1.357588,94.07,7376,-0.006943,0.009464,0.002536,2.807131,0.005496,0.059967,0.621931,0.733953,0.85,0.749089,0.916667,1.50851,3.0,0.01089,0.002178,0.986931,1.0
600,460800,0.00024479262672811057,525.7,0.45,1.42541,91.47,7784,-0.007402,0.013704,0.00305,2.814908,0.005194,0.057129,0.720057,0.731245,0.79257,0.780859,0.945312,1.412459,4.0,0.011298,0.002328,0.986373,1.0
650,499200,0.000240184331797235,528.9,0.42,1.435315,82.53,8206,-0.006615,0.009761,0.002244,2.791544,0.004878,0.051849,0.816554,0.803231,0.811394,0.765495,0.859375,1.371424,5.0,0.011738,0.00253,0.985733,1.0
700,537600,0.00023557603686635942,520.8,0.41,1.39373,99.1,8634,-0.007655,0.011949,0.001651,2.857442,0.00635,0.081085,0.563935,0.825071,0.614743,0.76901,0.967448,1.445293,4.0,0.012821,0.002931,0.984248,1.0
750,576000,0.00023096774193548386,530.0,0.48,1.432551,115.19,9014,-0.007834,0.008644,0.001745,2.910085,0.005762,0.069641,0.863493,0.897552,0.607475,0.888802,1.0,1.133185,5.0,0.01364,0.00334,0.98302,1.0
800,614400,0.00022635944700460827,528.4,0.46,1.419289,92.6,9405,-0.007245,0.005303,0.001056,2.641794,0.00508,0.056671,0.810037,0.905702,0.912431,0.753516,0.977865,1.453915,3.0,0.014638,0.003898,0.981465,1.0
850,652800,0.0002217511520737327,528.9,0.55,1.587824,91.67,9827,-0.006978,0.009386,0.001477,2.727154,0.005114,0.055878,0.668702,0.829935,0.867502,0.672786,0.826823,1.65677,6.0,0.016505,0.004739,0.978756,1.0
900,691200,0.00021714285714285713,524.0,0.54,1.56941,79.36,10277,-0.007044,0.023265,0.001773,2.701915,0.006287,0.074158,0.519307,0.74461,0.682571,0.576302,0.63151,1.836898,6.0,0.021297,0.006861,0.971842,1.0
950,729600,0.00021253456221198154,529.4,0.59,1.613813,111.97,10657,-0.00758,0.008577,0.001354,2.806766,0.005544,0.067932,0.461282,0.882413,0.80575,0.694401,0.871094,1.590051,6.0,0.028878,0.010927,0.960195,1.0
1000,768000,0.00020792626728110595,528.4,0.53,1.55275,103.61,11036,-0.006385,0.021186,0.00154,2.793069,0.004233,0.045746,0.514149,0.802885,0.605491,0.695312,0.877604,1.56541,3.0,0.055126,0.032767,0.912107,1.0
1050,806400,0.00020331797235023042,529.6,0.5,1.544761,89.63,11421,-0.007821,0.037955,0.001834,2.491933,0.005418,0.063782,0.301262,0.444735,0.616325,0.39362,0.269531,2.26356,3.0,0.135287,0.352797,0.511916,1.0
1100,844800,0.0001987096774193548,525.8,0.47,1.459099,56.82,12107,-0.006893,0.036486,0.000471,2.473825,0.004897,0.050018,0.400692,0.627387,0.432832,0.323698,0.170573,2.40284,6.0,0.052926,0.012165,0.934909,1.0
1150,883200,0.00019410138248847925,526.5,0.46,1.482238,71.16,12738,-0.006843,0.017817,0.001762,2.780529,0.004354,0.046631,0.584404,0.609302,0.857585,0.645573,0.795573,1.706168,3.0,0.051472,0.009557,0.938971,1.0
1200,921600,0.0001894930875576037,529.1,0.32,1.27529,76.67,13199,-0.006583,0.022902,0.002615,2.834329,0.004291,0.04303,0.549467,0.64312,0.652622,0.733464,0.897135,1.537405,4.0,0.071847,0.015636,0.912517,1.0
1250,960000,0.00018488479262672807,530.8,0.46,1.439774,93.52,13633,-0.007229,0.01309,0.005122,2.858282,0.004313,0.046997,0.494231,0.388065,0.736235,0.860677,0.996094,1.243269,2.0,0.082892,0.024398,0.89271,1.0
1300,998400,0.00018027649769585251,531.3,0.47,1.495107,74.68,14074,-0.0063,0.027376,0.002839,2.688074,0.004857,0.044006,0.408256,0.681837,0.619147,0.676562,0.846354,1.623267,3.0,0.159031,0.115133,0.725836,1.0
1350,1036800,0.00017566820276497695,527.9,0.51,1.522423,57.34,14800,-0.005818,0.028936,0.000158,2.235123,0.003568,0.026978,0.467896,0.52879,0.271876,0.138542,0.082031,3.034036,8.0,0.173882,0.046998,0.779121,1.0
1400,1075200,0.00017105990783410134,520.3,0.55,1.544407,58.56,15455,-0.007032,0.048529,0.000769,2.486594,0.004488,0.046082,0.326265,0.608355,0.412012,0.333594,0.175781,2.354597,2.0,0.209055,0.023429,0.767516,1.0
1450,1113600,0.00016645161290322578,524.9,0.39,1.341101,64.62,16068,-0.006477,0.028301,0.001116,2.654916,0.003539,0.03421,0.5736,0.662423,0.260894,0.496875,0.388021,2.036737,7.0,0.445176,0.040467,0.514357,1.0
1500,1152000,0.00016184331797235022,519.8,0.44,1.457722,68.22,16651,-0.006153,0.016908,0.001248,2.609305,0.004036,0.03894,0.802353,0.489246,0.611326,0.464193,0.39974,2.102271,7.0,0.692126,0.048889,0.258984,0.0
1550,1190400,0.0001572350230414746,526.0,0.5,1.494092,68.46,17173,-0.007342,0.018857,0.001314,2.72275,0.004261,0.04071,0.522704,0.599994,0.742616,0.464974,0.333333,2.074573,6.0,0.851487,0.048255,0.100259,0.0
1600,1228800,0.00015262672811059907,526.5,0.56,1.563503,65.59,17668,-0.006054,0.019318,0.000992,2.690737,0.005708,0.070587,0.527775,0.692775,0.63622,0.422005,0.28125,2.149009,7.0,0.906665,0.045019,0.048315,0.0
1650,1267200,0.0001480184331797235,523.5,0.55,1.617685,79.67,18173,-0.006572,0.015066,0.00161,2.728184,0.004605,0.045441,0.499845,0.669926,0.761403,0.528385,0.488281,1.981593,5.0,0.933944,0.038206,0.027851,0.0
1700,1305600,0.00014341013824884793,522.2,0.8,1.905687,107.07,18608,-0.005469,0.015144,0.00096,2.712654,0.004166,0.030396,0.763426,0.828228,0.758079,0.539323,0.466146,1.972273,5.0,0.949373,0.032294,0.018333,0.0
1750,1344000,0.00013880184331797234,525.2,0.78,1.860149,117.35,18913,-0.005724,0.010022,0.001134,2.781439,0.004293,0.043213,0.821984,0.789222,0.644991,0.595443,0.605469,1.868907,6.0,0.951399,0.037066,0.011535,0.0
1800,1382400,0.00013419354838709675,522.4,0.82,1.955052,121.44,19235,-0.005071,0.009348,0.000868,2.783257,0.002693,0.019012,0.834375,0.886148,0.725919,0.579557,0.658854,1.832449,5.0,0.955226,0.036518,0.008255,0.0
1850,1420800,0.0001295852534562212,526.5,0.83,1.916245,148.51,19522,-0.006538,0.002806,0.001356,2.865899,0.004077,0.045135,0.932182,0.853649,0.837457,0.673568,0.852865,1.639846,5.0,0.947289,0.046381,0.00633,0.0
1900,1459200,0.0001249769585253456,527.0,0.71,1.811734,133.91,19796,-0.007775,0.00908,0.001464,2.763178,0.005764,0.067749,0.919034,0.80534,0.794883,0.534375,0.545573,1.94495,4.0,0.92524,0.069549,0.005211,0.0
1950,1497600,0.00012036866359447005,526.4,0.69,1.782407,126.08,20113,-0.006326,0.017136,0.001118,2.733856,0.004349,0.0466,0.622052,0.733489,0.708229,0.491797,0.479167,2.004037,5.0,0.95449,0.040914,0.004596,0.0
2000,1536000,0.00011576036866359445,525.4,0.75,1.832868,118.75,20432,-0.004505,0.002288,0.000646,2.751733,0.002763,0.018463,0.889013,0.91272,0.797273,0.514714,0.49349,1.995099,6.0,0.963706,0.032275,0.004019,0.0
2050,1574400,0.00011115207373271889,524.4,0.67,1.692537,134.3,20736,-0.00523,0.026485,0.0027,2.940954,0.003912,0.038086,0.348749,0.760591,0.692443,0.729948,0.966146,1.573263,4.0,0.960473,0.036052,0.003475,0.0
2100,1612800,0.00010654377880184331,526.0,0.67,1.754912,128.76,21040,-0.004621,0.019979,0.002284,2.784573,0.003072,0.029266,0.377728,0.65051,0.832276,0.555078,0.636719,1.884382,2.0,0.943935,0.053007,0.003058,0.0
2150,1651200,0.00010193548387096775,524.9,0.65,1.716652,117.43,21321,-0.004803,0.012977,0.001493,2.715622,0.003614,0.039185,0.55201,0.747337,0.832695,0.51849,0.513021,2.034468,5.0,0.934565,0.062622,0.002813,0.0
2200,1689600,9.732718894009215e-05,522.7,0.75,1.844412,137.74,21622,-0.005133,0.016235,0.001036,2.621826,0.00346,0.026398,0.851111,0.713327,0.37045,0.407552,0.234375,2.200775,3.0,0.925843,0.0716,0.002557,0.0
2250,1728000,9.271889400921658e-05,524.9,0.83,1.939408,125.47,21918,-0.004353,0.00117,0.000654,2.725688,0.002428,0.019135,0.967737,0.901895,0.881646,0.489844,0.429688,2.027115,4.0,0.959639,0.037969,0.002392,0.0
2300,1766400,8.811059907834102e-05,526.5,0.83,1.949105,134.56,22209,-0.005035,0.009785,0.001438,2.808488,0.004081,0.048462,0.812306,0.802715,0.697191,0.548047,0.56901,1.935745,4.0,0.966446,0.03139,0.002165,0.0
2350,1804800,8.350230414746542e-05,526.7,0.75,1.868154,133.75,22493,-0.003991,0.01227,0.000905,2.741899,0.002038,0.014801,0.714107,0.863048,0.756924,0.455469,0.414062,2.082431,6.0,0.961977,0.036041,0.001982,0.0
2400,1843200,7.889400921658985e-05,525.8,0.87,2.009078,106.48,22846,-0.004209,0.001553,0.000933,2.722068,0.003478,0.033234,0.946806,0.853927,0.888493,0.557943,0.540365,1.902952,6.0,0.966369,0.031808,0.001823,0.0
2450,1881600,7.428571428571429e-05,526.9,0.78,1.859124,147.89,23139,-0.003514,0.014521,0.000727,2.834052,0.002008,0.011597,0.787402,0.935473,0.545644,0.654167,0.83724,1.662849,2.0,0.961965,0.036381,0.001654,0.0
2500,1920000,6.967741935483871e-05,525.7,0.81,1.89133,122.18,23452,-0.003228,0.013045,0.000823,2.845546,0.001352,0.00238,0.753347,0.930465,0.756297,0.616276,0.729167,1.749176,3.0,0.954307,0.044181,0.001512,0.0
2550,1958400,6.506912442396311e-05,523.6,0.85,1.996335,121.03,23778,-0.003945,0.013682,0.001164,2.716518,0.001765,0.008179,0.840094,0.865838,0.680752,0.533203,0.466146,1.96319,4.0,0.94298,0.055641,0.001379,0.0
2600,1996800,6.046082949308755e-05,529.6,0.89,1.97986,104.31,24108,-0.003118,0.017392,0.000993,2.838142,0.003187,0.031403,0.734285,0.89702,0.742213,0.671094,0.757812,1.631973,4.0,0.936129,0.062611,0.00126,0.0
2650,2035200,5.585253456221198e-05,539.6,0.88,1.932164,104.93,24480,-0.003165,0.002021,0.000561,2.712307,0.001437,0.005432,0.957219,0.929546,0.886707,0.512891,0.546875,1.950938,6.0,0.954687,0.044125,0.001187,0.0
2700,2073600,5.1244239631336414e-05,539.0,0.77,1.833015,125.33,24790,-0.003353,0.012213,0.001513,2.757729,0.00237,0.016724,0.854182,0.855044,0.733254,0.592578,0.645833,1.809873,6.0,0.935667,0.063251,0.001082,0.0
2750,2112000,4.663594470046081e-05,539.6,0.92,2.057271,118.12,25132,-0.001978,0.009388,0.001221,2.727547,0.00115,0.00296,0.743745,0.83739,0.93764,0.500391,0.515625,2.008721,6.0,0.946033,0.052939,0.001029,0.0
2800,2150400,4.2027649769585247e-05,536.6,0.88,1.993257,116.76,25441,-0.003912,0.001237,0.000602,2.741875,0.002888,0.023834,0.95182,0.915977,0.936568,0.515365,0.548177,1.934772,6.0,0.953636,0.045402,0.000962,0.0
2850,2188800,3.741935483870968e-05,539.1,0.77,1.858873,110.53,25787,-0.002633,0.006268,0.001443,2.751691,0.002096,0.004822,0.733165,0.799055,0.906934,0.533333,0.579427,1.891372,8.0,0.966655,0.032427,0.000918,0.0
2900,2227200,3.2811059907834113e-05,536.0,0.85,1.92256,103.45,26128,-0.001153,0.006505,0.000897,2.756683,0.000314,0.0,0.87348,0.823062,0.921844,0.458333,0.394531,2.054119,7.0,0.964003,0.035128,0.000869,0.0
2950,2265600,2.8202764976958513e-05,539.0,0.9,2.057232,120.39,26475,-0.002637,0.02447,0.000865,2.762382,0.00124,0.002045,0.658815,0.862224,0.432156,0.530859,0.509115,1.968316,4.0,0.972829,0.026349,0.000822,0.0
3000,2304000,2.3594470046082947e-05,535.7,0.9,2.004781,117.23,26782,-0.001149,0.011745,0.00072,2.744601,0.000562,0.000244,0.734887,0.899458,0.713479,0.542318,0.559896,1.901158,7.0,0.967394,0.031836,0.00077,0.0
3050,2342400,1.898617511520738e-05,536.9,0.94,2.063465,119.8,27107,-0.000949,0.00078,0.000745,2.858809,0.000211,0.0,0.98207,0.904522,0.893013,0.602083,0.696615,1.787605,7.0,0.96296,0.036318,0.000722,0.0
3100,2380800,1.437788018433178e-05,531.1,0.92,2.067314,119.68,27414,-0.000661,0.011249,0.000687,2.864501,0.000148,0.0,0.813508,0.905078,0.715905,0.579818,0.648438,1.8353,5.0,0.950168,0.049162,0.000671,0.0
3150,2419200,9.769585253456213e-06,521.0,0.85,1.950872,118.84,27758,-0.001269,0.001363,0.000729,2.888713,0.000245,0.0,0.967387,0.897495,0.9155,0.608203,0.6875,1.769519,4.0,0.941603,0.057768,0.000629,0.0
3200,2457600,5.1612903225806465e-06,526.2,0.94,2.028685,106.41,28109,-0.000311,0.009994,0.000887,2.852944,1.9e-05,0.0,0.82275,0.848102,0.626478,0.585938,0.65625,1.824357,6.0,0.947842,0.051555,0.000602,0.0
3250,2496000,5.5299539170508e-07,525.1,0.86,1.944247,102.8,28475,-3.4e-05,0.010856,0.000597,2.801133,0.0,0.0,0.847968,0.922431,0.789475,0.501432,0.488281,2.001406,6.0,0.963836,0.035583,0.000581,0.0
