event_id,match_id,line,slot,x,y,ball_x,ball_y,dx_from_line
8075d343-e74d-4a27-aa90-8394d7ca34cb,3930158,mid,5,67.2312367769484,41.952194217430964,42.1,62.7,-0.328332322943524
8075d343-e74d-4a27-aa90-8394d7ca34cb,3930158,mid,6,67.39229758861174,50.930858443714136,42.1,62.7,-0.16727151128019102
8075d343-e74d-4a27-aa90-8394d7ca34cb,3930158,mid,7,68.81269515874166,63.52018722671009,42.1,62.7,1.2531260588497304
8075d343-e74d-4a27-aa90-8394d7ca34cb,3930158,mid,8,66.80204687526592,69.40447022416885,42.1,62.7,-0.7575222246260154
1c8725fe-5c6f-491c-bc62-eef5fef8a702,3930158,back,0,53.00555470828182,41.757341765915264,56.8,74.9,0.873063248096436
1c8725fe-5c6f-491c-bc62-eef5fef8a702,3930158,back,1,42.290603366262495,49.70322378816067,56.8,74.9,-9.84188809392289
1c8725fe-5c6f-491c-bc62-eef5fef8a702,3930158,back,2,49.584754095292126,55.14806278569746,56.8,74.9,-2.5477373648932584
1c8725fe-5c6f-491c-bc62-eef5fef8a702,3930158,back,3,54.2556733651565,58.68087939046252,56.8,74.9,2.123181904971112
1c8725fe-5c6f-491c-bc62-eef5fef8a702,3930158,back,4,61.525871765933985,71.61660672463383,56.8,74.9,9.3933803057486
1c8725fe-5c6f-491c-bc62-eef5fef8a702,3930158,mid,5,72.47525543690159,23.670674316742378,56.8,74.9,3.2555517158123166
1c8725fe-5c6f-491c-bc62-eef5fef8a702,3930158,mid,6,65.62293560696064,34.59401240763209,56.8,74.9,-3.5967681141286363
1c8725fe-5c6f-491c-bc62-eef5fef8a702,3930158,mid,7,73.7587039650455,39.80112895334498,56.8,74.9,4.539000243956224
1c8725fe-5c6f-491c-bc62-eef5fef8a702,3930158,mid,8,65.02191987544936,57.85820830625395,56.8,74.9,-4.197783845639918
11a4be87-20bd-406d-8351-536c5015ac5e,3930158,back,0,53.00555470828182,41.757341765915264,56.8,74.9,0.873063248096436
11a4be87-20bd-406d-8351-536c5015ac5e,3930158,back,1,42.290603366262495,49.70322378816067,56.8,74.9,-9.84188809392289
11a4be87-20bd-406d-8351-536c5015ac5e,3930158,back,2,49.584754095292126,55.14806278569746,56.8,74.9,-2.5477373648932584
11a4be87-20bd-406d-8351-536c5015ac5e,3930158,back,3,54.2556733651565,58.68087939046252,56.8,74.9,2.123181904971112
11a4be87-20bd-406d-8351-536c5015ac5e,3930158,back,4,61.525871765933985,71.61660672463383,56.8,74.9,9.3933803057486
11a4be87-20bd-406d-8351-536c5015ac5e,3930158,mid,5,72.47525543690159,23.670674316742378,56.8,74.9,3.2555517158123166
11a4be87-20bd-406d-8351-536c5015ac5e,3930158,mid,6,65.62293560696064,34.59401240763209,56.8,74.9,-3.5967681141286363
11a4be87-20bd-406d-8351-536c5015ac5e,3930158,mid,7,73.7587039650455,39.80112895334498,56.8,74.9,4.539000243956224
11a4be87-20bd-406d-8351-536c5015ac5e,3930158,mid,8,65.02191987544936,57.85820830625395,56.8,74.9,-4.197783845639918
feacfe18-ecad-42ba-94a6-e1a7b7b1fb13,3930158,back,0,43.623800090934715,5.396369462016629,62.6,5.8,-10.184045167529781
feacfe18-ecad-42ba-94a6-e1a7b7b1fb13,3930158,back,1,50.90273992912627,5.678745039354752,62.6,5.8,-2.9051053293382267
feacfe18-ecad-42ba-94a6-e1a7b7b1fb13,3930158,back,2,64.58147693679734,6.913342138480587,62.6,5.8,10.773631678332848
feacfe18-ecad-42ba-94a6-e1a7b7b1fb13,3930158,back,3,60.926878927810954,7.242943414628726,62.6,5.8,7.119033669346457
feacfe18-ecad-42ba-94a6-e1a7b7b1fb13,3930158,back,4,49.004330407653235,16.14972251213669,62.6,5.8,-4.803514850811261
feacfe18-ecad-42ba-94a6-e1a7b7b1fb13,3930158,mid,5,72.82714689909767,26.08113118626681,62.6,5.8,2.8180159132715374
feacfe18-ecad-42ba-94a6-e1a7b7b1fb13,3930158,mid,6,65.25208425542678,27.90759349228155,62.6,5.8,-4.757046730399352
feacfe18-ecad-42ba-94a6-e1a7b7b1fb13,3930158,mid,7,71.94816180295396,44.522329221102495,62.6,5.8,1.9390308171278292
f0aba190-df53-4175-9a50-03d2f045ed02,3930158,back,0,46.87272430283727,30.874940360473964,47.0,42.2,-1.5696043768133592
f0aba190-df53-4175-9a50-03d2f045ed02,3930158,back,1,36.998105951548965,40.64121354935624,47.0,42.2,-11.444222728101664
f0aba190-df53-4175-9a50-03d2f045ed02,3930158,back,2,50.92272424978755,41.61752347012857,47.0,42.2,2.4803955701369205
f0aba190-df53-4175-9a50-03d2f045ed02,3930158,back,3,53.278122715992,45.365748478714835,47.0,42.2,4.835794036341369
f0aba190-df53-4175-9a50-03d2f045ed02,3930158,back,4,54.13996617808739,52.20867899893937,47.0,42.2,5.697637498436762
f0aba190-df53-4175-9a50-03d2f045ed02,3930158,mid,5,60.95533399262313,19.881988331896423,47.0,42.2,-0.4641686409602599
f0aba190-df53-4175-9a50-03d2f045ed02,3930158,mid,6,56.52589679815865,31.336866393803994,47.0,42.2,-4.893605835424744
f0aba190-df53-4175-9a50-03d2f045ed02,3930158,mid,7,64.43366117793876,41.11919034077709,47.0,42.2,3.014158544355368
f0aba190-df53-4175-9a50-03d2f045ed02,3930158,mid,8,63.763118565613034,53.76030295426547,47.0,42.2,2.3436159320296426
7dab682d-6b85-4191-b83b-8e542fe05654,3930158,back,0,52.30831898326534,25.591251373622057,44.3,32.7,-0.6332132424224
7dab682d-6b85-4191-b83b-8e542fe05654,3930158,back,1,53.86718940741909,40.710148229047746,44.3,32.7,0.9256571817313528
7dab682d-6b85-4191-b83b-8e542fe05654,3930158,back,2,47.69343685458247,45.36674797234842,44.3,32.7,-5.248095371105265
7dab682d-6b85-4191-b83b-8e542fe05654,3930158,back,3,55.59492344247565,49.3595588861275,44.3,32.7,2.6533912167879095
7dab682d-6b85-4191-b83b-8e542fe05654,3930158,back,4,55.24379244069617,60.085616573813255,44.3,32.7,2.302260215008431
7dab682d-6b85-4191-b83b-8e542fe05654,3930158,mid,5,64.9840629332695,33.15155016777757,44.3,32.7,-0.48626424479455466
7dab682d-6b85-4191-b83b-8e542fe05654,3930158,mid,6,65.55912297330151,41.61244899818229,44.3,32.7,0.08879579523745917
7dab682d-6b85-4191-b83b-8e542fe05654,3930158,mid,7,65.801621272965,54.12191409780911,44.3,32.7,0.3312940949009402
7dab682d-6b85-4191-b83b-8e542fe05654,3930158,mid,8,65.53650153272021,61.312140840508675,44.3,32.7,0.06617435465615529
80d532be-9be1-4f89-a6e3-2590e382b65e,3930158,back,0,52.30831898326534,25.591251373622057,44.3,32.7,-0.6332132424224
