match_id,event_id,minute,type,poss_elapsed,ball_x,ball_y,n_def,back_line_x,mid_line_x,line_sep,back_centroid_y,mid_centroid_y,back_width,mid_width,back_x_scatter,mid_x_scatter,back_gap_min,back_gap_max,mid_gap_min,highest_att_x
3930160,a52d8bd1-da99-42c7-8f44-f6d0d8c69073,42,Pass,9,19.9,42.0,8,27.657729389038444,50.17582683349409,22.51809744445565,40.75477748326812,34.68308867897097,25.849270049040918,42.22496676381628,5.2845934937987264,7.737558344885232,3.5247662658341667,9.366631897974614,10.725997044910386,15.511108004579569
3930160,8a51a915-4303-4f6b-8f63-70f2ec398c56,42,Ball Receipt*,10,28.4,46.7,8,27.53390358032509,51.02259229505618,23.488688714731087,42.74499226342372,36.738485569410756,27.198278202485803,41.264407663187264,4.820460634946934,8.265756186643316,1.9086251997545816,11.472040083865373,10.728929751264793,15.010088952193072
3930160,04bbc443-d2ad-41cd-8532-ee8b939c24bd,42,Carry,10,28.4,46.7,8,27.53390358032509,51.02259229505618,23.488688714731087,42.74499226342372,36.738485569410756,27.198278202485803,41.264407663187264,4.820460634946934,8.265756186643316,1.9086251997545816,11.472040083865373,10.728929751264793,15.010088952193072
3930160,06122942-13c4-491e-94cd-1dc4239aa939,42,Dispossessed,15,68.3,2.9,9,41.09984108472088,54.49474383904476,13.39490275432388,60.66377623040821,55.29148161261725,24.889626207205886,40.45372474761932,5.785502395661243,3.3468769239283733,1.2616031200639668,12.95122077745728,7.15242757013521,31.311362046964575
3930160,41f4a7a9-c14c-4d98-9bd8-8de717388cff,42,Ball Receipt*,6,15.8,20.5,8,49.66312614121304,66.93459343746456,17.271467296251515,21.27729810526441,15.248980837474917,27.998288729989184,14.29600052991168,7.081156355630218,2.75806060943917,4.07877765380276,9.69468707330173,6.227366669557622,15.800000190734863
3930160,8ab74d2e-e7d2-41ec-a23f-be21653f6534,42,Carry,6,15.8,20.5,8,49.66312614121304,66.93459343746456,17.271467296251515,21.27729810526441,15.248980837474917,27.998288729989184,14.29600052991168,7.081156355630218,2.75806060943917,4.07877765380276,9.69468707330173,6.227366669557622,15.800000190734863
3930160,1995a0e8-2fe0-44f0-afac-b56894571e80,42,Pass,7,14.5,22.5,9,43.643274542943985,63.66892842749643,20.025653884552447,21.85968912220097,24.6497300044762,33.264791679589436,46.42700906962714,7.99378837534506,2.3544651850549645,3.6178094202859903,12.578522923242502,8.314716416068155,14.5
3930160,9e44eb5c-720b-427c-8271-2a2b5006d3ce,42,Ball Receipt*,9,22.0,51.0,10,40.20408825511047,61.99384959201211,21.78976133690164,32.367474159724495,33.76309400613941,38.722805510478025,44.613975516778616,7.986157841491977,2.46397731708399,0.44465573108053746,18.24927967590255,11.20575820244732,11.681692270683428
3930160,47f90a6d-88aa-41de-b434-62029da76680,42,Carry,9,22.0,51.0,10,40.20408825511047,61.99384959201211,21.78976133690164,32.367474159724495,33.76309400613941,38.722805510478025,44.613975516778616,7.986157841491977,2.46397731708399,0.44465573108053746,18.24927967590255,11.20575820244732,11.681692270683428
3930160,dbac4e70-996e-4dfd-9585-68b4751a209e,42,Pass,13,34.8,54.7,10,42.865795117725106,63.65781558799681,20.7920204702717,42.40417285719328,44.001425129974855,44.67590196764846,42.369913163250445,6.4870416513255185,3.002653563960207,2.881064345151316,17.308600981513656,8.639494434597808,27.11529560475985
3930160,92e34284-1e2b-47aa-b5c4-618c24c5a051,43,Ball Receipt*,14,54.7,43.9,10,47.06205702029515,65.63896817825969,18.57691115796454,44.056037217324004,44.23838765160677,42.77395839319769,42.41765512602351,5.263674794448076,3.729776132111949,0.3242395130554172,20.224536325320845,12.357840229807337,28.901454787870605
3930160,32d47030-cd13-423c-b81d-07b0a26ded0b,43,Carry,14,54.7,43.9,10,47.06205702029515,65.63896817825969,18.57691115796454,44.056037217324004,44.23838765160677,42.77395839319769,42.41765512602351,5.263674794448076,3.729776132111949,0.3242395130554172,20.224536325320845,12.357840229807337,28.901454787870605
3930160,8960f504-e37a-4895-885a-ef8487e75333,43,Pass,15,55.7,45.8,10,50.16489587720626,66.15561391649496,15.990718039288694,43.094468298774,39.95017153073232,42.07862554239626,29.278791852998243,4.382959826151835,4.721018610569929,0.9396092018536351,17.780557152523983,3.7195275908316674,47.12010141170994
3930160,0e118574-94d7-4903-b200-1593ffffb9f6,43,Ball Receipt*,12,21.5,50.0,8,31.107864885652628,47.29563813727898,16.18777325162635,44.49480800822372,46.72990778669142,37.784170228064035,35.03198870389578,3.356752300769743,3.895713570735649,1.8788894212933158,14.526254435246983,17.186815540426416,14.741473728174896
3930160,7d9768ba-e284-4390-8fb3-d61affcc6643,43,Pass,15,21.5,52.0,8,31.987323410417737,47.50051521790308,15.513191807485342,45.15733039924987,46.00445982091522,39.579238978575404,28.470184145533203,5.288582922996401,4.142250798731658,6.888000296901389,13.380966067001957,13.028716872459242,15.65208213357269
3930160,e9e10452-343a-4f54-b78e-1be33fa3c0dc,43,Ball Receipt*,17,25.1,70.8,8,35.26559507451874,48.74730678681302,13.481711712294278,50.14889793910096,51.1885478864454,41.59170400046744,29.22323182133629,5.2776741817272415,4.990256004568096,8.736197403431888,13.265104917226225,13.632101629279191,23.76838597388864
3930160,4a502ba9-df67-4694-8283-fa1c12b580f7,43,Carry,17,25.1,70.8,8,35.26559507451874,48.74730678681302,13.481711712294278,50.14889793910096,51.1885478864454,41.59170400046744,29.22323182133629,5.2776741817272415,4.990256004568096,8.736197403431888,13.265104917226225,13.632101629279191,23.76838597388864
