update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_success,c_slow,c_team,speed,n_succ,lam0,lam_slow,lam_succ,boot
650,499200,0.000240184331797235,530.3,0.45,1.392899,119.05,5971,-0.006334,0.012507,0.00227,2.800959,0.00543,0.063354,0.764903,0.823259,0.780967,0.723958,0.86849,1.540212,3.0,0.117885,0.019796,0.862319,1.0
700,537600,0.00023557603686635942,529.6,0.58,1.563956,92.55,6356,-0.006583,0.019769,0.002554,2.805271,0.005495,0.059967,0.596308,0.661657,0.571191,0.695312,0.855469,1.591959,3.0,0.303152,0.059403,0.637445,1.0
750,576000,0.00023096774193548386,529.6,0.59,1.641307,70.3,6796,-0.007556,0.040826,0.000969,2.527285,0.006244,0.07431,0.351135,0.688916,0.307087,0.449089,0.286458,2.156892,5.0,0.702216,0.076505,0.221279,0.0
800,614400,0.00022635944700460827,527.2,0.63,1.685816,81.49,7301,-0.005306,0.022687,0.001067,2.709818,0.004744,0.05188,0.391536,0.828862,0.654125,0.545964,0.523438,1.931019,6.0,0.865133,0.02683,0.108037,0.0
850,652800,0.0002217511520737327,505.1,0.44,1.404745,84.03,7739,-0.006978,0.006534,0.001901,2.80017,0.005977,0.070862,0.684574,0.705807,0.806402,0.677734,0.882812,1.640864,5.0,0.924312,0.020481,0.055206,0.0
900,691200,0.00021714285714285713,507.6,0.54,1.573593,85.95,8161,-0.005885,0.021037,0.001388,2.803244,0.004915,0.056854,0.211812,0.713177,0.391682,0.637891,0.739583,1.744519,3.0,0.942028,0.016704,0.041268,0.0
950,729600,0.00021253456221198154,516.9,0.53,1.623023,103.75,8522,-0.006032,0.020014,0.002658,2.848965,0.004766,0.046173,0.708975,0.635218,0.703455,0.715885,0.876302,1.571554,2.0,0.950926,0.014668,0.034406,0.0
1000,768000,0.00020792626728110595,510.5,0.55,1.571397,100.42,8898,-0.005733,0.021618,0.001954,2.825163,0.004293,0.043732,0.176257,0.789906,0.541509,0.735417,0.891927,1.565769,5.0,0.952863,0.013688,0.03345,0.0
1050,806400,0.00020331797235023042,503.0,0.43,1.401197,106.31,9278,-0.00708,0.021463,0.003197,2.752755,0.004852,0.057831,0.706519,0.661774,0.710343,0.74401,0.855469,1.5068,4.0,0.960775,0.013517,0.025708,0.0
1100,844800,0.0001987096774193548,486.3,0.6,1.664505,87.68,9700,-0.007265,0.013099,0.001965,2.840029,0.005985,0.07663,0.603021,0.74428,0.769963,0.680469,0.852865,1.624156,6.0,0.966502,0.012533,0.020965,0.0
1150,883200,0.00019410138248847925,531.2,0.37,1.314886,124.43,10038,-0.007993,0.010704,0.001094,2.941231,0.00535,0.060822,0.730463,0.904765,0.720813,0.786849,0.983073,1.412632,3.0,0.969838,0.012001,0.01816,0.0
1200,921600,0.0001894930875576037,527.5,0.38,1.29566,83.67,10407,-0.006853,0.008683,0.002839,2.760559,0.005151,0.057465,0.823879,0.573457,0.846991,0.697786,0.852865,1.602244,7.0,0.96785,0.011902,0.020248,0.0
1250,960000,0.00018488479262672807,527.6,0.47,1.432118,102.36,10805,-0.008397,0.008747,0.002177,2.681963,0.005447,0.071106,0.766065,0.842909,0.916332,0.659766,0.84375,1.702964,4.0,0.969723,0.010678,0.019599,0.0
1300,998400,0.00018027649769585251,525.6,0.61,1.612667,107.92,11156,-0.006903,0.013673,0.002682,2.863233,0.004689,0.049561,0.684703,0.755296,0.79744,0.754036,0.951823,1.447929,4.0,0.9724,0.010019,0.017581,0.0
1350,1036800,0.00017566820276497695,528.7,0.49,1.483778,90.88,11548,-0.007438,0.013193,0.00204,2.876944,0.005503,0.079163,0.743782,0.784645,0.841965,0.777214,0.950521,1.450354,4.0,0.975544,0.010114,0.014343,0.0
1400,1075200,0.00017105990783410134,526.9,0.37,1.322906,99.28,11917,-0.007861,0.02129,0.002225,2.885176,0.005785,0.072083,0.421842,0.810131,0.62403,0.800521,0.950521,1.394828,3.0,0.974077,0.010811,0.015111,0.0
1450,1113600,0.00016645161290322578,526.9,0.58,1.632264,92.73,12345,-0.006834,0.023191,0.002231,2.872383,0.004898,0.059357,0.507402,0.775385,0.67822,0.747005,0.897135,1.488488,5.0,0.975853,0.010845,0.013303,0.0
1500,1152000,0.00016184331797235022,526.9,0.5,1.540786,101.11,12734,-0.007908,0.013604,0.002464,2.955264,0.00489,0.051453,0.689496,0.792123,0.855155,0.820573,0.990885,1.369869,3.0,0.977735,0.011393,0.010871,0.0
1550,1190400,0.0001572350230414746,527.2,0.46,1.417283,108.39,13134,-0.005995,0.01213,0.000998,2.874888,0.004592,0.048157,0.655403,0.939086,0.736507,0.707422,0.89974,1.558989,4.0,0.979853,0.011115,0.009032,0.0
1600,1228800,0.00015262672811059907,522.4,0.54,1.500414,105.28,13475,-0.005719,0.011155,0.003881,2.946626,0.005191,0.053925,0.709642,0.671767,0.792843,0.816146,0.977865,1.28523,5.0,0.980718,0.011139,0.008142,0.0
1650,1267200,0.0001480184331797235,526.8,0.56,1.587192,100.17,13857,-0.007323,0.00872,0.002819,2.869929,0.005283,0.066498,0.772151,0.710586,0.847981,0.812109,0.963542,1.330056,3.0,0.981406,0.011419,0.007175,0.0
1700,1305600,0.00014341013824884793,528.7,0.56,1.578869,87.27,14254,-0.007087,0.009229,0.001595,2.877746,0.00502,0.050507,0.722116,0.81753,0.818317,0.735547,0.91276,1.480149,5.0,0.98171,0.011749,0.006541,0.0
1750,1344000,0.00013880184331797234,527.9,0.57,1.576525,101.76,14672,-0.005943,0.025888,0.003343,2.972501,0.004699,0.044495,0.740226,0.704574,0.507863,0.818099,0.988281,1.3004,4.0,0.983188,0.010964,0.005848,0.0
1800,1382400,0.00013419354838709675,526.7,0.51,1.497139,101.32,15045,-0.00513,0.014643,0.003675,2.976616,0.004121,0.043671,0.801215,0.62404,0.541256,0.870703,0.997396,1.201301,4.0,0.983241,0.011424,0.005335,0.0
1850,1420800,0.0001295852534562212,516.2,0.7,1.788316,92.7,15428,-0.006613,0.003901,0.001785,2.863056,0.004401,0.051086,0.850174,0.781392,0.799169,0.696354,0.924479,1.607095,7.0,0.98386,0.011207,0.004933,0.0
1900,1459200,0.0001249769585253456,397.1,0.61,1.6332,110.2,15798,-0.005643,0.022337,0.001988,2.86038,0.00413,0.047913,0.65165,0.759177,0.668896,0.824349,0.988281,1.37015,4.0,0.98384,0.011724,0.004435,0.0
1950,1497600,0.00012036866359447005,454.2,0.51,1.511178,89.62,16206,-0.006452,0.019571,0.003046,2.854325,0.004923,0.053925,0.677389,0.650419,0.697664,0.779688,0.957031,1.413725,3.0,0.983102,0.012841,0.004058,0.0
2000,1536000,0.00011576036866359445,523.5,0.56,1.531901,89.4,16614,-0.005982,0.026986,0.002933,2.821106,0.004285,0.046448,0.498208,0.708068,0.295457,0.701823,0.86849,1.60496,3.0,0.982405,0.013808,0.003787,0.0
2050,1574400,0.00011115207373271889,523.7,0.62,1.699711,77.48,17057,-0.005297,0.036541,0.0024,2.87761,0.003816,0.034027,0.366882,0.629804,0.571059,0.66276,0.855469,1.651573,3.0,0.983367,0.01318,0.003453,0.0
2100,1612800,0.00010654377880184331,526.4,0.63,1.659624,98.84,17470,-0.006879,0.01393,0.002511,2.892516,0.005211,0.058624,0.754743,0.747499,0.562399,0.710286,0.910156,1.554911,3.0,0.98536,0.011461,0.003178,0.0
2150,1651200,0.00010193548387096775,450.8,0.48,1.508642,79.14,17899,-0.005125,0.012059,0.001536,2.843599,0.003557,0.03302,0.629465,0.828914,0.729836,0.650521,0.759115,1.731935,5.0,0.987059,0.009961,0.002981,0.0
2200,1689600,9.732718894009215e-05,490.5,0.58,1.66469,95.02,18360,-0.003688,0.015794,0.001833,2.782437,0.00291,0.021362,0.515105,0.784907,0.743946,0.723437,0.832031,1.58376,7.0,0.988383,0.008771,0.002846,0.0
2250,1728000,9.271889400921658e-05,522.3,0.56,1.605031,90.01,18770,-0.004516,0.024596,0.001772,2.853043,0.003685,0.037415,0.454596,0.763297,0.575417,0.755599,0.91276,1.499418,6.0,0.988784,0.008521,0.002695,0.0
2300,1766400,8.811059907834102e-05,528.2,0.44,1.398548,95.34,19174,-0.004411,0.023313,0.003985,2.960142,0.004206,0.036926,0.672057,0.610646,0.115053,0.788672,0.97526,1.397532,3.0,0.988523,0.0089,0.002576,0.0
2350,1804800,8.350230414746542e-05,526.1,0.52,1.518834,99.23,19607,-0.004625,0.005782,0.00168,2.924294,0.003418,0.034241,0.713155,0.878313,0.888955,0.77474,0.977865,1.453687,8.0,0.988222,0.009293,0.002485,0.0
2400,1843200,7.889400921658985e-05,525.7,0.53,1.525317,91.18,20043,-0.004844,0.033596,0.004452,2.902027,0.003421,0.026428,0.564138,0.561377,0.611053,0.786458,0.970052,1.406043,5.0,0.988204,0.009431,0.002365,0.0
2450,1881600,7.428571428571429e-05,525.9,0.5,1.539472,98.04,20425,-0.004466,0.01433,0.002165,2.939214,0.002065,0.012299,0.764343,0.778072,0.596943,0.870052,1.0,1.19948,3.0,0.986523,0.011271,0.002207,0.0
2500,1920000,6.967741935483871e-05,527.4,0.58,1.605582,92.3,20794,-0.004183,0.012892,0.001921,2.886828,0.00217,0.013306,0.514002,0.848217,0.69781,0.775521,0.966146,1.429529,6.0,0.985114,0.012767,0.002119,0.0
2550,1958400,6.506912442396311e-05,520.4,0.54,1.54748,116.55,21185,-0.004011,0.017242,0.001597,2.866649,0.002,0.011658,0.500649,0.878294,0.30939,0.76849,0.950521,1.506921,3.0,0.985946,0.012029,0.002024,0.0
2600,1996800,6.046082949308755e-05,525.0,0.36,1.32439,122.73,21525,-0.004235,0.009297,0.003163,2.867735,0.00325,0.034088,0.847265,0.791221,0.745412,0.739714,0.872396,1.496305,2.0,0.986127,0.011927,0.001946,0.0
2650,2035200,5.585253456221198e-05,524.8,0.48,1.485367,109.25,21869,-0.003132,0.015586,0.001571,2.862826,0.001358,0.004791,0.612166,0.901251,0.682008,0.667188,0.802083,1.729066,3.0,0.988331,0.0097,0.001968,0.0
2700,2073600,5.1244239631336414e-05,524.4,0.69,1.735189,87.13,22253,-0.004302,0.003025,0.000849,2.681224,0.002858,0.02832,0.843886,0.918587,0.887945,0.617708,0.623698,1.869032,6.0,0.990381,0.00772,0.0019,0.0
2750,2112000,4.663594470046081e-05,525.3,0.53,1.519726,122.93,22604,-0.003826,0.024799,0.003578,2.900426,0.002327,0.017059,0.548236,0.779338,0.649007,0.736458,0.893229,1.527202,4.0,0.991344,0.006869,0.001788,0.0
2800,2150400,4.2027649769585247e-05,521.2,0.52,1.59064,94.31,22971,-0.002553,0.031001,0.001922,2.753997,0.001153,0.003845,0.311864,0.852288,0.696885,0.638672,0.658854,1.812342,5.0,0.991716,0.006579,0.001706,0.0
2850,2188800,3.741935483870968e-05,527.8,0.44,1.391175,95.98,23366,-0.002542,0.020538,0.002333,2.907759,0.000799,0.001282,0.32949,0.816286,0.584871,0.747656,0.916667,1.524653,3.0,0.992533,0.005841,0.001626,0.0
2900,2227200,3.2811059907834113e-05,528.9,0.58,1.609198,101.87,23728,-0.00164,0.017647,0.002639,2.954197,0.000517,0.000153,0.366873,0.838421,0.615961,0.754818,0.942708,1.520183,3.0,0.992295,0.006128,0.001577,0.0
2950,2265600,2.8202764976958513e-05,529.9,0.57,1.61838,98.69,24116,-0.002191,0.030911,0.002753,2.889833,0.000829,0.001007,0.434003,0.791934,0.41053,0.763932,0.980469,1.43266,2.0,0.99212,0.00637,0.001511,0.0
3000,2304000,2.3594470046082947e-05,526.2,0.59,1.60228,87.17,24525,-0.001548,0.030735,0.002088,2.92793,0.000324,0.0,0.492161,0.832053,0.509552,0.74388,0.971354,1.474045,5.0,0.99183,0.006743,0.001427,0.0
3050,2342400,1.898617511520738e-05,526.4,0.56,1.543181,94.92,24930,-0.001463,0.018523,0.002503,2.984979,0.000253,0.0,0.751426,0.824227,0.681177,0.773568,0.981771,1.42361,4.0,0.991345,0.0073,0.001355,0.0
3100,2380800,1.437788018433178e-05,527.8,0.71,1.754936,87.05,25361,-0.000847,0.019575,0.003505,2.991168,0.000144,0.0,0.636479,0.76577,0.838949,0.782682,0.970052,1.401891,9.0,0.990794,0.007923,0.001282,0.0
3150,2419200,9.769585253456213e-06,528.4,0.62,1.644728,83.93,25787,-0.00087,0.023564,0.001898,3.004821,9.8e-05,0.0,0.581774,0.844276,0.655036,0.773307,0.97526,1.419847,5.0,0.989817,0.008986,0.001197,0.0
3200,2457600,5.1612903225806465e-06,528.8,0.65,1.661986,91.57,26207,-0.000292,0.016249,0.002143,3.005204,1.4e-05,0.0,0.61401,0.829126,0.795264,0.76263,0.958333,1.447992,5.0,0.988856,0.010027,0.001117,0.0
3250,2496000,5.5299539170508e-07,529.1,0.68,1.716582,100.65,26602,-3.1e-05,0.01797,0.002057,3.00656,0.0,0.0,0.751317,0.832477,0.574635,0.786198,0.970052,1.414755,6.0,0.987445,0.011505,0.001049,0.0
