requested,n,achieved,achieved_sd,speed,speed_sd,ep_len,ep_len_sd,lam_dial,lam_dial_sd,lam_slow,lam_slow_sd,lam_crowd,lam_crowd_sd,lam_succ,lam_succ_sd,boot_step,boot_step_sd,slow,slow_sd,crowd,crowd_sd,success,success_sd,ok_slow,ok_slow_sd,ok_crowd,ok_crowd_sd,ok_success,ok_success_sd,ok_all,ok_all_sd,error,feasible
0.05,3,0.03385423076923077,0.0039673320958271046,1.4652060256410255,0.0862172296253722,78.54794871794871,17.1229222180677,0.021626435897435892,0.033811723776198524,0.04273082051282051,0.027889395664986816,0.021626435897435892,0.033811723776198524,0.34073284615384614,0.5013379634224658,1920000.0,557792.2193792237,0.7613648205128204,0.04416420027594534,0.03385423076923077,0.0039673320958271046,0.5925641025641025,0.051855131232198134,0.3333333333333333,0.5773502691896258,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,-0.016145769230769234,1.0
0.1,3,0.04180025641025641,0.028183034006309345,1.5172355897435896,0.10087455712342995,81.36948717948718,15.880335525745553,0.0034690512820512824,0.0012878142606834746,0.030243897435897435,0.020659926430087957,0.0034690512820512824,0.0012878142606834746,0.3055597948717949,0.52263613095329,1868800.0,595303.2168567544,0.7347455384615383,0.04426907572545183,0.04180025641025641,0.028183034006309345,0.5858974358974359,0.04015748092400386,0.3333333333333333,0.5773502691896258,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,-0.05819974358974359,1.0
0.15,3,0.03746,0.010328163317302633,1.4708274102564103,0.03776245418059608,82.30153846153846,6.466383348477528,0.0008912820512820514,0.0003740873733757023,0.034331564102564105,0.004586710296625201,0.0008912820512820514,0.0003740873733757023,0.0035892307692307695,0.003152062218733829,1484800.0,277792.440501897,0.7508613076923076,0.015591759428712335,0.03746,0.010328163317302633,0.6151282051282051,0.009177194958037614,0.3333333333333333,0.5773502691896258,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,-0.11254,1.0
