requested,n,achieved,achieved_sd,speed,speed_sd,ep_len,ep_len_sd,lam_dial,lam_dial_sd,lam_slow,lam_slow_sd,lam_crowd,lam_crowd_sd,lam_succ,lam_succ_sd,boot_step,boot_step_sd,slow,slow_sd,crowd,crowd_sd,success,success_sd,ok_slow,ok_slow_sd,ok_crowd,ok_crowd_sd,ok_success,ok_success_sd,ok_all,ok_all_sd,error,feasible
0.05,3,0.029697499999999998,0.00800111600093106,1.4783757051282052,0.017520166149534666,71.08615384615383,6.202071816940306,0.007038679487179487,0.008128631580427027,0.03618469230769231,0.007145708841095891,0.007038679487179487,0.008128631580427027,0.001430141025641026,0.0012161502008978925,2560000.0,1386837.3228320617,0.7521917948717949,0.005513640585530591,0.029697499999999998,0.00800111600093106,0.665,0.02273138747044195,0.6666666666666666,0.5773502691896258,1.0,0.0,1.0,0.0,0.6666666666666666,0.5773502691896258,-0.020302500000000005,1.0
0.1,3,0.03640823076923077,0.004192668326584583,1.4723989615384616,0.031338122813985625,78.98166666666667,2.8219392313869958,0.00014938461538461538,6.874948090175195e-05,0.02728278205128205,0.002544987633900433,0.00014938461538461538,6.874948090175195e-05,0.00035596153846153845,0.0002163122776896631,2188800.0,596128.308336385,0.7542501153846155,0.015524385591135205,0.03640823076923077,0.004192668326584583,0.7017948717948718,0.023995602818748067,0.3333333333333333,0.5773502691896258,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,-0.06359176923076923,1.0
0.15,3,0.07677284615384615,0.05732377211559487,1.4806097051282052,0.03687913008286843,97.3178205128205,32.60138862058085,0.00010980769230769231,3.491958217010782e-05,0.023375089743589744,0.019761138385376388,0.00010980769230769231,3.491958217010782e-05,0.00019758974358974357,2.7223878238617738e-05,1356800.0,532547.6880054969,0.7517177435897436,0.017167104575507443,0.07677284615384615,0.05732377211559487,0.6924358974358974,0.037115550683831995,0.3333333333333333,0.5773502691896258,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896258,-0.07322715384615384,1.0
