update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,500.7,0.0,0.792384,41.6,5,-0.007551,0.023349,0.023988,3.30599,0.00472,0.049744,0.515358,0.044421,0.436302,-0.068828,0.964583,0.0,1.0,0.924188,0.0,0.244344,0.256872,0.241913,0.256872,1.0
50,38400,0.0002954838709677419,528.7,0.01,0.895908,28.5,892,-0.00488,0.001929,0.0015,2.257779,0.005297,0.063049,0.946493,0.175457,-0.923847,-1.04827,0.226823,0.0,0.128906,2.918766,0.0,0.138074,0.066178,0.043359,0.752389,1.0
100,76800,0.00029087557603686633,514.6,0.02,0.867317,35.52,2062,-0.007011,0.003097,0.000951,2.364288,0.00496,0.049805,0.90272,0.59083,-1.231752,-1.467521,0.367057,0.0,0.251302,2.437169,0.0,0.058235,0.012827,0.009393,0.919545,1.0
150,115200,0.00028626728110599074,518.4,0.07,0.908021,46.55,3022,-0.006932,0.015533,0.00198,2.789282,0.005144,0.055084,0.669102,0.396333,-1.749019,-2.038568,0.694141,0.0,0.730469,1.594184,2.0,0.03581,0.00627,0.00433,0.95359,1.0
200,153600,0.0002816589861751152,515.2,0.0,0.859776,68.8,3716,-0.006833,0.001435,0.002695,2.623636,0.006072,0.075439,0.971588,0.43532,-1.391302,-1.618164,0.652083,0.0,0.752604,1.680458,0.0,0.025725,0.004097,0.002617,0.967562,1.0
250,192000,0.0002770506912442396,514.2,0.01,0.8499,83.32,4252,-0.007387,0.001483,0.004342,2.708949,0.00499,0.056793,0.940955,0.386281,-0.923513,-0.862707,0.810547,0.0,0.959635,1.342387,0.0,0.019646,0.002935,0.001764,0.975655,1.0
300,230400,0.00027244239631336403,517.0,0.03,0.898622,60.9,4852,-0.006734,0.001225,0.002642,2.602077,0.005147,0.064606,0.954974,0.558222,-0.61975,-0.900567,0.665234,0.0,0.747396,1.702451,0.0,0.015558,0.002214,0.001267,0.980961,1.0
350,268800,0.00026783410138248845,510.8,0.03,0.865685,89.68,5337,-0.007466,0.00076,0.003165,2.723846,0.005841,0.071228,0.965651,0.489852,-0.016825,-1.660266,0.889714,0.014323,0.986979,1.112405,0.0,0.012769,0.001746,0.000963,0.984521,1.0
400,307200,0.00026322580645161286,518.5,0.05,0.898454,80.79,5799,-0.007338,0.001141,0.001809,2.748826,0.005205,0.057739,0.967553,0.776636,0.094664,0.173491,0.826953,0.0,0.967448,1.295577,0.0,0.01074,0.001431,0.00076,0.987069,1.0
450,345600,0.0002586175115207373,509.8,0.07,0.934764,76.04,6276,-0.004974,0.005316,0.003686,2.526703,0.005276,0.058289,0.82318,0.444347,0.585597,0.373613,0.817708,0.0,0.950521,1.303674,1.0,0.009215,0.0012,0.000618,0.988968,1.0
500,384000,0.00025400921658986174,509.7,0.07,0.946171,68.21,6829,-0.006329,0.00946,0.003093,2.703784,0.005708,0.073822,0.672223,0.341248,-0.043885,0.174099,0.81224,0.0,0.972656,1.288105,1.0,0.008009,0.001021,0.000512,0.990457,1.0
550,422400,0.00024940092165898615,496.8,0.11,1.004946,81.01,7340,-0.007387,0.00892,0.004216,2.698231,0.006533,0.088654,0.721546,0.574432,0.028428,0.590055,0.741927,0.0,0.875,1.478168,1.0,0.007091,0.000887,0.000436,0.991586,1.0
600,460800,0.00024479262672811057,499.0,0.11,0.918747,94.14,7726,-0.006815,0.007147,0.005289,2.679526,0.005499,0.069244,0.872583,0.447555,0.754691,0.677623,0.840495,0.020833,0.989583,1.248726,2.0,0.006527,0.000806,0.000391,0.992277,1.0
650,499200,0.000240184331797235,497.6,0.35,1.325704,94.16,8129,-0.006025,0.014172,0.003203,2.509979,0.004311,0.043182,0.602998,0.717273,0.066959,0.781313,0.624479,0.005208,0.648438,1.752166,4.0,0.006067,0.00074,0.000356,0.992837,1.0
700,537600,0.00023557603686635942,497.0,0.37,1.327247,111.68,8511,-0.006173,0.005049,0.00212,2.767993,0.005706,0.062408,0.787673,0.838992,0.661238,0.874725,0.797135,0.033854,0.977865,1.347497,2.0,0.006028,0.000733,0.000353,0.992886,1.0
750,576000,0.00023096774193548386,498.4,0.46,1.43,103.62,8855,-0.005677,0.020785,0.00239,2.574564,0.004864,0.056702,0.501395,0.820992,0.468598,0.602441,0.656901,0.03125,0.864583,1.622198,4.0,0.006012,0.000731,0.000351,0.992905,1.0
800,614400,0.00022635944700460827,499.7,0.29,1.218536,121.68,9188,-0.007125,0.005768,0.003911,2.768334,0.005445,0.064117,0.896986,0.703048,0.596856,0.719396,0.835938,0.011719,0.994792,1.239736,1.0,0.006186,0.000754,0.000364,0.992696,1.0
850,652800,0.0002217511520737327,501.9,0.39,1.357786,98.68,9539,-0.008904,0.012995,0.002731,2.757858,0.005535,0.069092,0.673708,0.787731,0.015649,0.767442,0.76263,0.005208,0.851562,1.394602,4.0,0.006248,0.000763,0.000367,0.992621,1.0
900,691200,0.00021714285714285713,499.8,0.4,1.35798,105.94,9907,-0.00723,0.007226,0.001308,2.716024,0.00582,0.070618,0.686214,0.892444,0.587747,0.877018,0.592318,0.009115,0.644531,1.847684,3.0,0.006211,0.000754,0.000363,0.992672,1.0
950,729600,0.00021253456221198154,500.7,0.55,1.543436,110.26,10259,-0.008099,0.013991,0.001412,2.766994,0.006466,0.081787,0.582428,0.908599,0.607254,0.745538,0.672396,0.042969,0.888021,1.639986,3.0,0.006406,0.000778,0.000377,0.992439,1.0
1000,768000,0.00020792626728110595,497.3,0.61,1.667381,94.03,10656,-0.007547,0.02501,0.002217,2.644466,0.005815,0.071259,0.393912,0.841992,0.639773,0.785077,0.573438,0.0625,0.604167,1.852381,5.0,0.006877,0.000838,0.000413,0.991872,1.0
1050,806400,0.00020331797235023042,501.2,0.64,1.694431,102.64,11057,-0.006747,0.012232,0.00209,2.757514,0.006265,0.08075,0.544749,0.846479,0.576155,0.794533,0.654557,0.128906,0.78776,1.711024,4.0,0.007547,0.000922,0.000466,0.991065,1.0
1100,844800,0.0001987096774193548,501.3,0.52,1.529704,105.29,11422,-0.007114,0.01408,0.001819,2.791085,0.006061,0.075623,0.543055,0.864122,0.176754,0.672524,0.713021,0.009115,0.876302,1.619367,4.0,0.008304,0.001027,0.000526,0.990144,1.0
1150,883200,0.00019410138248847925,508.8,0.44,1.40318,88.79,11827,-0.007851,0.013274,0.0032,2.823842,0.006814,0.085968,0.588853,0.691565,0.476044,0.699482,0.709245,0.023438,0.875,1.563416,4.0,0.009243,0.001157,0.000603,0.988997,1.0
1200,921600,0.0001894930875576037,509.5,0.51,1.518664,91.25,12241,-0.007018,0.015997,0.001794,2.82984,0.005215,0.065521,0.616915,0.840033,0.223117,0.623547,0.667318,0.052083,0.83724,1.685,5.0,0.009458,0.00118,0.000621,0.988741,1.0
1250,960000,0.00018488479262672807,509.8,0.46,1.430179,95.77,12635,-0.006814,0.005624,0.001364,2.772925,0.004753,0.055725,0.933789,0.872264,0.428924,0.819691,0.746094,0.003906,0.955729,1.494491,3.0,0.010171,0.001276,0.000681,0.987872,1.0
1300,998400,0.00018027649769585251,509.9,0.51,1.528987,78.04,13094,-0.00671,0.020314,0.001979,2.59765,0.004383,0.042542,0.567483,0.715457,0.640156,0.833019,0.611979,0.028646,0.704427,1.797727,3.0,0.010496,0.001315,0.000705,0.987484,1.0
1350,1036800,0.00017566820276497695,506.2,0.55,1.584626,91.08,13535,-0.00732,0.016016,0.001486,2.753393,0.006091,0.074341,0.365929,0.841232,0.492695,0.82176,0.671354,0.042969,0.826823,1.695178,7.0,0.012345,0.001555,0.000871,0.985229,1.0
1400,1075200,0.00017105990783410134,510.1,0.54,1.572781,99.49,13862,-0.006443,0.017335,0.002043,2.886035,0.005682,0.067719,0.669093,0.894029,0.473685,0.705301,0.766797,0.078125,0.934896,1.445325,2.0,0.01298,0.001639,0.000926,0.984455,1.0
1450,1113600,0.00016645161290322578,508.9,0.51,1.567528,97.39,14270,-0.007092,0.016881,0.00165,2.693478,0.00553,0.070801,0.50505,0.872767,0.315435,0.657107,0.614583,0.015625,0.657552,1.843407,3.0,0.014295,0.001834,0.001048,0.982823,1.0
1500,1152000,0.00016184331797235022,510.9,0.36,1.257021,115.84,14611,-0.006579,0.011896,0.006083,2.886176,0.004307,0.042053,0.812698,0.628958,0.523257,0.830502,0.832552,0.040365,0.970052,1.263537,3.0,0.0177,0.002364,0.001375,0.978562,1.0
1550,1190400,0.0001572350230414746,512.8,0.46,1.417246,119.38,14944,-0.005372,0.011966,0.00214,2.836665,0.004623,0.047699,0.709981,0.814193,0.421001,0.633366,0.809766,0.011719,0.994792,1.32559,2.0,0.017265,0.002344,0.001301,0.97909,1.0
1600,1228800,0.00015262672811059907,510.1,0.59,1.62607,89.09,15345,-0.006561,0.021335,0.003761,2.821862,0.004296,0.04361,0.452494,0.609906,0.491857,0.701469,0.726042,0.026042,0.919271,1.55202,4.0,0.02122,0.003046,0.00169,0.974044,1.0
1650,1267200,0.0001480184331797235,508.9,0.56,1.583126,78.13,15769,-0.007766,0.020702,0.001814,2.781119,0.005941,0.072174,0.232987,0.744604,0.603431,0.794231,0.648958,0.013021,0.763021,1.706337,4.0,0.034995,0.005481,0.003302,0.956222,1.0
1700,1305600,0.00014341013824884793,508.5,0.57,1.565089,90.39,16198,-0.006222,0.013016,0.002236,2.80978,0.00405,0.043121,0.673427,0.817882,0.443271,0.852875,0.703125,0.013021,0.902344,1.580518,3.0,0.062512,0.010545,0.007511,0.919432,1.0
1750,1344000,0.00013880184331797234,509.4,0.6,1.621863,107.66,16583,-0.006093,0.025134,0.002161,2.841351,0.003744,0.035431,0.345479,0.784012,0.091741,0.512552,0.738542,0.014323,0.910156,1.5113,6.0,0.200018,0.041624,0.051916,0.706443,1.0
1800,1382400,0.00013419354838709675,509.8,0.47,1.46462,84.1,16997,-0.005454,0.010733,0.002467,2.742916,0.003776,0.039948,0.57398,0.67246,-0.515936,0.71236,0.675781,0.0,0.799479,1.681904,7.0,0.067107,0.013839,0.902892,0.016163,0.0
1850,1420800,0.0001295852534562212,507.2,0.55,1.566761,103.82,17397,-0.00481,0.011552,0.001634,2.899007,0.004217,0.040466,0.55884,0.840138,-0.088995,0.717269,0.709896,0.0,0.884115,1.563681,4.0,0.081305,0.015441,0.887083,0.016172,0.0
1900,1459200,0.0001249769585253456,504.0,0.43,1.395321,100.55,17765,-0.006116,0.011919,0.002044,2.768653,0.00439,0.043304,0.731984,0.822829,0.443503,0.602213,0.734896,0.011719,0.88151,1.53801,7.0,0.425289,0.092622,0.388762,0.093326,0.0
1950,1497600,0.00012036866359447005,511.1,0.44,1.469597,90.21,18180,-0.005484,0.024762,0.002576,2.635552,0.004179,0.04541,0.293575,0.761247,-0.081412,0.683024,0.635547,0.0,0.730469,1.782882,3.0,0.682712,0.041719,0.156213,0.119356,0.0
2000,1536000,0.00011576036866359445,510.0,0.65,1.711777,96.82,18575,-0.005361,0.026452,0.002598,2.806269,0.004715,0.056671,0.522882,0.694539,-0.429849,0.754929,0.666146,0.0,0.804688,1.679648,6.0,0.843399,0.022108,0.069981,0.064512,0.0
2050,1574400,0.00011115207373271889,510.7,0.49,1.504651,107.24,18953,-0.005128,0.012276,0.002259,2.860027,0.00441,0.047302,0.729294,0.764423,0.07871,0.593324,0.694271,0.011719,0.84375,1.622535,5.0,0.907936,0.020515,0.03706,0.03449,0.0
2100,1612800,0.00010654377880184331,511.4,0.52,1.510963,90.67,19335,-0.004759,0.021814,0.003813,2.872264,0.003187,0.028992,0.400732,0.663043,0.027102,0.748328,0.798568,0.0,0.958333,1.373803,5.0,0.928808,0.02315,0.023135,0.024907,0.0
2150,1651200,0.00010193548387096775,509.4,0.58,1.613277,94.39,19740,-0.004054,0.03023,0.002336,2.959205,0.003464,0.024658,0.565387,0.768177,-0.546712,0.419035,0.796615,0.0,0.981771,1.375727,3.0,0.938585,0.024989,0.016988,0.019439,0.0
2200,1689600,9.732718894009215e-05,511.5,0.65,1.739834,92.27,20153,-0.005692,0.023538,0.002475,2.865938,0.003396,0.034851,0.469296,0.744902,0.025305,0.714499,0.721875,0.005208,0.897135,1.54802,6.0,0.940817,0.032041,0.01311,0.014032,0.0
2250,1728000,9.271889400921658e-05,509.0,0.6,1.667377,89.32,20613,-0.003783,0.010134,0.001239,2.802118,0.003896,0.041138,0.311374,0.865611,0.151901,0.868824,0.60612,0.009115,0.722656,1.781044,6.0,0.955882,0.022516,0.011358,0.010243,0.0
2300,1766400,8.811059907834102e-05,509.2,0.51,1.517525,97.52,21041,-0.004696,0.012352,0.002054,2.868379,0.002945,0.027863,0.804134,0.777903,0.362842,0.603254,0.759766,0.0,0.933594,1.492395,4.0,0.964591,0.017312,0.009717,0.00838,0.0
2350,1804800,8.350230414746542e-05,509.5,0.51,1.517782,116.06,21419,-0.003666,0.016519,0.002408,2.857363,0.00266,0.026031,0.656366,0.809179,0.124158,0.622834,0.711198,0.00651,0.867188,1.600256,3.0,0.968362,0.016056,0.008634,0.006948,0.0
