update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,493.2,0.0,0.856716,35.0,5,-0.008964,0.026443,0.029799,3.303744,0.006257,0.0867,0.115596,-0.215067,-0.226274,0.072886,0.963932,0.0,1.0,0.919259,0.0,0.248055,0.245586,0.245586,0.260773,1.0
50,38400,0.00029774193548387094,531.9,0.03,0.921673,31.68,901,-0.005795,0.006476,0.001837,2.867368,0.004712,0.052307,0.842073,0.582313,-1.479833,-1.487618,0.627995,0.0,0.658854,1.726864,0.0,0.161559,0.035287,0.04361,0.759544,1.0
100,76800,0.0002954377880184332,516.2,0.04,0.893063,36.29,2149,-0.007435,0.004228,0.001917,2.843029,0.005352,0.063507,0.894034,0.432535,-1.411988,-1.198804,0.73737,0.0,0.923177,1.485472,0.0,0.071329,0.007774,0.010499,0.910398,1.0
150,115200,0.00029313364055299536,516.3,0.06,0.947183,43.76,3133,-0.007718,0.010539,0.003732,2.90242,0.006074,0.072693,0.713981,0.231995,-1.479942,-1.133783,0.876432,0.0,0.99349,1.181448,2.0,0.042377,0.003684,0.004822,0.949117,1.0
200,153600,0.00029082949308755754,516.7,0.04,0.925487,56.8,3946,-0.007819,0.004707,0.003098,2.764862,0.005555,0.067017,0.886102,0.530299,-1.359964,-0.538082,0.800391,0.0,0.936198,1.35052,0.0,0.029089,0.002226,0.002841,0.965844,1.0
250,192000,0.00028852534562211977,518.2,0.0,0.876383,44.43,4669,-0.008721,0.001807,0.002828,2.724057,0.007091,0.095215,0.954432,0.369601,-1.014227,-0.753938,0.817187,0.0,0.980469,1.274656,0.0,0.021328,0.001483,0.001866,0.975323,1.0
300,230400,0.000286221198156682,512.9,0.04,0.904284,61.78,5311,-0.007698,0.002706,0.002507,2.607059,0.005452,0.063232,0.929695,0.518284,-1.344795,-0.841624,0.78151,0.0,0.936198,1.354877,0.0,0.01633,0.001051,0.001312,0.981307,1.0
350,268800,0.00028391705069124424,509.0,0.1,0.973139,55.18,6000,-0.008729,0.003713,0.002937,2.593208,0.006901,0.091797,0.903342,0.372792,-1.598893,0.461676,0.776172,0.0,0.964844,1.401397,1.0,0.013196,0.000797,0.000994,0.985013,1.0
400,307200,0.0002816129032258064,508.5,0.07,0.943305,50.52,6676,-0.005564,0.009379,0.00322,2.594326,0.006403,0.076935,0.802892,0.177043,-0.022854,-0.011172,0.719661,0.001302,0.88151,1.543802,1.0,0.011142,0.000642,0.000799,0.987418,1.0
450,345600,0.00027930875576036865,510.0,0.06,0.918197,60.03,7275,-0.006182,0.007912,0.003827,2.631899,0.005945,0.072083,0.74787,0.406898,0.157117,0.261221,0.779036,0.014323,0.903646,1.350011,1.0,0.009466,0.000522,0.000649,0.989363,1.0
500,384000,0.0002770046082949309,511.0,0.1,0.947517,66.58,7974,-0.007464,0.019527,0.003902,2.599801,0.005872,0.074249,0.618344,0.21785,-1.278988,0.319967,0.75638,0.0,0.89974,1.418038,4.0,0.008162,0.000434,0.000538,0.990866,1.0
550,422400,0.00027470046082949306,509.5,0.09,0.948308,74.13,8522,-0.007576,0.009576,0.006541,2.627636,0.005555,0.063385,0.751594,0.171863,-0.436478,0.038243,0.782161,0.0,0.914062,1.404748,1.0,0.007175,0.00037,0.000457,0.991998,1.0
600,460800,0.00027239631336405524,511.1,0.09,0.956211,78.7,9042,-0.008052,0.002878,0.004488,2.787235,0.006007,0.07132,0.930722,0.358146,0.687478,0.719377,0.81849,0.009115,0.986979,1.261897,0.0,0.006365,0.00032,0.000393,0.992921,1.0
650,499200,0.0002700921658986175,509.1,0.03,0.888821,63.11,9592,-0.007963,0.001641,0.004164,2.798952,0.006235,0.075653,0.945141,0.465719,-0.783012,-0.334001,0.786979,0.0,0.920573,1.341172,0.0,0.005719,0.000281,0.000344,0.993656,1.0
700,537600,0.0002677880184331797,513.5,0.14,1.016577,69.42,10181,-0.009333,0.004833,0.003568,2.839066,0.006691,0.089172,0.821117,0.454731,0.349745,0.629947,0.829948,0.0,0.951823,1.305971,0.0,0.00512,0.000246,0.0003,0.994335,1.0
750,576000,0.00026548387096774194,507.0,0.17,1.02505,87.86,10670,-0.007668,0.005602,0.002868,2.793232,0.005234,0.057983,0.786717,0.694169,0.542524,0.790213,0.827474,0.007812,0.960938,1.325723,1.0,0.004664,0.00022,0.000267,0.994849,1.0
800,614400,0.0002631797235023041,509.5,0.19,1.113472,91.55,11140,-0.008374,0.015255,0.003532,2.840675,0.004636,0.045074,0.640298,0.630725,0.116106,0.468628,0.8125,0.002604,0.951823,1.345036,3.0,0.004342,0.000201,0.000244,0.995212,1.0
850,652800,0.0002608755760368663,511.3,0.15,1.024479,76.76,11626,-0.008364,0.012161,0.003232,2.781627,0.006176,0.082275,0.820888,0.70882,-0.195582,0.625027,0.795313,0.0,0.954427,1.360267,2.0,0.004044,0.000185,0.000224,0.995548,1.0
900,691200,0.00025857142857142854,508.9,0.35,1.342852,81.52,12071,-0.007577,0.019951,0.001956,2.749539,0.005681,0.06662,0.316868,0.789799,0.278916,0.365339,0.749349,0.033854,0.897135,1.52343,6.0,0.003834,0.000173,0.000209,0.995785,1.0
950,729600,0.00025626728110599077,509.5,0.35,1.286967,96.89,12504,-0.008011,0.005962,0.002633,2.81342,0.006444,0.083771,0.924225,0.644023,0.343141,0.680026,0.850781,0.0,0.998698,1.284934,1.0,0.003749,0.000168,0.000203,0.995881,1.0
1000,768000,0.00025396313364055295,511.3,0.37,1.35667,86.26,12938,-0.00867,0.019964,0.003224,2.803288,0.006765,0.08847,0.466889,0.613503,0.338529,0.556243,0.847656,0.036458,0.977865,1.305689,4.0,0.003677,0.000163,0.000197,0.995963,1.0
1050,806400,0.0002516589861751152,513.5,0.26,1.144468,111.12,13340,-0.007364,0.003072,0.002225,2.983967,0.005535,0.066742,0.940766,0.790448,0.155035,0.03444,0.917057,0.0,1.0,1.144411,0.0,0.00363,0.00016,0.000193,0.996016,1.0
1100,844800,0.0002493548387096774,512.0,0.37,1.308023,106.39,13703,-0.0086,0.006627,0.002456,2.782686,0.005662,0.070709,0.831057,0.720034,0.537859,0.869738,0.838542,0.063802,0.998698,1.297883,4.0,0.003464,0.000151,0.000182,0.996202,1.0
1150,883200,0.0002470506912442396,509.4,0.45,1.347136,75.15,14111,-0.007293,0.019313,0.003277,2.641549,0.005176,0.057159,0.588736,0.658399,0.293299,0.594656,0.847656,0.023438,0.985677,1.246886,7.0,0.003401,0.000147,0.000178,0.996274,1.0
1200,921600,0.00024474654377880183,508.9,0.37,1.328383,85.43,14591,-0.008753,0.022724,0.004928,2.729979,0.005416,0.055054,0.522124,0.663396,0.537892,0.573931,0.845833,0.102865,0.967448,1.288024,3.0,0.003392,0.000146,0.000176,0.996286,1.0
1250,960000,0.00024244239631336404,507.7,0.56,1.567721,100.89,15029,-0.00824,0.020169,0.002475,2.708864,0.005445,0.066772,0.554183,0.855918,0.594482,0.608161,0.679167,0.13151,0.807292,1.679375,4.0,0.003445,0.000147,0.000179,0.996229,1.0
1300,998400,0.00024013824884792622,513.9,0.51,1.512791,101.24,15466,-0.007635,0.024492,0.002096,2.843001,0.004814,0.050354,0.296031,0.809257,0.60345,0.668858,0.711719,0.08724,0.911458,1.573914,5.0,0.003568,0.000152,0.000185,0.996095,1.0
1350,1036800,0.00023783410138248845,514.4,0.4,1.363969,84.58,15866,-0.009345,0.011143,0.001934,2.703692,0.006605,0.086517,0.751027,0.789276,0.597479,0.745076,0.680339,0.027344,0.804688,1.687182,4.0,0.003666,0.000154,0.00019,0.995989,1.0
1400,1075200,0.00023552995391705066,509.1,0.62,1.656461,109.69,16261,-0.008264,0.013564,0.003169,2.73383,0.00581,0.064117,0.565999,0.796831,0.38496,0.906089,0.766797,0.083333,0.963542,1.457903,6.0,0.003661,0.000152,0.000189,0.995998,1.0
