update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1100,844800,0.0002493548387096774,513.6,0.26,1.175153,95.89,10728,-0.007656,0.007393,0.003484,2.695083,0.005043,0.059631,0.793665,0.593889,0.358899,0.784825,0.824479,0.003906,0.99349,1.32395,3.0,0.003538,0.00017,0.00017,0.996122,1.0
1150,883200,0.0002470506912442396,510.8,0.47,1.514336,113.24,11107,-0.008833,0.0227,0.004369,2.77633,0.006306,0.081451,0.469825,0.581161,0.354654,0.448463,0.84987,0.015625,0.997396,1.282299,2.0,0.003488,0.000166,0.000167,0.996179,1.0
1200,921600,0.00024474654377880183,513.6,0.23,1.131262,73.44,11519,-0.00912,0.011505,0.002607,2.772384,0.005808,0.068481,0.654177,0.628368,-0.28833,0.462503,0.704167,0.0,0.884115,1.593696,2.0,0.003528,0.000167,0.000169,0.996135,1.0
1250,960000,0.00024244239631336404,514.0,0.19,1.093138,80.18,11987,-0.009486,0.013819,0.002527,2.56622,0.005677,0.067291,0.712068,0.682332,0.431803,0.728316,0.800781,0.02474,0.985677,1.37624,3.0,0.003326,0.000155,0.000157,0.996362,1.0
1300,998400,0.00024013824884792622,513.2,0.31,1.220703,81.04,12407,-0.010413,0.010956,0.002741,2.704976,0.006746,0.094757,0.836129,0.673555,0.654969,0.533611,0.753125,0.010417,0.941406,1.477645,1.0,0.003123,0.000143,0.000146,0.996588,1.0
1350,1036800,0.00023783410138248845,513.7,0.33,1.300319,88.78,12844,-0.008614,0.021546,0.002555,2.606648,0.005422,0.063538,0.442319,0.603069,0.262295,0.452719,0.689714,0.019531,0.785156,1.709112,2.0,0.003018,0.000136,0.00014,0.996707,1.0
1400,1075200,0.00023552995391705066,511.5,0.44,1.394477,106.88,13258,-0.008658,0.024154,0.002195,2.629106,0.005827,0.07486,0.416376,0.786101,0.163245,0.656807,0.660807,0.067708,0.722656,1.737038,8.0,0.003014,0.000134,0.000139,0.996713,1.0
1450,1113600,0.00023322580645161286,508.0,0.36,1.280383,104.14,13644,-0.008979,0.016506,0.002906,2.715344,0.006757,0.087311,0.228896,0.725312,0.540922,0.65212,0.721484,0.005208,0.916667,1.575828,5.0,0.002984,0.000131,0.000138,0.996748,1.0
1500,1152000,0.0002309216589861751,502.7,0.33,1.310552,98.99,14013,-0.008713,0.026851,0.002346,2.637698,0.006158,0.08255,0.51866,0.770592,0.212225,0.364548,0.704297,0.061198,0.839844,1.683083,1.0,0.00295,0.000128,0.000136,0.996786,1.0
1550,1190400,0.0002286175115207373,500.9,0.48,1.502686,100.81,14403,-0.007972,0.01956,0.003316,2.800732,0.005307,0.060547,0.620188,0.705501,-0.00078,0.653267,0.704427,0.007812,0.929688,1.58189,3.0,0.002956,0.000126,0.000136,0.996782,1.0
1600,1228800,0.00022631336405529954,499.0,0.46,1.457793,104.94,14817,-0.008053,0.027251,0.003541,2.788353,0.004803,0.054688,0.351088,0.68311,0.278036,0.262209,0.78151,0.023438,0.964844,1.408584,2.0,0.003053,0.000129,0.000141,0.996677,1.0
