update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,entropy,approx_kl,clipfrac,ev,phi_r2,ev_resid,h_dir_car,h_dir_off,h_spd_car,h_spd_off,h_ball_car,h_ball_off
3360,2580480,0.0002226036866359447,501.3,0.74,1.682456,68.74,30779,-0.01054,0.013748,2.806481,0.005365,0.068359,0.561328,0.345334,0.391163,1.780985,1.841379,0.978492,0.960861,0.425465,0.0
3370,2588160,0.00022237327188940088,501.3,0.71,1.694932,72.02,30883,-0.010808,0.024102,2.819221,0.005644,0.070557,0.483545,0.201364,0.449857,1.783717,1.855765,0.987315,0.960724,0.471399,0.0
3380,2595840,0.00022214285714285714,501.3,0.73,1.720736,77.45,30984,-0.010669,0.013065,2.812842,0.005665,0.07077,0.431056,0.500085,-0.040344,1.893765,1.862675,0.921782,0.952276,0.547228,0.0
3390,2603520,0.00022191244239631335,501.3,0.76,1.714627,85.43,31072,-0.011811,0.018553,2.841935,0.005351,0.063934,0.480216,0.237191,0.414982,1.925842,1.884846,0.986382,0.962901,0.406602,0.0
3400,2611200,0.00022168202764976956,501.3,0.77,1.764624,96.17,31152,-0.012264,0.022302,2.851834,0.0051,0.055054,0.575284,0.38611,0.395297,1.93749,1.859922,1.014067,0.982826,0.510035,0.0
3410,2618880,0.0002214516129032258,501.2,0.71,1.669996,102.73,31225,-0.010716,0.024594,2.88913,0.004841,0.052979,0.700757,0.324444,0.565362,1.941401,1.900993,1.023103,0.983071,0.385083,0.0
3420,2626560,0.000221221198156682,501.3,0.79,1.782625,84.03,31316,-0.012674,0.020244,2.863648,0.006674,0.090302,0.516265,0.463568,0.188618,1.928834,1.88576,1.017621,0.975167,0.424563,0.0
3430,2634240,0.00022099078341013826,501.3,0.75,1.721331,91.64,31394,-0.012203,0.004599,2.859722,0.005334,0.064056,0.787148,0.521998,0.650308,1.901084,1.875655,0.999928,0.968691,0.431684,0.0
3440,2641920,0.00022076036866359444,501.3,0.65,1.560231,96.63,31474,-0.012701,0.035395,2.840805,0.005205,0.063202,0.429827,0.375892,0.091938,1.927088,1.887628,1.006506,0.953522,0.453102,0.0
3450,2649600,0.00022052995391705067,501.3,0.65,1.539736,103.29,31545,-0.011862,0.013922,2.850872,0.005166,0.059937,0.762788,0.447502,0.572545,1.942419,1.876319,0.995622,0.97033,0.406006,0.0
3460,2657280,0.0002202995391705069,501.3,0.75,1.69435,98.92,31623,-0.012674,0.020449,2.853574,0.00531,0.062134,0.531849,0.268429,0.413811,1.953964,1.885423,0.960555,0.968151,0.412801,0.0
3470,2664960,0.0002200691244239631,501.3,0.64,1.54967,101.0,31696,-0.010768,0.025172,2.833257,0.005258,0.068115,0.160546,0.19863,0.042768,1.930869,1.878394,0.986942,0.96296,0.46922,0.0
3480,2672640,0.00021983870967741932,501.3,0.82,1.780141,80.12,31792,-0.011106,0.01742,2.86603,0.00526,0.060242,0.480087,0.137921,0.479062,1.888116,1.877798,0.980135,0.979678,0.496461,0.0
3490,2680320,0.00021960829493087555,501.3,0.74,1.671428,95.06,31868,-0.01047,0.00713,2.866533,0.005492,0.065674,0.719334,0.339823,0.620754,1.8443,1.879749,0.975989,0.973478,0.357421,0.0
3500,2688000,0.0002193778801843318,501.3,0.69,1.618871,108.42,31936,-0.012122,0.018889,2.844688,0.005457,0.064606,0.768934,0.323934,0.658581,1.818336,1.884211,1.00197,0.963632,0.351739,0.0
3510,2695680,0.000219147465437788,501.3,0.72,1.677651,94.82,32019,-0.011424,0.02172,2.820501,0.0055,0.067596,0.660197,0.330201,0.501171,1.785911,1.851076,0.985786,0.958191,0.696035,0.0
3520,2703360,0.00021891705069124423,501.3,0.78,1.763412,85.24,32111,-0.012002,0.010249,2.85191,0.005153,0.061584,0.598632,0.551322,0.303115,1.830867,1.861759,0.994081,0.982821,0.615638,0.0
3530,2711040,0.0002186866359447004,501.3,0.78,1.789576,73.55,32214,-0.011136,0.017428,2.844841,0.005409,0.07019,0.575518,0.494148,0.17234,1.807136,1.867609,0.983129,0.97473,0.574747,0.0
3540,2718720,0.00021845622119815667,501.3,0.86,1.857166,82.89,32306,-0.011593,0.017603,2.88405,0.005002,0.056824,0.378614,0.249702,0.299959,1.891322,1.895606,1.022422,0.996361,0.642135,0.0
3550,2726400,0.00021822580645161288,501.4,0.77,1.746467,87.92,32390,-0.010288,0.02007,2.90253,0.005148,0.062469,0.597883,0.262495,0.502904,1.9477,1.914206,1.002933,0.98634,0.680276,0.0
3560,2734080,0.0002179953917050691,501.4,0.71,1.630033,92.7,32472,-0.011481,0.019354,2.887125,0.005052,0.056458,0.694286,0.377562,0.509753,1.933354,1.89931,0.981367,0.982071,0.525454,0.0
3570,2741760,0.00021776497695852535,501.4,0.73,1.67182,92.76,32557,-0.012356,0.013742,2.887092,0.005643,0.073425,0.445775,0.346694,0.412426,1.893596,1.900336,1.001634,0.980831,0.553489,0.0
3580,2749440,0.00021753456221198153,501.4,0.67,1.580405,97.35,32637,-0.011228,0.017213,2.851951,0.005324,0.0625,0.712727,0.381694,0.546465,1.884798,1.859387,0.979655,0.981331,0.584151,0.0
3590,2757120,0.0002173041474654378,501.4,0.76,1.717351,86.55,32729,-0.010022,0.006861,2.84772,0.005448,0.063477,0.537766,0.49854,0.411325,1.8911,1.867074,0.934311,0.98007,0.576988,0.0
3600,2764800,0.00021707373271889397,501.4,0.69,1.669989,92.08,32812,-0.011199,0.018357,2.847353,0.005914,0.070129,0.529591,0.454881,0.16061,1.945884,1.860541,1.020693,0.986036,0.582656,0.0
3610,2772480,0.00021684331797235023,501.4,0.68,1.690582,101.32,32884,-0.012462,0.025435,2.846726,0.005651,0.070862,0.647126,0.354634,0.457374,1.855126,1.837425,1.029317,1.001641,0.584242,0.0
3620,2780160,0.00021661290322580644,501.4,0.63,1.545731,85.05,32978,-0.012758,0.011293,2.875406,0.005282,0.066345,0.666148,0.21217,0.645958,1.90518,1.851653,1.032343,1.008503,0.571089,0.0
3630,2787840,0.00021638248847926264,501.4,0.76,1.737144,96.23,33057,-0.012681,0.011459,2.873572,0.005633,0.072327,0.704317,0.111013,0.737538,1.901358,1.848177,1.028238,1.012256,0.570841,0.0
3640,2795520,0.00021615207373271888,501.4,0.76,1.727801,90.85,33138,-0.011951,0.002558,2.877302,0.005394,0.061066,0.872862,0.233118,0.88298,1.915572,1.86812,1.025483,1.005574,0.661248,0.0
3650,2803200,0.00021592165898617508,501.4,0.72,1.681832,99.88,33216,-0.009687,0.022195,2.899266,0.004995,0.057739,0.487359,0.276873,0.327331,1.949578,1.885436,1.030621,1.010541,0.745107,0.0
3660,2810880,0.00021569124423963135,501.4,0.62,1.522157,105.81,33287,-0.011153,0.020656,2.882224,0.005352,0.066528,0.77094,0.417067,0.623859,1.91047,1.877218,1.008272,0.997954,0.670978,0.0
3670,2818560,0.00021546082949308753,501.5,0.67,1.602966,89.67,33375,-0.010997,0.0227,2.854267,0.004912,0.058014,0.559872,0.090392,0.598243,1.853853,1.856162,0.993371,0.98705,0.780771,0.0
3680,2826240,0.00021523041474654376,501.4,0.72,1.701419,87.59,33461,-0.011754,0.020098,2.864161,0.004831,0.056488,0.483258,0.356982,0.233535,1.912174,1.868259,1.020543,0.986631,0.647044,0.0
3690,2833920,0.000215,501.4,0.7,1.639695,88.73,33542,-0.012572,0.015851,2.873114,0.006296,0.087708,0.612534,0.155866,0.565219,1.882476,1.869028,1.015945,0.988469,0.368733,0.0
3700,2841600,0.0002147695852534562,501.4,0.7,1.680904,94.54,33624,-0.01093,0.040121,2.900255,0.005006,0.062195,0.482676,0.284362,0.278385,1.900768,1.879039,1.008888,1.005512,0.550347,0.0
3710,2849280,0.0002145391705069124,501.4,0.5,1.405067,91.48,33707,-0.013146,0.016037,2.849135,0.005067,0.06015,0.561756,0.292852,0.447142,1.851594,1.855117,1.006669,0.981117,0.558373,0.0
3720,2856960,0.00021430875576036864,501.4,0.65,1.545172,101.38,33783,-0.012763,0.016445,2.825493,0.004624,0.053009,0.57199,0.478879,0.217728,1.826662,1.847175,0.911838,0.96346,0.583008,0.0
3730,2864640,0.00021407834101382488,501.4,0.76,1.726728,90.06,33870,-0.011044,0.016581,2.798795,0.00575,0.070251,0.503628,0.303166,0.384475,1.76436,1.794512,0.977048,0.989842,0.55232,0.0
3740,2872320,0.00021384792626728106,501.4,0.75,1.769833,96.32,33951,-0.011519,0.010952,2.787233,0.005872,0.07489,0.685241,0.547883,0.353103,1.786489,1.812465,0.925902,0.978706,0.429224,0.0
3750,2880000,0.00021361751152073732,501.4,0.67,1.639435,83.19,34042,-0.011679,0.021098,2.789377,0.005271,0.066772,0.421993,0.256949,0.344385,1.814284,1.789997,0.872469,0.977517,0.578966,0.0
3760,2887680,0.00021338709677419353,501.4,0.73,1.708495,84.69,34130,-0.012189,0.01804,2.844901,0.004971,0.055145,0.516581,0.233647,0.434458,1.846542,1.838536,0.973895,0.982584,0.69413,0.0
3770,2895360,0.00021315668202764976,501.4,0.7,1.638131,93.77,34208,-0.011849,0.020168,2.824878,0.005239,0.062592,0.615379,0.413302,0.384741,1.845125,1.839566,0.938152,0.978964,0.330731,0.0
3780,2903040,0.00021292626728110597,501.4,0.81,1.830349,96.31,34289,-0.011272,0.016466,2.839389,0.005136,0.066742,0.572481,0.339874,0.420588,1.880514,1.845539,0.951177,0.980574,0.547697,0.0
3790,2910720,0.00021269585253456217,501.5,0.7,1.641429,91.83,34371,-0.010379,0.015208,2.864702,0.003771,0.035217,0.623777,0.43666,0.342335,1.919229,1.875193,0.961828,0.977358,0.63769,0.0
3800,2918400,0.00021246543778801844,501.5,0.66,1.546288,104.41,34441,-0.010861,0.012993,2.864589,0.005581,0.068481,0.669323,0.393742,0.454933,1.987201,1.891879,0.924575,0.963607,0.564134,0.0
3810,2926080,0.00021223502304147462,501.4,0.55,1.418481,112.95,34510,-0.011779,0.013567,2.864102,0.005376,0.062408,0.774455,0.371211,0.641469,1.948106,1.881415,0.972339,0.964701,0.490861,0.0
3820,2933760,0.00021200460829493088,501.4,0.5,1.406856,117.25,34572,-0.012919,0.017725,2.826972,0.005876,0.075989,0.626369,0.350146,0.451001,1.871111,1.860585,0.938352,0.9553,0.623706,0.0
3830,2941440,0.00021177419354838708,501.4,0.6,1.541959,94.2,34658,-0.01165,0.017128,2.8014,0.00622,0.08316,0.536885,0.183518,0.510906,1.836343,1.838172,0.952337,0.960358,0.573312,0.0
3840,2949120,0.0002115437788018433,501.4,0.74,1.68734,79.18,34757,-0.011729,0.006528,2.788346,0.00509,0.062012,0.51873,0.173985,0.660048,1.750272,1.825122,0.924087,0.953507,0.588783,0.0
3850,2956800,0.00021131336405529953,501.4,0.82,1.777257,74.78,34860,-0.01103,0.013203,2.786048,0.005519,0.070984,0.544855,0.219614,0.519377,1.778484,1.830628,0.936431,0.954589,0.518556,0.0
3860,2964480,0.00021108294930875573,501.4,0.68,1.632976,75.53,34959,-0.011328,0.006838,2.784229,0.005325,0.061401,0.706,0.408957,0.674956,1.836585,1.82898,0.91864,0.949331,0.437046,0.0
3870,2972160,0.000210852534562212,501.4,0.79,1.753734,76.92,35060,-0.010516,0.012002,2.809038,0.00523,0.063019,0.811112,0.362737,0.704095,1.847551,1.859167,0.92875,0.942887,0.533302,0.0
3880,2979840,0.00021062211981566817,501.4,0.72,1.695603,86.47,35152,-0.013779,0.01089,2.865278,0.006472,0.088928,0.600464,0.287387,0.618857,1.879684,1.869774,0.991029,0.988106,0.66313,0.0
3890,2987520,0.0002103917050691244,501.4,0.77,1.754,89.74,35234,-0.00992,0.011411,2.895979,0.004957,0.053223,0.736597,0.551744,0.416206,1.902321,1.887866,1.011443,0.997454,0.543547,0.0
3900,2995200,0.00021016129032258064,501.4,0.67,1.607312,71.38,35341,-0.011824,0.033021,2.879999,0.004957,0.056824,0.575405,0.288331,0.404649,1.827283,1.8944,0.976821,0.985303,0.607152,0.0
3910,3002880,0.00020993087557603685,501.4,0.76,1.71085,73.67,35443,-0.010312,0.008488,2.872531,0.005097,0.059753,0.629198,0.403484,0.518725,1.844612,1.89178,0.992765,0.970594,0.668784,0.0
3920,3010560,0.00020970046082949306,501.4,0.71,1.68926,81.15,35536,-0.010092,0.011837,2.859618,0.004117,0.042145,0.527833,0.314203,0.384131,1.791783,1.879591,0.950861,0.972234,0.498406,0.0
3930,3018240,0.0002094700460829493,501.4,0.73,1.661641,70.2,35644,-0.013002,0.00537,2.860779,0.006537,0.086517,0.775752,0.417301,0.682334,1.78636,1.87886,1.020101,0.972196,0.480486,0.0
3940,3025920,0.00020923963133640552,501.4,0.84,1.829698,91.07,35717,-0.009642,0.009797,2.887875,0.005663,0.074341,0.648159,0.399271,0.446465,1.843771,1.888417,0.966888,0.986035,0.708925,0.0
3950,3033600,0.0002090092165898617,501.4,0.64,1.574895,118.26,35778,-0.011045,0.013816,2.829625,0.005623,0.072449,0.808042,0.410807,0.675622,1.764607,1.834456,0.994431,0.980529,0.568119,0.0
3960,3041280,0.00020877880184331797,501.4,0.68,1.600597,107.95,35854,-0.01243,0.019863,2.845724,0.004896,0.056458,0.589597,0.319632,0.39683,1.881569,1.841578,1.012143,0.98833,0.612503,0.0
3970,3048960,0.00020854838709677417,501.4,0.68,1.625659,85.2,35943,-0.0117,0.010474,2.836736,0.005522,0.067963,0.492318,0.362849,0.463924,1.840503,1.850402,0.980008,0.977076,0.662871,0.0
3980,3056640,0.0002083179723502304,501.4,0.72,1.711212,101.46,36021,-0.012602,0.02136,2.846785,0.005703,0.077545,0.53212,0.431333,0.180447,1.914727,1.868857,1.000826,0.972923,0.684034,0.0
3990,3064320,0.00020808755760368661,501.4,0.65,1.596572,86.29,36112,-0.012348,0.016671,2.846973,0.005413,0.066742,0.538953,0.122268,0.585936,1.898053,1.867066,0.924585,0.969195,0.605293,0.0
4000,3072000,0.00020785714285714282,501.4,0.71,1.698633,90.28,36193,-0.01173,0.019155,2.82947,0.004415,0.045715,0.431023,0.232401,0.399286,1.918107,1.880917,0.907813,0.949747,0.669584,0.0
4010,3079680,0.00020762672811059908,501.4,0.74,1.703187,91.17,36273,-0.012148,0.004186,2.842561,0.004781,0.048187,0.802826,0.423279,0.722859,1.83499,1.870611,1.001785,0.977286,0.539893,0.0
4020,3087360,0.00020739631336405526,501.4,0.84,1.834336,81.88,36369,-0.010495,0.022546,2.85804,0.004971,0.05658,0.481593,0.142503,0.436814,1.78872,1.868036,0.993224,0.985892,0.577243,0.0
4030,3095040,0.00020716589861751152,501.4,0.73,1.644303,65.32,36486,-0.012957,0.028329,2.839161,0.005671,0.073853,0.492325,0.16323,0.434396,1.842425,1.869397,0.986528,0.965663,0.39242,0.0
4040,3102720,0.0002069354838709677,501.4,0.78,1.79648,81.82,36580,-0.012331,0.002612,2.821693,0.005897,0.079651,0.85329,0.66239,0.719315,1.83,1.849553,0.975301,0.955637,0.467375,0.0
4050,3110400,0.00020670506912442394,501.4,0.8,1.812348,78.14,36677,-0.012976,0.025541,2.830858,0.006229,0.083374,0.511369,0.42454,0.153393,1.848704,1.862338,0.978602,0.959476,0.685822,0.0
4060,3118080,0.00020647465437788017,501.4,0.8,1.804498,77.59,36776,-0.011588,0.024724,2.853524,0.005403,0.068604,0.546821,0.42425,0.230995,1.827593,1.887448,0.983319,0.958374,0.647776,0.0
4070,3125760,0.00020624423963133638,501.4,0.71,1.699294,81.53,36870,-0.011237,0.016739,2.863226,0.005167,0.065216,0.498266,0.277777,0.341225,1.887915,1.908572,0.970686,0.941803,0.54377,0.0
4080,3133440,0.00020601382488479264,501.4,0.75,1.761672,83.1,36963,-0.011079,0.007861,2.835945,0.005103,0.061066,0.635373,0.225577,0.636363,1.866347,1.883873,0.954709,0.940953,0.574203,0.0
4090,3141120,0.00020578341013824882,501.4,0.74,1.666737,89.19,37043,-0.009725,0.019962,2.898772,0.006029,0.071747,0.533967,0.51934,0.031456,1.857229,1.92969,0.986798,0.959605,0.592495,0.0
4100,3148800,0.00020555299539170506,501.4,0.73,1.666715,100.39,37120,-0.011095,0.010244,2.890094,0.005178,0.062469,0.627648,0.108997,0.658232,1.865552,1.913225,1.000785,0.966853,0.713964,0.0
4110,3156480,0.00020532258064516126,501.3,0.78,1.74092,90.05,37208,-0.010114,0.00504,2.873516,0.005026,0.052307,0.765858,0.347703,0.675329,1.838114,1.884601,0.971372,0.974984,0.628765,0.0
4120,3164160,0.0002050921658986175,501.3,0.78,1.743504,100.35,37283,-0.011808,0.015525,2.818541,0.006364,0.084045,0.621201,0.475189,0.288799,1.675869,1.851952,0.909353,0.960228,0.447151,0.0
4130,3171840,0.0002048617511520737,501.3,0.72,1.672188,86.58,37371,-0.011716,0.013057,2.827463,0.005874,0.078217,0.635783,0.484188,0.370035,1.770767,1.836577,0.909821,0.985949,0.638606,0.0
4140,3179520,0.00020463133640552994,501.4,0.77,1.708894,77.14,37471,-0.011241,0.019694,2.810911,0.005145,0.058594,0.494927,0.238541,0.414936,1.802915,1.824039,0.903701,0.98501,0.538357,0.0
4150,3187200,0.00020440092165898614,501.4,0.72,1.686427,79.07,37566,-0.009127,0.007728,2.831652,0.005141,0.058655,0.748464,0.377335,0.640659,1.749637,1.827727,0.977701,0.995678,0.617142,0.0
4160,3194880,0.00020417050691244238,501.4,0.81,1.80189,78.86,37663,-0.009136,0.004928,2.849719,0.00448,0.052551,0.748778,0.545592,0.488306,1.838039,1.875884,0.963939,0.97647,0.63092,0.0
4170,3202560,0.0002039400921658986,501.4,0.74,1.731292,93.76,37740,-0.009881,0.026206,2.843917,0.004793,0.053253,0.459844,0.446524,0.037462,1.874776,1.862623,0.968409,0.981294,0.70996,0.0
4180,3210240,0.0002037096774193548,501.4,0.73,1.643478,87.84,37823,-0.010591,0.019578,2.861933,0.004068,0.044159,0.580074,0.167403,0.509886,1.924894,1.902345,0.923758,0.954561,0.434356,0.0
4190,3217920,0.00020347926267281105,501.4,0.62,1.474373,100.03,37895,-0.010299,0.022607,2.833891,0.004852,0.057373,0.561422,0.222012,0.476506,1.892525,1.852095,0.959275,0.967298,0.59934,0.0
4200,3225600,0.00020324884792626726,501.4,0.69,1.64463,98.12,37973,-0.013604,0.021941,2.775959,0.005387,0.070221,0.438291,0.297324,0.246605,1.897439,1.825623,0.924868,0.949493,0.566311,0.0
4210,3233280,0.0002030184331797235,501.3,0.7,1.71011,78.96,38070,-0.013576,0.018517,2.806417,0.005608,0.067688,0.56259,0.2109,0.511056,1.90013,1.857549,0.839226,0.944317,0.398174,0.0
4220,3240960,0.0002027880184331797,501.3,0.75,1.716013,97.38,38145,-0.011275,0.00303,2.836605,0.004916,0.054962,0.796227,0.440608,0.757951,1.932886,1.862917,0.93598,0.969126,0.51099,0.0
4230,3248640,0.0002025576036866359,501.4,0.7,1.604082,84.06,38239,-0.011769,0.019233,2.848104,0.005088,0.061829,0.522388,0.405232,0.211144,1.865836,1.865894,0.94815,0.968236,0.435614,0.0
4240,3256320,0.00020232718894009217,501.4,0.79,1.810728,82.33,38328,-0.010388,0.014323,2.847509,0.003965,0.041351,0.625751,0.305136,0.521513,1.880068,1.857462,0.970656,0.984959,0.383865,0.0
4250,3264000,0.00020209677419354835,501.3,0.78,1.770367,76.55,38431,-0.012602,0.014247,2.806099,0.006074,0.080872,0.581099,0.410129,0.356937,1.832796,1.819071,0.931136,0.980493,0.350717,0.0
4260,3271680,0.0002018663594470046,501.4,0.79,1.743755,70.51,38538,-0.009152,0.011008,2.793866,0.003552,0.037811,0.713566,0.462146,0.479628,1.853105,1.833113,0.925186,0.96175,0.292411,0.0
4270,3279360,0.00020163594470046082,501.4,0.79,1.775992,75.12,38641,-0.010162,0.011231,2.795818,0.006087,0.081299,0.482715,0.406347,0.362871,1.828207,1.831011,0.932114,0.954712,0.32846,0.0
4280,3287040,0.00020140552995391703,501.4,0.84,1.836696,87.02,38725,-0.013238,0.0082,2.807783,0.005605,0.062653,0.564978,0.225474,0.476635,1.851061,1.851774,0.944093,0.955796,0.376476,0.0
4290,3294720,0.00020117511520737326,501.4,0.69,1.604963,92.4,38808,-0.012601,0.020089,2.859214,0.005753,0.075226,0.416896,0.273592,0.275801,1.832941,1.882338,0.953762,0.974568,0.44802,0.0
4300,3302400,0.00020094470046082947,501.4,0.73,1.725107,100.7,38881,-0.009473,0.011993,2.863756,0.005347,0.066864,0.596945,0.347834,0.404344,1.90737,1.894323,0.959498,0.961126,0.42772,0.0
4310,3310080,0.00020071428571428573,501.3,0.75,1.729376,92.74,38965,-0.011369,0.022672,2.879994,0.006552,0.085388,0.47347,0.31361,0.329283,1.861644,1.905091,0.965788,0.971092,0.627908,0.0
4320,3317760,0.0002004838709677419,501.3,0.73,1.713728,90.59,39052,-0.011143,0.014253,2.908989,0.005531,0.071991,0.68851,0.404529,0.489589,1.909423,1.915284,0.966176,0.981374,0.49599,0.0
4330,3325440,0.00020025345622119814,501.3,0.79,1.732598,78.66,39151,-0.010995,0.012481,2.869767,0.005099,0.060242,0.650747,0.552972,0.229069,1.941818,1.899931,0.947722,0.95762,0.574403,0.0
4340,3333120,0.00020002304147465438,501.3,0.74,1.682222,77.08,39248,-0.010366,0.008389,2.81163,0.004193,0.043701,0.682802,0.414324,0.617061,1.866288,1.835361,0.958455,0.96791,0.516037,0.0
4350,3340800,0.00019979262672811059,501.4,0.79,1.810294,85.49,39336,-0.01222,0.005,2.855395,0.005087,0.06308,0.831053,0.265613,0.805102,1.804972,1.874929,0.947882,0.974694,0.517329,0.0
4360,3348480,0.0001995622119815668,501.4,0.74,1.73069,86.83,39424,-0.011326,0.011958,2.847274,0.005659,0.074921,0.527388,0.518398,0.159538,1.838343,1.859341,0.963385,0.978977,0.471362,0.0
4370,3356160,0.00019933179723502303,501.4,0.72,1.70026,83.36,39518,-0.011767,0.012048,2.839764,0.00656,0.083801,0.592109,0.393929,0.426227,1.836559,1.853955,0.926556,0.976296,0.598884,0.0
4380,3363840,0.00019910138248847926,501.4,0.78,1.757715,88.67,39607,-0.01208,0.026067,2.857769,0.005228,0.065247,0.292935,0.238686,0.261623,1.88303,1.880906,0.949669,0.964978,0.652911,0.0
4390,3371520,0.00019887096774193544,501.4,0.75,1.738737,71.11,39713,-0.013267,0.019323,2.827613,0.005513,0.072601,0.445502,0.274207,0.364946,1.896171,1.88159,0.904524,0.937246,0.659586,0.0
4400,3379200,0.0001986405529953917,501.4,0.79,1.762665,76.2,39814,-0.011591,0.020206,2.864259,0.005034,0.059357,0.447486,0.259894,0.298645,1.847814,1.909373,0.900162,0.938446,0.61579,0.0
4410,3386880,0.0001984101382488479,501.3,0.77,1.742369,82.32,39904,-0.011595,0.021362,2.844321,0.004964,0.061768,0.419949,0.285784,0.231468,1.864067,1.89642,0.938091,0.944404,0.606198,0.0
4420,3394560,0.00019817972350230414,501.3,0.67,1.61505,76.54,40005,-0.010951,0.017041,2.848427,0.004927,0.056671,0.54635,0.407898,0.372759,1.903962,1.875831,0.970017,0.963878,0.511773,0.0
4430,3402240,0.00019794930875576035,501.3,0.75,1.749191,91.06,40085,-0.011207,0.016929,2.889963,0.005531,0.072571,0.420811,0.465628,-0.05193,1.930592,1.901614,0.976702,0.980115,0.624758,0.0
4440,3409920,0.00019771889400921656,501.3,0.8,1.791853,94.99,40162,-0.009923,0.008938,2.901678,0.004989,0.057129,0.557538,0.328619,0.40068,1.892863,1.902641,0.995833,0.996984,0.708547,0.0
4450,3417600,0.00019748847926267282,501.3,0.74,1.700743,102.58,40234,-0.011086,0.013448,2.911911,0.006742,0.095276,0.551855,0.490337,0.144565,1.943553,1.909758,0.991027,0.992795,0.480794,0.0
4460,3425280,0.000197258064516129,501.4,0.73,1.674746,112.68,40306,-0.011227,0.008261,2.862466,0.005325,0.067261,0.806275,0.488857,0.627735,1.828746,1.845408,1.010275,1.000453,0.647067,0.0
4470,3432960,0.00019702764976958526,501.4,0.72,1.690537,92.87,40393,-0.010798,0.007624,2.869313,0.004855,0.05777,0.662169,0.521847,0.449533,1.895258,1.862477,0.968995,0.986245,0.750536,0.0
4480,3440640,0.00019679723502304144,501.4,0.8,1.779848,85.43,40485,-0.010442,0.011135,2.85022,0.005154,0.062469,0.581974,0.441613,0.420487,1.897912,1.863472,0.968725,0.985688,0.682564,0.0
4490,3448320,0.00019656682027649767,501.4,0.81,1.799159,82.45,40573,-0.010993,0.029454,2.860206,0.004739,0.05365,0.226558,0.33588,0.036369,1.931226,1.880338,0.964242,0.975579,0.705841,0.0
4500,3456000,0.0001963364055299539,501.5,0.79,1.8177,96.95,40646,-0.010941,0.007107,2.840876,0.005451,0.061951,0.558329,0.407604,0.564006,1.965569,1.864819,0.947436,0.967962,0.725975,0.0
4510,3463680,0.00019610599078341012,501.5,0.71,1.706634,84.31,40738,-0.010224,0.026294,2.894902,0.004924,0.059296,0.319075,0.186278,0.252393,1.914768,1.909822,0.984912,0.98183,0.56752,0.0
4520,3471360,0.00019587557603686638,501.5,0.77,1.743868,90.81,40822,-0.009892,0.016335,2.909573,0.005131,0.061981,0.285173,0.255096,0.210064,1.923958,1.915171,0.986364,0.991647,0.321975,0.0
4530,3479040,0.00019564516129032256,501.5,0.74,1.705516,96.12,40898,-0.011183,0.014933,2.929273,0.005451,0.071594,0.583846,0.13648,0.564525,1.936291,1.922307,0.987517,1.006304,0.328615,0.0
4540,3486720,0.0001954147465437788,501.6,0.58,1.420511,106.3,40968,-0.010641,0.021079,2.906102,0.004892,0.054688,0.623064,0.376137,0.411129,1.920506,1.929828,0.967027,0.980004,0.430369,0.0
4550,3494400,0.00019518433179723497,501.6,0.49,1.327492,111.67,41037,-0.010359,0.022208,2.896197,0.004556,0.048126,0.469963,0.154836,0.406309,1.945246,1.928736,0.950482,0.968385,0.423359,0.0
4560,3502080,0.00019495391705069123,501.6,0.47,1.350956,96.56,41115,-0.011362,0.014054,2.89978,0.005419,0.06662,0.633651,0.204797,0.570245,1.950335,1.922814,0.946956,0.968829,0.367322,0.0
4570,3509760,0.00019472350230414744,501.6,0.66,1.583071,83.04,41208,-0.009923,0.022473,2.863628,0.00482,0.052856,0.300992,0.081078,0.440127,1.907413,1.896957,0.944616,0.967289,0.305313,0.0
4580,3517440,0.00019449308755760367,501.7,0.72,1.689218,81.8,41301,-0.012251,0.0241,2.834587,0.004693,0.051727,0.474831,0.227968,0.353704,1.830517,1.866012,0.941427,0.967846,0.29234,0.0
4590,3525120,0.00019426267281105988,501.7,0.81,1.815984,78.89,41398,-0.011369,0.027503,2.892208,0.005023,0.059692,0.491817,0.24462,0.350879,1.88567,1.911465,0.94684,0.978298,0.360302,0.0
4600,3532800,0.0001940322580645161,501.7,0.69,1.630866,74.5,41499,-0.010992,0.00657,2.857778,0.004775,0.050934,0.651636,0.390541,0.51412,1.88514,1.901889,0.895003,0.947211,0.268638,0.0
4610,3540480,0.00019380184331797235,501.7,0.8,1.753843,85.12,41588,-0.010525,0.022412,2.890999,0.004822,0.058655,0.530087,0.325592,0.308126,1.924618,1.915826,0.961219,0.973589,0.155276,0.0
4620,3548160,0.00019357142857142853,501.7,0.67,1.588915,105.8,41654,-0.009906,0.012694,2.87599,0.004786,0.053436,0.695049,0.271416,0.581924,1.847021,1.901819,0.970974,0.973351,0.200575,0.0
4630,3555840,0.0001933410138248848,501.8,0.65,1.61668,104.73,41731,-0.011291,0.009261,2.869752,0.004417,0.045197,0.607518,0.465522,0.419926,1.847836,1.888263,0.966873,0.98147,0.280663,0.0
4640,3563520,0.000193110599078341,501.8,0.7,1.666781,90.06,41821,-0.011362,0.015901,2.86617,0.005224,0.061401,0.517754,0.145886,0.546892,1.860545,1.895171,1.006284,0.965405,0.466008,0.0
