update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,entropy,approx_kl,clipfrac,ev,phi_r2,ev_resid,h_dir_car,h_dir_off,h_spd_car,h_spd_off,h_ball_car,h_ball_off
6670,5122560,0.0001463364055299539,513.3,0.51,1.530661,69.69,63899,-0.009926,0.018453,2.683997,0.003392,0.034149,0.707806,0.407507,0.656677,1.741256,1.800069,0.853844,0.882116,0.427672,0.0
6680,5130240,0.00014610599078341012,513.4,0.57,1.600516,69.83,64008,-0.009888,0.018997,2.775581,0.003383,0.034851,0.594521,0.508386,0.369686,1.785184,1.831158,0.896214,0.937797,0.446624,0.0
6690,5137920,0.00014587557603686635,513.4,0.48,1.493245,71.59,64118,-0.010382,0.033766,2.767155,0.004214,0.047058,0.551023,0.413237,0.303754,1.781098,1.826384,0.890587,0.93977,0.562592,0.0
6700,5145600,0.00014564516129032256,513.4,0.55,1.619593,68.41,64227,-0.010725,0.023146,2.79009,0.005182,0.060822,0.626151,0.452125,0.367574,1.842912,1.843077,0.944025,0.941697,0.395101,0.0
6710,5153280,0.00014541474654377877,513.4,0.58,1.629773,76.1,64329,-0.010421,0.032141,2.83116,0.004096,0.043335,0.63971,0.448259,0.420628,1.853935,1.865865,0.966928,0.965254,0.432309,0.0
6720,5160960,0.000145184331797235,513.4,0.5,1.52824,68.48,64441,-0.011062,0.023875,2.796076,0.004247,0.041595,0.627658,0.469448,0.35421,1.743616,1.832216,0.959147,0.962407,0.504313,0.0
6730,5168640,0.0001449539170506912,513.4,0.55,1.541212,70.05,64549,-0.010797,0.022352,2.812372,0.004408,0.052429,0.807875,0.677067,0.410727,1.756884,1.86804,0.951944,0.939378,0.413556,0.0
6740,5176320,0.00014472350230414747,513.4,0.54,1.561693,84.36,64643,-0.009565,0.02724,2.829087,0.004229,0.046417,0.498738,0.270244,0.504971,1.736173,1.887921,0.959947,0.944039,0.302884,0.0
6750,5184000,0.00014449308755760368,513.4,0.48,1.431899,75.07,64743,-0.012388,0.034878,2.781032,0.004696,0.05603,0.534875,0.501066,0.099769,1.810766,1.858991,0.941981,0.920381,0.343449,0.0
6760,5191680,0.00014426267281105989,513.4,0.55,1.555952,77.27,64843,-0.010357,0.023177,2.83395,0.004905,0.057526,0.510581,0.398412,0.464682,1.804399,1.87984,0.955256,0.952097,0.350247,0.0
6770,5199360,0.00014403225806451612,513.4,0.51,1.552458,77.18,64943,-0.011548,0.016862,2.852603,0.005045,0.057587,0.785828,0.515133,0.607058,1.777921,1.898423,0.96606,0.949407,0.322983,0.0
6780,5207040,0.00014380184331797233,513.4,0.6,1.6374,80.62,65037,-0.010616,0.027383,2.859988,0.004238,0.049866,0.58006,0.574197,0.106679,1.709614,1.896394,0.97363,0.958802,0.349713,0.0
6790,5214720,0.00014357142857142856,513.4,0.53,1.582329,74.57,65138,-0.008468,0.02059,2.862694,0.003661,0.038544,0.704894,0.583879,0.3554,1.825938,1.905298,0.975013,0.952581,0.387947,0.0
6800,5222400,0.00014334101382488477,513.5,0.5,1.544513,71.84,65246,-0.011747,0.020301,2.837979,0.004718,0.059784,0.640015,0.451585,0.503709,1.813278,1.879779,0.979524,0.953806,0.37666,0.0
6810,5230080,0.000143110599078341,513.4,0.47,1.484033,74.09,65351,-0.009911,0.02846,2.811812,0.004608,0.049408,0.690627,0.37603,0.524747,1.779853,1.883299,0.919942,0.92285,0.446723,0.0
6820,5237760,0.00014288018433179724,513.4,0.49,1.509968,66.82,65467,-0.011172,0.029076,2.8624,0.004871,0.057739,0.563567,0.448083,0.294467,1.864208,1.918586,0.939114,0.940304,0.484848,0.0
6830,5245440,0.00014264976958525344,513.4,0.49,1.47684,74.14,65573,-0.011291,0.028709,2.842234,0.00427,0.044952,0.57404,0.356373,0.396388,1.742381,1.89002,0.950908,0.946047,0.407373,0.0
6840,5253120,0.00014241935483870968,513.4,0.52,1.506183,72.58,65680,-0.009688,0.033157,2.825314,0.00441,0.04834,0.635205,0.436297,0.365294,1.802685,1.866981,0.924723,0.951447,0.441562,0.0
6850,5260800,0.00014218894009216588,513.4,0.55,1.57314,76.85,65778,-0.010152,0.024057,2.826588,0.003691,0.036346,0.61388,0.361372,0.460763,1.760685,1.870085,0.951345,0.953367,0.4854,0.0
6860,5268480,0.0001419585253456221,513.5,0.48,1.485644,88.43,65865,-0.008427,0.019726,2.806569,0.002844,0.024445,0.511252,0.412291,0.425024,1.735802,1.842776,0.984695,0.955426,0.420386,0.0
6870,5276160,0.00014172811059907833,513.5,0.55,1.578642,79.69,65961,-0.01127,0.009949,2.840841,0.003553,0.034454,0.823725,0.559673,0.688317,1.751251,1.8865,0.97954,0.952925,0.454325,0.0
6880,5283840,0.00014149769585253456,513.5,0.58,1.566039,87.28,66049,-0.009845,0.017433,2.814263,0.003516,0.036743,0.699094,0.265152,0.719337,1.761217,1.869389,0.92967,0.941389,0.347133,0.0
6890,5291520,0.0001412672811059908,513.5,0.42,1.42612,84.3,66143,-0.011007,0.022608,2.793002,0.004453,0.048981,0.646507,0.292868,0.565343,1.766136,1.850689,0.967529,0.939254,0.351381,0.0
6900,5299200,0.000141036866359447,513.5,0.36,1.296116,100.14,66211,-0.009726,0.010896,2.832504,0.00424,0.040863,0.764095,0.248449,0.73299,1.611546,1.878712,0.918346,0.951379,0.310357,0.0
6910,5306880,0.0001408064516129032,513.5,0.32,1.268531,87.81,66301,-0.010136,0.017569,2.806113,0.004546,0.05304,0.645163,0.376002,0.461626,1.783469,1.88131,0.900638,0.9214,0.39751,0.0
6920,5314560,0.00014057603686635944,513.5,0.44,1.403537,89.51,66385,-0.010019,0.023824,2.730581,0.003968,0.039978,0.418129,0.523163,-0.042265,1.669859,1.814657,0.910781,0.915398,0.480858,0.0
6930,5322240,0.00014034562211981565,513.5,0.49,1.501742,84.64,66480,-0.009297,0.023646,2.70728,0.003619,0.033905,0.639814,0.455164,0.374788,1.637519,1.787622,0.92168,0.913905,0.427501,0.0
6940,5329920,0.00014011520737327186,513.5,0.45,1.437324,64.09,66599,-0.010787,0.033048,2.758588,0.004729,0.056152,0.603799,0.44792,0.294662,1.748285,1.8388,0.928996,0.916027,0.408236,0.0
6950,5337600,0.00013988479262672812,513.5,0.51,1.5159,64.32,66720,-0.009529,0.02974,2.734367,0.003788,0.034851,0.612095,0.357118,0.4497,1.755096,1.823576,0.916957,0.904337,0.459135,0.0
6960,5345280,0.00013965437788018433,513.5,0.57,1.585301,70.74,66828,-0.010301,0.024453,2.777795,0.00457,0.050018,0.566253,0.391074,0.409194,1.628539,1.849065,0.92136,0.923874,0.318088,0.0
6970,5352960,0.00013942396313364056,513.5,0.63,1.65679,74.7,66932,-0.010211,0.028328,2.759953,0.00463,0.051453,0.310792,0.171526,0.404006,1.659909,1.835903,0.956192,0.924851,0.326323,0.0
6980,5360640,0.00013919354838709677,513.5,0.47,1.477892,76.63,67034,-0.009157,0.025964,2.761238,0.003499,0.036407,0.745355,0.525926,0.473848,1.651468,1.828011,0.940213,0.931821,0.369352,0.0
6990,5368320,0.00013896313364055297,513.5,0.49,1.526243,73.49,67135,-0.010097,0.029139,2.750499,0.004422,0.049927,0.434879,0.273276,0.44331,1.721732,1.814412,0.926543,0.931365,0.389039,0.0
7000,5376000,0.0001387327188940092,513.5,0.51,1.486289,80.7,67229,-0.010383,0.025294,2.764514,0.003874,0.0401,0.456701,0.41157,0.296047,1.564466,1.814024,0.913275,0.951476,0.37298,0.0
7010,5383680,0.00013850230414746542,513.5,0.48,1.476994,62.06,67353,-0.009546,0.04179,2.731313,0.003455,0.031799,0.403211,0.339506,0.18577,1.642636,1.795505,0.903367,0.928015,0.384421,0.0
7020,5391360,0.00013827188940092162,513.5,0.52,1.556632,73.07,67458,-0.010931,0.029287,2.739176,0.004598,0.050293,0.418135,0.285012,0.362542,1.67594,1.796867,0.936631,0.945867,0.346158,0.0
7030,5399040,0.00013804147465437788,513.5,0.46,1.503095,66.59,67576,-0.011077,0.018438,2.759647,0.004329,0.051849,0.599228,0.279296,0.557532,1.697865,1.828581,0.927339,0.932526,0.314323,0.0
7040,5406720,0.0001378110599078341,513.5,0.47,1.47419,73.41,67683,-0.009856,0.015521,2.771545,0.004501,0.052795,0.59053,0.195665,0.687822,1.735731,1.841612,0.918861,0.923523,0.404536,0.0
7050,5414400,0.00013758064516129032,513.5,0.52,1.519066,81.06,67779,-0.01078,0.024619,2.715852,0.004419,0.051147,0.729708,0.443308,0.518298,1.647839,1.799697,0.897263,0.909321,0.373646,0.0
7060,5422080,0.00013735023041474653,513.5,0.55,1.579013,71.06,67884,-0.010953,0.03052,2.722349,0.003839,0.040192,0.413252,0.413953,0.136017,1.717387,1.801696,0.934434,0.924946,0.386118,0.0
7070,5429760,0.00013711981566820274,513.5,0.45,1.464956,60.45,68007,-0.010803,0.034896,2.657229,0.004652,0.055908,0.414713,0.338641,0.379272,1.559796,1.733125,0.898065,0.91761,0.361618,0.0
7080,5437440,0.00013688940092165897,513.5,0.58,1.612548,58.62,68139,-0.010178,0.018398,2.745049,0.004201,0.043365,0.591898,0.498278,0.441452,1.739442,1.814518,0.869752,0.92925,0.343017,0.0
7090,5445120,0.00013665898617511518,513.6,0.51,1.512326,77.46,68240,-0.010982,0.020465,2.728821,0.00486,0.057434,0.628243,0.286645,0.533648,1.703062,1.793178,0.909217,0.935508,0.25778,0.0
7100,5452800,0.00013642857142857144,513.6,0.58,1.648844,61.17,68370,-0.009905,0.021635,2.75361,0.003097,0.029388,0.616134,0.372747,0.566222,1.713515,1.801949,0.954721,0.947763,0.329228,0.0
7110,5460480,0.00013619815668202765,513.5,0.6,1.667678,64.47,68487,-0.009281,0.012616,2.764039,0.003842,0.038147,0.777179,0.513595,0.627524,1.743165,1.834239,0.941542,0.926935,0.312365,0.0
7120,5468160,0.00013596774193548386,513.5,0.58,1.617707,78.01,68587,-0.009492,0.029783,2.784216,0.00442,0.049866,0.631828,0.417694,0.373282,1.736845,1.845402,0.947158,0.935376,0.187574,0.0
7130,5475840,0.0001357373271889401,513.6,0.61,1.656396,79.87,68682,-0.009825,0.010127,2.818699,0.004091,0.047363,0.811786,0.652688,0.584686,1.751578,1.865951,0.931054,0.950326,0.272658,0.0
7140,5483520,0.0001355069124423963,513.6,0.61,1.644958,91.3,68770,-0.008359,0.031399,2.758073,0.003007,0.026337,0.717705,0.555823,0.36865,1.755434,1.830472,0.92364,0.928782,0.229826,0.0
7150,5491200,0.0001352764976958525,513.6,0.45,1.428155,85.13,68863,-0.009604,0.034139,2.723927,0.003594,0.03537,0.451595,0.337129,0.330867,1.757594,1.803055,0.936448,0.915207,0.379586,0.0
7160,5498880,0.00013504608294930874,513.6,0.56,1.585922,69.54,68977,-0.008742,0.011845,2.756533,0.004855,0.05481,0.574885,0.307661,0.664282,1.635858,1.822038,0.89866,0.936501,0.313754,0.0
7170,5506560,0.00013481566820276497,513.6,0.65,1.661663,72.71,69081,-0.009493,0.019931,2.782961,0.005185,0.06424,0.613468,0.612408,0.147984,1.725957,1.870682,0.905819,0.913575,0.33303,0.0
7180,5514240,0.0001345852534562212,513.6,0.57,1.606335,83.55,69176,-0.008873,0.026657,2.812456,0.003834,0.040009,0.639797,0.410066,0.482298,1.797013,1.879954,0.906518,0.929301,0.327756,0.0
7190,5521920,0.00013435483870967741,513.6,0.52,1.518107,73.99,69281,-0.009899,0.01035,2.816859,0.004147,0.045532,0.762548,0.339568,0.723527,1.743082,1.879552,0.942177,0.934843,0.391478,0.0
7200,5529600,0.00013412442396313362,513.6,0.63,1.655111,70.86,69393,-0.010149,0.015455,2.843621,0.004414,0.048096,0.490604,0.377598,0.518625,1.769724,1.896935,0.915369,0.939472,0.396783,0.0
7210,5537280,0.00013389400921658986,513.6,0.53,1.580858,65.95,69508,-0.01088,0.018214,2.799582,0.005692,0.072388,0.68852,0.512872,0.447099,1.797421,1.87044,0.890033,0.922981,0.468383,0.0
7220,5544960,0.00013366359447004606,513.6,0.53,1.507236,60.92,69631,-0.008182,0.036756,2.768771,0.00296,0.02478,0.511668,0.220767,0.472283,1.817907,1.888042,0.876817,0.874443,0.527462,0.0
7230,5552640,0.00013343317972350227,513.6,0.47,1.440751,73.57,69735,-0.010217,0.025352,2.799253,0.004875,0.054413,0.752311,0.545015,0.457713,1.784461,1.89062,0.887455,0.896485,0.497076,0.0
7240,5560320,0.0001332027649769585,513.6,0.53,1.541337,67.37,69844,-0.009967,0.023868,2.729055,0.004272,0.048492,0.54708,0.207891,0.542337,1.732064,1.865489,0.887264,0.850674,0.496391,0.0
7250,5568000,0.00013297235023041474,513.6,0.56,1.620854,73.52,69950,-0.010336,0.025732,2.759574,0.004554,0.052155,0.62792,0.464177,0.400809,1.834054,1.878517,0.890449,0.870202,0.468969,0.0
7260,5575680,0.00013274193548387097,513.6,0.55,1.610549,78.64,70046,-0.010329,0.013224,2.782009,0.004111,0.042908,0.644616,0.496923,0.51253,1.776822,1.884825,0.924815,0.887924,0.50307,0.0
7270,5583360,0.00013251152073732718,513.6,0.52,1.564399,76.15,70150,-0.009876,0.018989,2.78932,0.003883,0.040436,0.611511,0.323697,0.611551,1.846225,1.887824,0.919,0.896304,0.554328,0.0
7280,5591040,0.0001322811059907834,513.6,0.54,1.582509,69.37,70260,-0.008388,0.019786,2.782486,0.00373,0.036316,0.52625,0.375252,0.500474,1.788881,1.848126,0.927255,0.931306,0.557902,0.0
7290,5598720,0.00013205069124423962,513.6,0.53,1.528257,71.64,70367,-0.010616,0.02275,2.80572,0.003738,0.036987,0.444462,0.442277,0.334222,1.813198,1.888736,0.950245,0.915484,0.533399,0.0
7300,5606400,0.00013182027649769583,513.6,0.5,1.516593,73.03,70471,-0.010822,0.020182,2.800209,0.004283,0.049469,0.678871,0.600534,0.391258,1.846045,1.882592,0.937309,0.910244,0.417005,0.0
7310,5614080,0.00013158986175115203,513.6,0.48,1.477498,71.45,70578,-0.008541,0.02052,2.815085,0.003409,0.028412,0.587336,0.41166,0.536678,1.838845,1.878008,0.960623,0.930381,0.320376,0.0
7320,5621760,0.0001313594470046083,513.6,0.5,1.497577,69.18,70687,-0.009835,0.019017,2.777972,0.003206,0.027374,0.656986,0.336002,0.596898,1.737448,1.850439,0.859965,0.916723,0.422742,0.0
7330,5629440,0.0001311290322580645,513.6,0.58,1.610114,71.03,70793,-0.010152,0.020357,2.757278,0.003922,0.040222,0.557707,0.399641,0.452668,1.731934,1.848838,0.94088,0.912232,0.405449,0.0
7340,5637120,0.00013089861751152074,513.7,0.52,1.535772,74.16,70900,-0.009525,0.040785,2.785159,0.003565,0.032379,0.486605,0.471391,0.044403,1.706594,1.87334,0.830446,0.905332,0.413678,0.0
7350,5644800,0.00013066820276497694,513.7,0.54,1.568676,75.29,71001,-0.010428,0.027232,2.770103,0.004456,0.05069,0.677534,0.512606,0.346547,1.7694,1.84394,0.923632,0.915613,0.409066,0.0
7360,5652480,0.00013043778801843315,513.7,0.57,1.610276,70.32,71109,-0.0099,0.017585,2.776779,0.003113,0.02829,0.726278,0.246586,0.70867,1.717787,1.839503,0.9168,0.934509,0.450396,0.0
7370,5660160,0.00013020737327188939,513.7,0.51,1.514923,67.78,71225,-0.010507,0.032003,2.736062,0.004088,0.046448,0.554376,0.44295,0.272343,1.709324,1.824545,0.913117,0.905045,0.533838,0.0
7380,5667840,0.0001299769585253456,513.7,0.6,1.62055,68.03,71339,-0.009903,0.014907,2.792851,0.004758,0.055725,0.666535,0.514839,0.452014,1.755112,1.871977,0.872379,0.921448,0.462635,0.0
7390,5675520,0.00012974654377880185,513.7,0.41,1.404886,70.14,71448,-0.009903,0.026659,2.744003,0.004276,0.047302,0.722218,0.572521,0.350283,1.751181,1.853122,0.922294,0.892481,0.420062,0.0
7400,5683200,0.00012951612903225806,513.7,0.55,1.588069,74.89,71547,-0.008637,0.017011,2.781225,0.003479,0.031036,0.700631,0.595794,0.317756,1.772569,1.876698,0.928036,0.899398,0.390697,0.0
7410,5690880,0.00012928571428571427,513.7,0.52,1.526685,72.67,71650,-0.00874,0.022289,2.732883,0.00312,0.029388,0.597369,0.470953,0.340533,1.820301,1.839441,0.899249,0.890518,0.355652,0.0
7420,5698560,0.0001290552995391705,513.7,0.52,1.525792,77.38,71750,-0.009698,0.021574,2.785587,0.004334,0.044647,0.511228,0.343913,0.446172,1.880103,1.851836,0.940015,0.934845,0.311672,0.0
7430,5706240,0.0001288248847926267,513.7,0.52,1.510739,68.52,71866,-0.009628,0.029373,2.737593,0.003582,0.035065,0.639313,0.360566,0.480302,1.751724,1.817835,0.933906,0.915649,0.346469,0.0
7440,5713920,0.00012859447004608294,513.6,0.55,1.597465,70.7,71976,-0.010765,0.042256,2.745739,0.004582,0.053833,0.503331,0.510791,0.082761,1.716223,1.825434,0.930594,0.919271,0.351922,0.0
7450,5721600,0.00012836405529953915,513.6,0.65,1.73112,83.52,72063,-0.009321,0.012912,2.739899,0.004115,0.044037,0.770772,0.564122,0.544096,1.762194,1.807078,0.936971,0.92529,0.347647,0.0
7460,5729280,0.00012813364055299536,513.5,0.6,1.651697,71.71,72169,-0.009735,0.03269,2.737237,0.004603,0.055573,0.578828,0.524106,0.115234,1.727684,1.799475,0.972893,0.939583,0.368999,0.0
7470,5736960,0.00012790322580645162,513.5,0.58,1.622336,77.5,72271,-0.009634,0.040335,2.713061,0.004009,0.043976,0.542076,0.434868,0.23114,1.72828,1.775653,0.959846,0.933416,0.278965,0.0
7480,5744640,0.00012767281105990783,513.5,0.6,1.623451,75.84,72370,-0.008877,0.010656,2.758436,0.004058,0.042908,0.682873,0.47531,0.669113,1.68921,1.807738,0.984785,0.945388,0.26504,0.0
7490,5752320,0.00012744239631336406,513.5,0.56,1.602541,75.09,72471,-0.01049,0.02908,2.757947,0.003789,0.038666,0.56358,0.384758,0.334457,1.749718,1.796213,0.943077,0.952748,0.300461,0.0
7500,5760000,0.00012721198156682027,513.5,0.57,1.580501,72.31,72581,-0.010038,0.030668,2.749499,0.004342,0.052826,0.650995,0.534968,0.257773,1.68143,1.802066,0.91502,0.945413,0.25029,0.0
7510,5767680,0.00012698156682027648,513.5,0.58,1.627112,76.5,72681,-0.010337,0.024239,2.783454,0.005029,0.061737,0.668216,0.439198,0.437201,1.718503,1.83419,0.927475,0.953352,0.294721,0.0
7520,5775360,0.0001267511520737327,513.5,0.45,1.440283,66.41,72790,-0.009032,0.026466,2.811753,0.003962,0.044403,0.617212,0.31777,0.484299,1.795705,1.873649,0.917418,0.937977,0.310957,0.0
7530,5783040,0.00012652073732718892,513.5,0.48,1.487254,79.54,72886,-0.010295,0.028505,2.837764,0.004022,0.044952,0.604887,0.344554,0.453565,1.811451,1.896453,0.927279,0.942673,0.233203,0.0
7540,5790720,0.00012629032258064518,513.5,0.42,1.4466,80.81,72979,-0.009148,0.025656,2.794234,0.002845,0.027374,0.597938,0.483654,0.317995,1.719853,1.875609,0.920506,0.920794,0.320691,0.0
7550,5798400,0.00012605990783410138,513.5,0.37,1.334386,71.85,73086,-0.00973,0.028463,2.801138,0.00339,0.031647,0.47744,0.213814,0.54543,1.735891,1.841359,0.900733,0.957271,0.310623,0.0
7560,5806080,0.0001258294930875576,513.6,0.45,1.439496,77.45,73187,-0.008703,0.0305,2.774543,0.004287,0.046265,0.523036,0.382318,0.286362,1.710652,1.819412,0.908058,0.954575,0.288368,0.0
7570,5813760,0.00012559907834101383,513.6,0.42,1.432809,71.08,73295,-0.00996,0.019285,2.77989,0.00486,0.057037,0.721546,0.306292,0.644039,1.765548,1.831016,0.969045,0.955188,0.211308,0.0
7580,5821440,0.00012536866359447003,513.6,0.46,1.450622,72.97,73397,-0.009526,0.026702,2.806128,0.003865,0.035095,0.627947,0.490381,0.305134,1.762132,1.860534,0.907058,0.943807,0.259117,0.0
7590,5829120,0.00012513824884792624,513.6,0.61,1.655208,70.38,73507,-0.011163,0.011129,2.78715,0.004188,0.049133,0.736226,0.387838,0.670781,1.734214,1.854712,0.936785,0.932568,0.32598,0.0
7600,5836800,0.00012490783410138247,513.6,0.53,1.552199,73.07,73614,-0.010807,0.022203,2.774322,0.004011,0.045227,0.679854,0.384356,0.529866,1.773624,1.860627,0.890498,0.911563,0.353812,0.0
7610,5844480,0.0001246774193548387,513.6,0.42,1.40518,70.76,73723,-0.00931,0.027735,2.77573,0.004157,0.044159,0.452602,0.388743,0.239639,1.734653,1.847821,0.897202,0.929182,0.313912,0.0
7620,5852160,0.00012444700460829494,513.6,0.53,1.569925,72.94,73829,-0.011072,0.029173,2.788359,0.004775,0.057281,0.563337,0.507241,0.178942,1.740274,1.866972,0.92298,0.921161,0.356882,0.0
7630,5859840,0.00012421658986175115,513.6,0.56,1.598658,75.22,73930,-0.011668,0.01072,2.792816,0.004994,0.060425,0.713874,0.487088,0.513986,1.787044,1.855247,0.928019,0.930658,0.330002,0.0
7640,5867520,0.00012398617511520736,513.6,0.64,1.672473,88.15,74016,-0.01023,0.015939,2.788643,0.003978,0.044159,0.749105,0.586817,0.436301,1.841767,1.867049,0.959488,0.918792,0.33779,0.0
7650,5875200,0.0001237557603686636,513.6,0.61,1.639152,89.01,74103,-0.008233,0.025331,2.764007,0.003105,0.027527,0.638681,0.361923,0.442164,1.750921,1.857442,0.936052,0.903997,0.377777,0.0
7660,5882880,0.0001235253456221198,513.6,0.59,1.627736,86.42,74194,-0.010228,0.025659,2.727081,0.004024,0.046936,0.497799,0.215531,0.560965,1.733958,1.802399,0.933803,0.915985,0.358496,0.0
7670,5890560,0.000123294930875576,513.6,0.6,1.617918,87.15,74279,-0.009026,0.024829,2.706066,0.002787,0.027527,0.491092,0.395809,0.267318,1.674987,1.809746,0.932541,0.897298,0.279412,0.0
7680,5898240,0.00012306451612903224,513.6,0.52,1.570465,78.1,74380,-0.009966,0.030645,2.805009,0.003991,0.042084,0.586811,0.460281,0.348548,1.778827,1.884299,0.913655,0.921185,0.315399,0.0
7690,5905920,0.00012283410138248847,513.6,0.55,1.562284,74.0,74482,-0.009105,0.025139,2.733007,0.003367,0.032288,0.556372,0.333398,0.415786,1.661289,1.820025,0.915612,0.914682,0.380762,0.0
7700,5913600,0.0001226036866359447,513.7,0.69,1.733501,78.58,74579,-0.010199,0.014053,2.725177,0.004669,0.052216,0.725405,0.492094,0.601836,1.721011,1.833615,0.907831,0.888004,0.334825,0.0
7710,5921280,0.00012237327188940092,513.6,0.49,1.467414,67.4,74691,-0.009573,0.020679,2.746301,0.004322,0.048981,0.548869,0.279517,0.478664,1.751577,1.831552,0.934395,0.908572,0.255987,0.0
7720,5928960,0.00012214285714285712,513.6,0.54,1.56866,77.02,74789,-0.011975,0.025271,2.724081,0.004694,0.052795,0.699503,0.37468,0.549489,1.717802,1.810084,0.927734,0.910237,0.307775,0.0
7730,5936640,0.00012191244239631334,513.7,0.63,1.677856,80.51,74879,-0.009942,0.0214,2.713624,0.004744,0.059692,0.53278,0.403629,0.456141,1.75684,1.815907,0.898612,0.899919,0.452675,0.0
7740,5944320,0.00012168202764976956,513.7,0.57,1.594743,90.03,74965,-0.009349,0.014581,2.744084,0.004195,0.047058,0.581049,0.265805,0.603489,1.794757,1.831506,0.908961,0.906686,0.373191,0.0
7750,5952000,0.00012145161290322578,513.7,0.57,1.575582,76.08,75062,-0.008265,0.01409,2.764647,0.002901,0.023285,0.730589,0.40447,0.650969,1.742139,1.83119,0.95774,0.932781,0.252343,0.0
7760,5959680,0.00012122119815668203,513.7,0.54,1.596943,79.84,75162,-0.008394,0.025235,2.755616,0.003574,0.037842,0.597238,0.506567,0.281858,1.742684,1.831667,0.904385,0.926144,0.301105,0.0
7770,5967360,0.00012099078341013825,513.7,0.45,1.441334,79.2,75258,-0.008418,0.023671,2.762334,0.003458,0.032837,0.561819,0.400713,0.290817,1.785372,1.842974,0.930677,0.91826,0.243433,0.0
7780,5975040,0.00012076036866359446,513.7,0.56,1.56455,81.18,75353,-0.008551,0.021014,2.784451,0.003147,0.028381,0.439514,0.197892,0.574355,1.781226,1.861017,0.913492,0.924316,0.394418,0.0
7790,5982720,0.00012052995391705068,513.7,0.57,1.592213,77.25,75450,-0.009847,0.007985,2.812759,0.003909,0.045502,0.807089,0.778355,0.530208,1.863297,1.889731,0.945038,0.920358,0.355912,0.0
7800,5990400,0.0001202995391705069,513.7,0.46,1.467975,75.39,75552,-0.010058,0.025786,2.781793,0.003807,0.039185,0.621511,0.483996,0.317828,1.799705,1.854814,0.913047,0.92191,0.345032,0.0
7810,5998080,0.00012006912442396311,513.7,0.55,1.564271,84.13,75638,-0.009143,0.012626,2.757568,0.003952,0.043335,0.593689,0.380888,0.587168,1.872727,1.833219,0.952795,0.925182,0.364957,0.0
7820,6005760,0.00011983870967741933,513.7,0.48,1.505051,58.01,75760,-0.009357,0.027553,2.734357,0.00364,0.036346,0.590311,0.439988,0.347533,1.809271,1.837691,0.916773,0.897103,0.458641,0.0
7830,6013440,0.00011960829493087558,513.7,0.52,1.536529,56.5,75888,-0.009286,0.024977,2.734939,0.003846,0.042419,0.353492,0.281964,0.358601,1.825935,1.820143,0.935669,0.914995,0.401669,0.0
7840,6021120,0.0001193778801843318,513.7,0.6,1.639703,77.12,75988,-0.01009,0.019276,2.764502,0.004365,0.052094,0.716306,0.417784,0.555804,1.778339,1.83345,0.93149,0.935004,0.455098,0.0
7850,6028800,0.00011914746543778802,513.8,0.52,1.527638,77.66,76088,-0.008583,0.026348,2.760339,0.003078,0.026886,0.496223,0.344955,0.431368,1.837471,1.831527,0.926226,0.924817,0.485191,0.0
7860,6036480,0.00011891705069124423,513.8,0.61,1.646132,82.27,76178,-0.009748,0.027483,2.818861,0.004235,0.044128,0.549483,0.429045,0.360081,1.78732,1.869339,0.963788,0.946914,0.321417,0.0
7870,6044160,0.00011868663594470045,513.8,0.5,1.495413,74.92,76281,-0.010027,0.01848,2.819747,0.004515,0.053131,0.657434,0.597237,0.380739,1.793511,1.865474,0.939614,0.953452,0.449603,0.0
7880,6051840,0.00011845622119815667,513.8,0.51,1.512972,74.74,76384,-0.008495,0.019158,2.81842,0.003909,0.043976,0.532239,0.222266,0.568663,1.727472,1.87638,0.918259,0.950582,0.429715,0.0
7890,6059520,0.00011822580645161289,513.8,0.6,1.644891,81.29,76480,-0.008988,0.011026,2.845416,0.003332,0.03299,0.6147,0.365451,0.608154,1.805879,1.88625,0.893938,0.953954,0.259672,0.0
7900,6067200,0.0001179953917050691,513.8,0.48,1.497237,71.42,76588,-0.009598,0.027037,2.85281,0.004455,0.04718,0.598053,0.436056,0.384222,1.808498,1.88499,0.968218,0.964946,0.424174,0.0
7910,6074880,0.00011776497695852534,513.8,0.45,1.451569,65.43,76700,-0.007919,0.022414,2.842407,0.003216,0.027985,0.578701,0.250575,0.593108,1.747937,1.884769,0.932731,0.95498,0.381001,0.0
7920,6082560,0.00011753456221198156,513.8,0.51,1.515137,73.25,76804,-0.008508,0.016934,2.84815,0.003154,0.02655,0.57825,0.434057,0.551302,1.76477,1.89738,0.914936,0.947766,0.46916,0.0
7930,6090240,0.00011730414746543778,513.8,0.56,1.600262,85.73,76896,-0.008479,0.029987,2.842206,0.002894,0.027252,0.618439,0.386556,0.451391,1.844973,1.90296,0.843304,0.935029,0.383874,0.0
7940,6097920,0.000117073732718894,513.8,0.51,1.516174,76.0,76991,-0.01059,0.009732,2.82542,0.005218,0.06192,0.716149,0.180005,0.799706,1.766968,1.87683,0.929849,0.938172,0.420726,0.0
7950,6105600,0.00011684331797235021,513.8,0.63,1.675741,83.04,77086,-0.0084,0.03034,2.802469,0.003513,0.034698,0.709233,0.527523,0.39624,1.786031,1.856822,0.940679,0.935604,0.384934,0.0
