pcf_r3,pcf_r5,pcf_r8,pcf_r12,pcf_r16,pcf_r20,pcf_r25,pcf_r30,pcf_r35,receiver_pcf,receiver_x,on_grid,receiver_def_dist,pass_length,lost_in_transit,lost_within_settle
0.9452567826009809,0.859647227948842,0.7307897833206904,0.59982112915755,0.5525059925826383,0.5293395485957455,0.5130607113709235,0.5024763871046285,0.49683146275880563,0.9696442077019811,64.72856903076172,1,8.20800053160769,30.69044303894043,0,0
0.7993313183816871,0.5924434001599874,0.3579201009736074,0.24130795308073513,0.25607742103169284,0.2573579232778337,0.2612387052593501,0.29580552869583093,0.32970717358358204,0.7998008741385385,73.6965103149414,1,6.316917109755014,10.97681999206543,1,1
0.9865216059485723,0.9668436092632262,0.8816755877664164,0.782644539824589,0.7112777537491629,0.6501050676310698,0.6091959880790209,0.6059860735836847,0.6096889125527738,0.9892666990123767,48.560447692871094,1,11.324985054756468,25.874767303466797,0,0
0.9925905845109517,0.9924563212163656,0.9924888530296507,0.99130790757633,0.9854061484759551,0.9679005043033337,0.9255714217239294,0.8679258231641727,0.8147855365301032,0.3304566774202222,42.79155731201172,0,24.850088639441623,35.14979934692383,0,0
0.602216226002155,0.4943888394306862,0.3948848583529177,0.30612574461613856,0.2719310247200272,0.25937947985050547,0.2578943755940099,0.2894527250827103,0.3192556202191611,0.6204053652365394,69.15859985351562,1,3.3049185577296227,32.88872146606445,0,1
0.5693243868490806,0.46442918187689697,0.3954899931434104,0.4204136223290782,0.4198093274039683,0.40351561614585135,0.3745514399937742,0.37647674496235267,0.40418570124741676,0.6110645356737178,68.69861602783203,1,1.761299389689268,36.50870895385742,0,1
0.9584713183870996,0.8987064498524162,0.8291158238575794,0.8270921608326476,0.8516581122049508,0.8908206631102947,0.9112708510631753,0.8866179562496616,0.8516956629229956,0.32074361321559003,42.91288757324219,0,9.701404249549688,12.725826263427734,0,0
0.8414510083862533,0.7074860189236,0.5505824201737533,0.49455082384364873,0.488634207620382,0.4671243016185819,0.474312410199648,0.47548995069044264,0.47604576797953196,0.8057908218475454,65.57357788085938,1,6.497870277747626,24.415111541748047,0,1
0.9263963351575318,0.8360605268083138,0.6683366937894116,0.47052680003561215,0.4050840644381968,0.40432779734853913,0.4449391251658224,0.49926084391874015,0.5454749541309015,0.9051279520903525,57.363033294677734,1,9.712605972166505,22.799184799194336,0,0
0.9907146241786486,0.9851030541547575,0.9375221034666641,0.8513696939797973,0.7961182598640483,0.7452264923463383,0.6839435591653498,0.6207289702870158,0.5798343165509352,0.9908872532131198,55.45256423950195,1,14.083387127074271,15.036782264709473,0,0
0.9734967777048704,0.9157719163585605,0.7685837920238687,0.637494537738486,0.5753798427158276,0.5463201738178726,0.543035143711598,0.5492750185664704,0.5434252966279691,0.9808308793670135,78.94432830810547,1,10.841822924249362,41.45487594604492,0,0
0.9917188324679803,0.9918348066841427,0.9921122833097685,0.984431906069402,0.9356634056329218,0.8578898576608677,0.7590385020381752,0.6723911676410145,0.6030421078048552,0.9919459712756455,55.03984069824219,1,24.052458975455025,41.91398239135742,0,0
0.9908977005336115,0.9863412221168998,0.920475631392342,0.7714332358558882,0.6814063484923802,0.6271258864063299,0.6059327844964423,0.5973316204967583,0.5858336358559659,0.9918538980680718,76.55435943603516,1,12.659037107388668,41.185359954833984,0,0
0.9922788536626993,0.992161695511553,0.9920757291264147,0.9788119310018124,0.9273448038639366,0.8480237093904098,0.7482345781279279,0.6600190204385868,0.5920081271959144,0.9919103830437292,56.41067886352539,1,23.217007165458124,40.35561752319336,0,0
0.7295702880698544,0.5952549001809965,0.5020910896005124,0.45039711405341715,0.39479126422876254,0.38888683271058794,0.4125705111114761,0.43926292477773204,0.4693738061289388,0.7925067514626658,80.49679565429688,1,4.879808975636514,26.46412467956543,0,1
0.9882990899531813,0.9762903720809009,0.941648330730981,0.8898247642120515,0.8322621186548148,0.7629974872424652,0.7114339996927677,0.6926384525467292,0.6944015624785781,0.9889663818288223,74.47297668457031,1,10.426542822922823,53.204681396484375,0,0
0.98785967608837,0.9705147080888695,0.8960724462598365,0.7923636070394272,0.7295660287199768,0.6819280959952917,0.6407314182198807,0.5840197415928627,0.545273226812154,0.9863095587262811,71.66348266601562,1,12.300996032761956,29.99310874938965,0,0
0.9917206967708369,0.9916859408071337,0.9919836559966435,0.9867492318500727,0.9392198617707893,0.8736315904577946,0.7807036393402024,0.6816520537472944,0.5995974660571174,0.9917220784741212,60.40015411376953,1,26.40741322522303,22.485633850097656,0,0
0.9937756297484412,0.9931995957146912,0.9919190169376525,0.9770557434816513,0.909485081820105,0.8194514034185986,0.7407017366851605,0.6587800023621123,0.5967084155312965,0.9931464301859856,68.95742797851562,1,17.593018951882932,41.76817321777344,0,0
0.9910993127475043,0.990655031779486,0.977527672429378,0.8896969796314185,0.7963189534067218,0.7218721280573805,0.6668530703234281,0.6056181794458882,0.5687058696164333,0.9917565729805626,67.65135955810547,1,16.61326893448396,23.25392723083496,0,0
0.5883244468598818,0.4243070249625961,0.31168088192312926,0.29384966845528837,0.29729867191428316,0.3184967778914079,0.3958138182623855,0.45944234076045126,0.4795326991714421,0.5470451421238554,87.23981475830078,1,4.1362650424587795,30.939922332763672,0,0
0.9645187375598309,0.891765158808106,0.7307778552457761,0.600193134860473,0.5489938815850418,0.5023876521546502,0.45980980532387883,0.43858709851810795,0.43937138428323813,0.9329704889763024,77.22106170654297,1,10.223547905154442,11.25479793548584,1,0
0.7005728663479105,0.6145622123064145,0.5756609586328054,0.5813241388289784,0.5344167117418278,0.5064875264505219,0.5380161059340128,0.5529985146388726,0.5469410614844634,0.786349937736711,83.01102447509766,1,4.934450700059019,30.837295532226562,0,0
0.9911026342737155,0.9863350847065516,0.9274173904485353,0.7702305819490958,0.6697635403585727,0.5955279823836036,0.5495092288440488,0.5298971695841793,0.5155045380525065,0.9898063667930299,73.43494415283203,1,13.912356733383364,39.24790954589844,0,0
0.6475111793997956,0.44464789825011436,0.2809841661725496,0.2062909811487855,0.15723661813596074,0.19073284818159122,0.2616804037005262,0.3197798485422902,0.3456024364161643,0.5798191146910388,81.32669067382812,1,5.571987343672408,39.03052520751953,0,0
0.5472389143234422,0.40550325420042505,0.2790844148038574,0.3058924393540419,0.3990110985630033,0.44570045024141997,0.4134931917861847,0.37100717629872254,0.3710628002595057,0.5564569189650638,75.41222381591797,1,3.2852850586579656,23.633920669555664,0,0
0.9835432285302248,0.9563675682704833,0.8785956359876718,0.7869481337745212,0.732787844647638,0.6828846078934534,0.6323675606854652,0.5943656539867339,0.5796783604762598,0.9853470618005407,57.76325225830078,1,11.057847110246584,17.75745391845703,1,1
0.2804551453703766,0.23058069561278186,0.21565342912617172,0.30764456907669924,0.3955645580103804,0.43237644545991594,0.43940750669167133,0.425838786285378,0.41637708674402296,0.22340563588902324,69.28145599365234,1,0.27061636042703274,23.81604766845703,1,1
0.8546172606096957,0.7291270879440312,0.49952564772153163,0.2904430422375272,0.2323426736205236,0.21037406390052596,0.20809220491918848,0.23890510300680795,0.291506105918485,0.7948752550424695,80.49417877197266,1,6.588207915025278,41.550010681152344,0,0
0.9916786737666503,0.9913986762809527,0.9747073580164269,0.905613529692475,0.85986767555596,0.8081533084441194,0.73592479585213,0.6909190111599011,0.6625653266601941,0.9913786395228738,55.70029830932617,1,17.650887003243742,34.579593658447266,0,0
0.9651988779796432,0.9385055582203182,0.8798264170604778,0.8257977037621357,0.8183527900663184,0.825174317752226,0.8131822069574969,0.8027032444250005,0.7963486886994412,0.9771203543494491,46.67952346801758,1,9.63815193734475,20.443206787109375,0,0
0.626266970546719,0.43779592920844834,0.232682087708282,0.11229129140211513,0.0844265073822308,0.11385535332891288,0.169692203327915,0.23000490298231885,0.2923221853862366,0.533112714234208,80.91888427734375,1,4.097662470471879,35.53813171386719,0,0
0.89831057710312,0.8434258614596711,0.8092004301448776,0.7906040818944781,0.7398162539127243,0.7182578942226657,0.7171723232780542,0.7199084030628727,0.7102955981448015,0.8936343536088004,50.181941986083984,1,6.612639284898316,29.73457908630371,0,0
0.9918938007150364,0.9917627273390797,0.9895445318805512,0.9438367736788069,0.8590343414936071,0.7725684439551836,0.6911266923613111,0.6383713266651319,0.6015901175239015,0.9918850096401446,65.28369140625,1,20.337750699186827,40.78153610229492,0,0
0.9915358693151215,0.9915284834254432,0.9914431211428617,0.9841105262202104,0.880913172127948,0.7408333857914754,0.6491800968042557,0.6043655832304975,0.5889842919737747,0.6608888783337766,62.74168395996094,1,27.01782774739358,62.253116607666016,0,0
0.9918366124551875,0.9891436097400699,0.9558723814017871,0.862339825265403,0.7568957736294261,0.6896397332285329,0.6575660595919548,0.674055337427606,0.6866705230182079,0.9919749575595187,51.710105895996094,1,13.254311209801745,35.309024810791016,1,0
0.7122048314418036,0.699535771323252,0.7058649473327416,0.700722108270089,0.7105283613453297,0.6927208212815269,0.6230641901823658,0.5456144509831993,0.46899825208513335,0.7762010069124754,67.12146759033203,1,4.233136225970766,24.691274642944336,0,0
0.5011440692382089,0.37764782943817365,0.23001370759327644,0.15824927931351174,0.1664652524630429,0.2019750906857743,0.2603661295048053,0.3211095875240219,0.3648604910758487,0.49679457729170945,90.40557861328125,1,2.607952340030408,25.858278274536133,0,1
