update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1100,844800,0.0001987096774193548,519.3,0.57,1.554936,94.18,13107,-0.006721,0.014115,0.001134,2.734758,0.005301,0.065918,0.355544,0.901188,0.401813,0.837455,0.66237,0.049479,0.817708,1.651253,6.0,0.005599,0.000855,0.000335,0.99321,1.0
1150,883200,0.00019410138248847925,516.5,0.57,1.604544,112.95,13479,-0.005416,0.015888,0.001693,2.783388,0.004234,0.044678,0.661105,0.878483,0.502928,0.531562,0.796224,0.018229,0.966146,1.399932,3.0,0.005902,0.000914,0.000347,0.992837,1.0
1200,921600,0.0001894930875576037,518.8,0.58,1.588758,106.27,13842,-0.006029,0.020474,0.002746,2.821694,0.005074,0.051086,0.556333,0.804241,0.536833,0.671681,0.76263,0.016927,0.928385,1.449972,5.0,0.006126,0.000961,0.000352,0.99256,1.0
1250,960000,0.00018488479262672807,520.3,0.51,1.534051,110.45,14176,-0.00717,0.020179,0.001725,2.845448,0.006398,0.084229,0.385006,0.878943,0.348303,0.668722,0.773047,0.02474,0.957031,1.449194,6.0,0.006181,0.000981,0.000346,0.992492,1.0
1300,998400,0.00018027649769585251,520.5,0.65,1.718442,92.48,14584,-0.006619,0.00338,0.00171,2.77675,0.004827,0.052673,0.796005,0.8222,0.219285,0.819036,0.673698,0.084635,0.833333,1.665073,9.0,0.006437,0.001036,0.000352,0.992175,1.0
1350,1036800,0.00017566820276497695,517.0,0.51,1.529191,78.23,15030,-0.006613,0.026658,0.002068,2.73568,0.003829,0.043976,0.316116,0.713847,-0.163582,0.24921,0.595052,0.015625,0.690104,1.79066,5.0,0.006902,0.001126,0.000369,0.991604,1.0
1400,1075200,0.00017105990783410134,519.4,0.42,1.411368,92.0,15470,-0.00825,0.01599,0.001647,2.764197,0.005729,0.074158,0.509705,0.820819,0.237042,0.535642,0.730599,0.02474,0.953125,1.530598,5.0,0.007257,0.001195,0.000378,0.99117,1.0
1450,1113600,0.00016645161290322578,523.8,0.39,1.386648,98.92,15853,-0.006259,0.009262,0.002653,2.859392,0.003654,0.037933,0.72577,0.785109,0.033905,0.549233,0.745182,0.00651,0.971354,1.478406,6.0,0.007374,0.001227,0.000372,0.991027,1.0
1500,1152000,0.00016184331797235022,520.7,0.45,1.44425,85.38,16309,-0.007499,0.022946,0.002085,2.802846,0.004474,0.04007,0.562925,0.781273,0.006177,0.723591,0.700781,0.020833,0.921875,1.526687,6.0,0.007742,0.001306,0.00038,0.990572,1.0
1550,1190400,0.0001572350230414746,520.9,0.46,1.434304,79.56,16787,-0.005765,0.024918,0.001275,2.804845,0.004204,0.040344,0.532091,0.882028,0.213196,0.375375,0.683594,0.023438,0.876302,1.555666,5.0,0.008077,0.001373,0.000384,0.990166,1.0
1600,1228800,0.00015262672811059907,517.6,0.33,1.313169,66.72,17278,-0.00734,0.013228,0.001605,2.745584,0.004709,0.053131,0.520736,0.800647,0.502235,0.712222,0.722786,0.035156,0.908854,1.526534,3.0,0.007788,0.001317,0.000356,0.990539,1.0
1650,1267200,0.0001480184331797235,518.3,0.46,1.391859,71.65,17816,-0.006585,0.017451,0.00215,2.844926,0.00451,0.055328,0.684759,0.700034,-0.274466,0.356873,0.725521,0.009115,0.923177,1.524937,3.0,0.007823,0.00132,0.000346,0.990511,1.0
1700,1305600,0.00014341013824884793,519.9,0.44,1.452533,74.12,18365,-0.005992,0.019029,0.002574,2.936327,0.004295,0.050995,0.577433,0.685427,0.350934,0.527667,0.795443,0.06901,0.959635,1.366477,5.0,0.008025,0.001372,0.000344,0.990259,1.0
1750,1344000,0.00013880184331797234,518.7,0.4,1.370241,77.34,18808,-0.00534,0.022074,0.002192,2.904698,0.003594,0.037079,0.591578,0.762435,0.494289,0.695392,0.788281,0.049479,0.914062,1.398167,4.0,0.008158,0.001428,0.000337,0.990076,1.0
1800,1382400,0.00013419354838709675,520.7,0.56,1.564623,80.49,19263,-0.006295,0.025175,0.004245,2.911534,0.00471,0.051483,0.597037,0.667866,0.10121,0.721971,0.822917,0.0,0.971354,1.293673,4.0,0.008257,0.00148,0.000329,0.989934,1.0
1850,1420800,0.0001295852534562212,521.4,0.42,1.449727,87.35,19718,-0.00473,0.01642,0.001827,2.883483,0.003591,0.033264,0.505803,0.797797,0.000918,0.693555,0.75612,0.0,0.933594,1.445115,4.0,0.008259,0.001508,0.000317,0.989916,1.0
1900,1459200,0.0001249769585253456,519.2,0.4,1.358999,71.47,20155,-0.006238,0.011717,0.002705,2.833593,0.004057,0.035156,0.75093,0.677827,0.335985,0.717403,0.809635,0.0,0.96875,1.353897,3.0,0.008156,0.001505,0.000302,0.990037,1.0
1950,1497600,0.00012036866359447005,519.9,0.49,1.511055,92.31,20585,-0.005735,0.019819,0.002486,2.875438,0.003838,0.035278,0.708056,0.804389,0.199333,0.486003,0.783464,0.028646,0.940104,1.378169,5.0,0.008302,0.001557,0.000297,0.989844,1.0
2000,1536000,0.00011576036866359445,515.8,0.46,1.454217,79.88,21006,-0.005341,0.032434,0.003373,2.834133,0.003511,0.025543,0.284626,0.538054,0.438868,0.602163,0.794401,0.00651,0.949219,1.417245,6.0,0.009181,0.001803,0.000318,0.988698,1.0
2050,1574400,0.00011115207373271889,520.1,0.48,1.512674,83.74,21447,-0.005577,0.007664,0.00169,2.820767,0.004757,0.052887,0.599382,0.832675,0.20782,0.859533,0.685807,0.058594,0.88151,1.612277,6.0,0.010044,0.002051,0.000335,0.98757,1.0
2100,1612800,0.00010654377880184331,521.3,0.56,1.587846,83.39,21905,-0.004737,0.035354,0.002341,2.785259,0.004256,0.037659,0.594399,0.709532,0.376746,-0.000125,0.764974,0.048177,0.983073,1.453845,2.0,0.011637,0.002476,0.000374,0.985514,1.0
2150,1651200,0.00010193548387096775,520.1,0.57,1.610428,75.24,22357,-0.005032,0.018265,0.002444,2.834854,0.003388,0.027985,0.651664,0.673469,0.16651,0.697693,0.725911,0.027344,0.889323,1.540565,7.0,0.013277,0.003,0.000407,0.983316,1.0
2200,1689600,9.732718894009215e-05,519.8,0.6,1.621569,99.99,22792,-0.00482,0.008623,0.002733,2.848949,0.003147,0.027008,0.718576,0.77106,0.614386,0.715798,0.807292,0.106771,0.983073,1.34646,7.0,0.014722,0.003542,0.000427,0.981309,1.0
2250,1728000,9.271889400921658e-05,520.6,0.56,1.604781,77.22,23276,-0.003947,0.01745,0.002203,2.854434,0.003043,0.02948,0.624622,0.737595,0.138467,0.654751,0.779167,0.007812,0.934896,1.458435,3.0,0.01913,0.005131,0.000525,0.975214,1.0
2300,1766400,8.811059907834102e-05,513.8,0.68,1.713807,83.04,23737,-0.004753,0.011616,0.001995,2.848368,0.003669,0.032501,0.784088,0.803594,0.487063,0.855409,0.757682,0.032552,0.973958,1.454289,7.0,0.03275,0.011846,0.000838,0.954566,1.0
2350,1804800,8.350230414746542e-05,515.7,0.55,1.532243,60.39,24275,-0.004768,0.020572,0.001869,2.810307,0.005345,0.06369,0.598405,0.795603,0.339749,0.538581,0.644531,0.096354,0.802083,1.699948,8.0,0.10024,0.071242,0.002246,0.826272,1.0
2400,1843200,7.889400921658985e-05,518.2,0.6,1.641498,54.33,24989,-0.00546,0.028478,0.000891,2.679661,0.003899,0.036285,0.477211,0.801536,-0.530324,0.573261,0.440234,0.019531,0.268229,2.126107,9.0,0.240262,0.040329,0.003606,0.715802,1.0
2450,1881600,7.428571428571429e-05,518.3,0.65,1.696478,77.37,25594,-0.003671,0.0192,0.002628,2.83635,0.002401,0.019287,0.566607,0.768011,0.198839,0.711931,0.682943,0.065104,0.90625,1.621041,7.0,0.823177,0.046039,0.006164,0.12462,0.0
2500,1920000,6.967741935483871e-05,516.1,0.77,1.82795,61.44,26153,-0.002938,0.025461,0.001246,2.787401,0.001971,0.010834,0.544855,0.812417,0.466695,0.622084,0.527214,0.127604,0.497396,1.952514,7.0,0.945429,0.02208,0.003281,0.02921,0.0
