update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,514.0,0.0,0.792384,41.6,5,-0.007551,0.023349,0.023988,3.30599,0.00472,0.049744,0.515358,0.044421,0.436302,-0.068828,0.964583,0.0,1.0,0.924188,0.0,0.244344,0.256872,0.241913,0.256872,1.0
50,38400,0.00029774193548387094,508.4,0.0,0.863261,30.11,824,-0.00538,0.003488,0.001592,2.386789,0.004987,0.045685,0.866395,0.081366,-1.653542,-1.282566,0.257682,0.0,0.14974,2.624143,0.0,0.13647,0.076535,0.042745,0.74425,1.0
100,76800,0.0002954377880184332,509.8,0.02,0.879927,36.27,1883,-0.006458,0.003107,0.00106,2.505844,0.005231,0.061554,0.906899,0.447515,-1.389674,-1.659491,0.425521,0.0,0.292969,2.120716,0.0,0.056959,0.014019,0.009794,0.919228,1.0
150,115200,0.00029313364055299536,509.4,0.02,0.844242,51.93,2758,-0.009514,0.003154,0.001358,2.653055,0.006837,0.095245,0.892509,0.569302,-0.795927,-1.239322,0.56276,0.0,0.540365,1.866802,0.0,0.035348,0.006864,0.004689,0.953098,1.0
200,153600,0.00029082949308755754,513.6,0.03,0.894936,61.41,3461,-0.0081,0.002212,0.001335,2.466044,0.005668,0.071442,0.944017,0.615985,-0.999539,-0.670866,0.526563,0.0,0.520833,1.944767,0.0,0.025265,0.004337,0.002861,0.967537,1.0
250,192000,0.00028852534562211977,513.2,0.11,1.007573,87.12,3968,-0.005555,0.012739,0.003183,2.580096,0.006361,0.075195,0.619556,0.564028,-0.140854,0.270844,0.739323,0.0,0.928385,1.461461,2.0,0.01946,0.003096,0.001967,0.975478,1.0
300,230400,0.000286221198156682,511.9,0.06,0.92326,96.95,4344,-0.005949,0.007765,0.003051,2.706976,0.005104,0.058136,0.745824,0.639984,0.298689,0.045912,0.834635,0.0,0.99349,1.235755,1.0,0.015995,0.002456,0.001485,0.980064,1.0
350,268800,0.00028391705069124424,509.0,0.05,0.862254,112.41,4713,-0.007272,0.008568,0.005201,2.690884,0.007285,0.104523,0.685181,0.614955,-0.366335,0.342153,0.83125,0.0,0.994792,1.270811,2.0,0.013419,0.002005,0.00116,0.983416,1.0
400,307200,0.0002816129032258064,509.6,0.07,0.923988,110.65,5090,-0.006865,0.002124,0.003523,2.651759,0.005258,0.055969,0.874547,0.673232,0.37151,-0.337801,0.90599,0.001302,1.0,1.087694,0.0,0.011372,0.00166,0.000924,0.986045,1.0
450,345600,0.00027930875576036865,511.7,0.04,0.893943,77.79,5537,-0.009422,0.001358,0.00281,2.616867,0.005477,0.06842,0.950863,0.506798,-0.537096,0.141012,0.869141,0.0,0.99349,1.242464,0.0,0.009803,0.001405,0.000754,0.988037,1.0
500,384000,0.0002770046082949309,510.7,0.08,0.951791,78.77,6052,-0.006571,0.008409,0.004029,2.599218,0.005611,0.072052,0.794927,0.406513,0.166106,0.413498,0.857031,0.0,1.0,1.265205,2.0,0.008482,0.00119,0.000621,0.989707,1.0
550,422400,0.00027470046082949306,506.1,0.08,0.941841,74.06,6600,-0.006055,0.012582,0.005171,2.776649,0.004693,0.047211,0.590798,0.350792,0.389525,0.553933,0.88776,0.0,0.997396,1.191765,2.0,0.007481,0.001031,0.000526,0.990963,1.0
600,460800,0.00027239631336405524,511.0,0.09,0.909395,90.18,7079,-0.006615,0.00763,0.00508,2.734475,0.005899,0.076874,0.824331,0.381654,0.515204,0.548422,0.898438,0.018229,1.0,1.13588,1.0,0.006705,0.000911,0.000455,0.991929,1.0
650,499200,0.0002700921658986175,514.4,0.13,1.031595,75.46,7566,-0.007693,0.016906,0.002731,2.72597,0.005239,0.06427,0.617749,0.542472,0.169458,0.184242,0.869792,0.039062,0.986979,1.230272,3.0,0.006126,0.000824,0.000404,0.992646,1.0
700,537600,0.0002677880184331797,523.6,0.18,1.074938,74.2,8026,-0.007479,0.013816,0.002587,2.679919,0.006192,0.081726,0.63449,0.594108,0.455472,0.244172,0.877604,0.0,0.99349,1.177594,2.0,0.005608,0.000748,0.000359,0.993285,1.0
750,576000,0.00026548387096774194,516.7,0.23,1.15603,79.25,8538,-0.007301,0.016887,0.003904,2.711202,0.00559,0.072845,0.705987,0.53518,0.092713,0.226638,0.922786,0.033854,1.0,1.029764,2.0,0.005342,0.000711,0.000336,0.993612,1.0
800,614400,0.0002631797235023041,518.6,0.41,1.399219,87.8,9002,-0.008494,0.014635,0.002869,2.638075,0.00571,0.069275,0.75475,0.606829,-0.312241,0.53792,0.787891,0.023438,0.96875,1.420393,4.0,0.005139,0.000684,0.000318,0.99386,1.0
850,652800,0.0002608755760368663,519.2,0.33,1.301098,85.91,9471,-0.007733,0.016209,0.004024,2.731226,0.005128,0.049957,0.602527,0.453848,0.339673,0.571542,0.811328,0.102865,0.99349,1.35586,4.0,0.005048,0.000672,0.000309,0.993972,1.0
900,691200,0.00025857142857142854,521.2,0.43,1.390529,96.45,9914,-0.007974,0.014646,0.003499,2.700931,0.005297,0.061584,0.34844,0.746786,0.19767,0.484922,0.798958,0.066406,0.972656,1.369323,6.0,0.004998,0.000667,0.000303,0.994031,1.0
950,729600,0.00025626728110599077,518.7,0.41,1.419217,77.08,10352,-0.007938,0.017743,0.003435,2.707922,0.005293,0.06015,0.811847,0.690516,0.373169,0.389569,0.827474,0.174479,0.985677,1.319302,2.0,0.004981,0.000668,0.0003,0.99405,1.0
1000,768000,0.00025396313364055295,520.5,0.43,1.427604,88.1,10815,-0.009326,0.014267,0.002182,2.740305,0.005552,0.065979,0.798829,0.745744,-0.054692,0.645765,0.83125,0.018229,0.983073,1.323267,4.0,0.005013,0.000678,0.0003,0.994009,1.0
1050,806400,0.0002516589861751152,518.5,0.54,1.581063,81.79,11265,-0.006753,0.024939,0.002868,2.62856,0.004994,0.058289,0.700205,0.55442,0.415512,0.38607,0.781771,0.028646,0.970052,1.44133,4.0,0.005063,0.00069,0.000301,0.993946,1.0
1100,844800,0.0002493548387096774,518.7,0.5,1.491852,82.13,11733,-0.008354,0.015135,0.002373,2.698081,0.005397,0.06189,0.627918,0.772796,0.404627,0.71294,0.867708,0.076823,1.0,1.21101,5.0,0.005191,0.000716,0.000307,0.993785,1.0
1150,883200,0.0002470506912442396,519.9,0.42,1.383406,79.58,12198,-0.007644,0.035475,0.003578,2.74819,0.005695,0.066589,0.453177,0.588184,0.207859,0.206061,0.861328,0.040365,0.983073,1.244004,1.0,0.005319,0.000744,0.000313,0.993623,1.0
1200,921600,0.00024474654377880183,516.6,0.51,1.538665,89.26,12675,-0.00787,0.019176,0.001905,2.678331,0.004928,0.058472,0.819609,0.795339,0.447714,0.468705,0.776042,0.050781,0.955729,1.423451,5.0,0.005547,0.000787,0.000326,0.99334,1.0
1250,960000,0.00024244239631336404,517.7,0.45,1.423557,88.34,13135,-0.008485,0.017831,0.003355,2.835199,0.004937,0.05188,0.720768,0.580909,0.257851,0.704901,0.852214,0.016927,0.977865,1.256467,4.0,0.005766,0.000828,0.000338,0.993068,1.0
1300,998400,0.00024013824884792622,520.0,0.48,1.542928,62.93,13690,-0.008278,0.033126,0.002052,2.802644,0.005266,0.061737,0.498799,0.660872,0.020963,0.412883,0.805859,0.005208,0.985677,1.359601,6.0,0.005938,0.000867,0.000345,0.99285,1.0
1350,1036800,0.00023783410138248845,519.4,0.49,1.490618,83.99,14232,-0.008181,0.015316,0.002517,2.783125,0.004986,0.058136,0.523553,0.600963,0.089732,0.596055,0.782422,0.010417,0.964844,1.431836,4.0,0.006258,0.000931,0.000362,0.992449,1.0
1400,1075200,0.00023552995391705066,519.6,0.4,1.351254,75.55,14758,-0.007777,0.020402,0.003155,2.764041,0.004757,0.045563,0.579929,0.550016,0.435853,0.263236,0.81237,0.050781,0.984375,1.349404,3.0,0.006632,0.001003,0.000383,0.991981,1.0
1450,1113600,0.00023322580645161286,515.3,0.63,1.683111,68.79,15296,-0.008101,0.040193,0.002474,2.806486,0.004571,0.048309,0.440778,0.727954,0.158875,0.248362,0.78737,0.052083,0.964844,1.379827,6.0,0.007097,0.001098,0.000409,0.991397,1.0
1500,1152000,0.0002309216589861751,518.9,0.42,1.384025,75.07,15820,-0.009254,0.025173,0.00265,2.771385,0.004853,0.054749,0.571722,0.69952,0.290147,0.612677,0.819401,0.058594,0.971354,1.277631,5.0,0.007701,0.001231,0.000442,0.990626,1.0
1550,1190400,0.0002286175115207373,520.0,0.46,1.435059,72.62,16307,-0.0098,0.0198,0.002931,2.774578,0.005718,0.071259,0.565616,0.506077,0.280843,0.547088,0.807682,0.0,0.972656,1.349733,2.0,0.008304,0.00138,0.000474,0.989842,1.0
1600,1228800,0.00022631336405529954,519.4,0.39,1.378061,76.71,16813,-0.008769,0.017983,0.002693,2.704834,0.004449,0.046814,0.57168,0.689771,0.060707,0.390196,0.889453,0.05599,0.998698,1.179032,7.0,0.008846,0.001521,0.0005,0.989133,1.0
1650,1267200,0.00022400921658986172,517.9,0.43,1.40558,59.18,17328,-0.008887,0.032338,0.003016,2.70025,0.00457,0.049561,0.649653,0.522067,0.170461,0.474717,0.791406,0.046875,0.972656,1.382952,6.0,0.009266,0.001652,0.000515,0.988567,1.0
1700,1305600,0.00022170506912442395,513.3,0.49,1.473777,79.99,17885,-0.009364,0.013891,0.001665,2.798913,0.006362,0.080719,0.513567,0.73396,-0.278211,0.546685,0.806901,0.0,0.998698,1.394656,3.0,0.010075,0.001869,0.000554,0.987501,1.0
1750,1344000,0.00021940092165898616,521.4,0.38,1.390441,85.73,18350,-0.009926,0.027912,0.004459,2.819383,0.004837,0.054199,0.626995,0.431471,0.300302,0.572801,0.778646,0.045573,0.963542,1.441374,3.0,0.010655,0.002035,0.000576,0.986733,1.0
1800,1382400,0.00021709677419354836,519.0,0.47,1.479371,81.81,18827,-0.008774,0.026095,0.004936,2.879361,0.005341,0.060089,0.635231,0.414559,0.200909,0.417333,0.782682,0.003906,0.990885,1.399445,4.0,0.011042,0.002168,0.000583,0.986206,1.0
1850,1420800,0.0002147926267281106,519.2,0.5,1.484183,81.32,19340,-0.009742,0.017388,0.002232,2.819358,0.004734,0.051605,0.721056,0.665294,0.337032,0.204502,0.817578,0.033854,1.0,1.350537,4.0,0.01182,0.002396,0.000613,0.985171,1.0
1900,1459200,0.0002124884792626728,519.7,0.41,1.391004,72.56,19843,-0.0101,0.015758,0.003683,2.852386,0.006425,0.084625,0.618617,0.540705,-0.672071,0.672398,0.844401,0.0,0.996094,1.239475,7.0,0.011906,0.002498,0.0006,0.984995,1.0
1950,1497600,0.00021018433179723498,520.8,0.41,1.404538,73.03,20314,-0.009897,0.019992,0.00286,2.827442,0.00564,0.068329,0.543416,0.607084,0.25999,0.509642,0.809635,0.0,0.992188,1.361047,4.0,0.012737,0.002844,0.000627,0.983793,1.0
2000,1536000,0.00020788018433179722,522.3,0.39,1.402945,86.9,20778,-0.008673,0.018577,0.003346,2.847917,0.004751,0.05423,0.690527,0.564861,-0.602166,0.437791,0.807292,0.0,0.989583,1.323185,5.0,0.01348,0.003155,0.000645,0.982719,1.0
2050,1574400,0.00020557603686635942,519.6,0.46,1.408457,82.28,21251,-0.009122,0.021912,0.003739,2.847701,0.004393,0.045074,0.733625,0.511391,0.333669,0.626958,0.801823,0.026042,0.997396,1.363093,4.0,0.015011,0.003819,0.0007,0.98047,1.0
2100,1612800,0.00020327188940092163,513.1,0.52,1.552909,75.85,21764,-0.008925,0.020733,0.002329,2.84597,0.005359,0.066193,0.359611,0.741868,0.162111,0.576082,0.784766,0.046875,0.972656,1.309193,7.0,0.021548,0.006492,0.001009,0.970951,1.0
2150,1651200,0.00020096774193548386,519.4,0.55,1.56875,74.65,22293,-0.010053,0.022429,0.002486,2.829357,0.005702,0.071777,0.632019,0.585705,0.287567,0.603952,0.804948,0.039062,0.988281,1.383331,4.0,0.032528,0.012856,0.001492,0.953124,1.0
