update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,502.1,0.0,0.856716,35.0,5,-0.008964,0.026443,0.029799,3.303744,0.006257,0.0867,0.115596,-0.215067,-0.226274,0.072886,0.963932,0.0,1.0,0.919259,0.0,0.244344,0.256872,0.241913,0.256872,1.0
50,38400,0.0002954838709677419,513.8,0.04,0.92878,26.58,1108,-0.004426,0.008836,0.001202,2.068719,0.003103,0.025543,0.756772,0.198108,-0.688584,-0.89632,0.183203,0.009115,0.115885,3.048247,0.0,0.139409,0.073626,0.044906,0.742059,1.0
100,76800,0.00029087557603686633,495.1,0.09,0.97136,32.36,2435,-0.007307,0.013967,0.001437,2.345905,0.005742,0.070312,0.71636,0.392719,-0.942956,-1.295494,0.36888,0.0,0.192708,2.410928,1.0,0.059848,0.013966,0.010707,0.915479,1.0
150,115200,0.00028626728110599074,498.8,0.05,0.910355,47.85,3340,-0.005891,0.003432,0.003152,2.599127,0.00468,0.049377,0.905218,0.721894,-1.313535,-0.555075,0.714453,0.0,0.786458,1.566416,0.0,0.03829,0.007228,0.005289,0.949193,1.0
200,153600,0.0002816589861751152,497.9,0.08,0.967941,52.13,4071,-0.007643,0.004975,0.002454,2.488957,0.005215,0.061157,0.84064,0.567,-0.945802,-0.97704,0.647917,0.0,0.705729,1.720858,0.0,0.027857,0.004837,0.00325,0.964056,1.0
250,192000,0.0002770506912442396,498.5,0.04,0.90075,53.02,4840,-0.007641,0.001965,0.002752,2.544087,0.005888,0.069977,0.940068,0.635699,-0.623175,-0.803195,0.633854,0.0,0.773438,1.683017,0.0,0.021383,0.003473,0.002208,0.972936,1.0
300,230400,0.00027244239631336403,498.8,0.16,1.063714,54.88,5608,-0.007415,0.025564,0.003172,2.698086,0.004615,0.055481,0.481079,0.571822,0.024536,0.106743,0.710026,0.019531,0.888021,1.52531,6.0,0.016639,0.002521,0.001555,0.979285,1.0
350,268800,0.00026783410138248845,495.3,0.3,1.23371,67.9,6239,-0.008431,0.017897,0.00226,2.655693,0.006431,0.08136,0.685436,0.809312,0.255165,0.299261,0.677734,0.020833,0.786458,1.662808,5.0,0.014188,0.002074,0.001243,0.982495,1.0
400,307200,0.00026322580645161286,497.4,0.38,1.332818,57.08,6902,-0.008493,0.027446,0.002153,2.667802,0.00582,0.072754,0.546797,0.656086,-0.850482,0.521256,0.723437,0.001302,0.85026,1.538241,6.0,0.013333,0.001923,0.001131,0.983613,1.0
450,345600,0.0002586175115207373,495.9,0.31,1.238587,66.34,7490,-0.006239,0.021065,0.00374,2.787474,0.004999,0.05307,0.635327,0.591554,0.4692,0.46821,0.807813,0.110677,0.972656,1.351694,3.0,0.012982,0.001862,0.001077,0.984079,1.0
500,384000,0.00025400921658986174,496.5,0.43,1.404545,67.74,8093,-0.007348,0.024559,0.002423,2.690328,0.005313,0.062134,0.440796,0.707608,0.506873,0.651257,0.717188,0.075521,0.897135,1.510961,5.0,0.012774,0.001826,0.001042,0.984359,1.0
550,422400,0.00024940092165898615,496.0,0.34,1.289936,75.25,8669,-0.007109,0.023297,0.002893,2.893704,0.005625,0.065338,0.521587,0.700083,0.126178,0.407271,0.875781,0.023438,0.997396,1.186197,4.0,0.012452,0.001777,0.000995,0.984776,1.0
600,460800,0.00024479262672811057,502.4,0.47,1.481441,70.39,9213,-0.007712,0.012579,0.003334,2.772171,0.006059,0.078247,0.648385,0.69046,0.308777,0.587304,0.799609,0.018229,0.946615,1.374658,5.0,0.012237,0.001754,0.000958,0.98505,1.0
650,499200,0.000240184331797235,505.4,0.46,1.431807,81.43,9725,-0.007561,0.024342,0.001941,2.706635,0.005364,0.065125,0.504315,0.820246,0.438591,0.699162,0.726432,0.05599,0.826823,1.554961,6.0,0.012458,0.001802,0.000966,0.984774,1.0
700,537600,0.00023557603686635942,507.6,0.44,1.429809,77.18,10261,-0.006924,0.016813,0.003056,2.719764,0.004599,0.047211,0.774578,0.589765,0.371356,0.432675,0.75651,0.095052,0.877604,1.513817,4.0,0.012689,0.001855,0.000974,0.984481,1.0
750,576000,0.00023096774193548386,507.3,0.35,1.285784,67.62,10742,-0.007663,0.03363,0.002194,2.638704,0.00544,0.06488,0.280234,0.720132,-0.84815,-0.036469,0.73737,0.0,0.902344,1.527447,4.0,0.012501,0.001831,0.000942,0.984726,1.0
800,614400,0.00022635944700460827,507.8,0.48,1.504514,86.45,11251,-0.007603,0.023371,0.002872,2.678675,0.005541,0.067352,0.647071,0.647304,-0.327037,0.706143,0.752344,0.007812,0.959635,1.500262,7.0,0.012725,0.001886,0.000943,0.984446,1.0
850,652800,0.0002217511520737327,509.6,0.3,1.233636,79.08,11674,-0.009074,0.01862,0.003604,2.765386,0.005671,0.069153,0.71474,0.387734,0.335959,0.537958,0.758073,0.0,0.928385,1.445291,0.0,0.013902,0.002117,0.001027,0.982954,1.0
900,691200,0.00021714285714285713,515.3,0.53,1.54796,88.72,12076,-0.008243,0.028525,0.003142,2.723857,0.005621,0.065857,0.615822,0.676887,0.433747,0.518857,0.77487,0.015625,0.933594,1.463778,4.0,0.014828,0.002309,0.001084,0.981779,1.0
950,729600,0.00021253456221198154,513.2,0.5,1.491836,84.66,12530,-0.008171,0.025751,0.003875,2.74457,0.004744,0.054718,0.363021,0.543298,0.233788,0.572625,0.783594,0.033854,0.910156,1.428283,6.0,0.016353,0.002642,0.001185,0.97982,1.0
1000,768000,0.00020792626728110595,514.5,0.45,1.442145,77.49,13019,-0.007629,0.01734,0.003526,2.748013,0.004926,0.060181,0.617212,0.462879,0.005078,0.728251,0.847917,0.027344,0.966146,1.258776,6.0,0.017377,0.002896,0.00123,0.978498,1.0
1050,806400,0.00020331797235023042,509.2,0.38,1.340751,63.27,13581,-0.008999,0.018234,0.002011,2.648451,0.005848,0.062134,0.766495,0.740992,-0.491895,0.365908,0.79987,0.0,0.927083,1.339475,4.0,0.017412,0.002967,0.001183,0.978438,1.0
1100,844800,0.0001987096774193548,501.3,0.5,1.503874,62.6,14158,-0.007296,0.021619,0.002401,2.633124,0.005424,0.062256,0.662843,0.649544,0.218737,0.568956,0.698438,0.011719,0.893229,1.567832,6.0,0.018449,0.003206,0.001223,0.977122,1.0
1150,883200,0.00019410138248847925,506.4,0.56,1.588597,83.07,14688,-0.008897,0.025921,0.003049,2.714351,0.005712,0.07666,0.650277,0.636901,0.21901,0.446823,0.735417,0.0,0.907552,1.48903,3.0,0.020814,0.003733,0.001355,0.974097,1.0
1200,921600,0.0001894930875576037,508.4,0.45,1.396755,80.19,15135,-0.008169,0.018587,0.003506,2.705649,0.005754,0.07016,0.621005,0.583018,0.040594,0.576667,0.795703,0.007812,0.998698,1.370729,4.0,0.022243,0.00412,0.001395,0.972241,1.0
1250,960000,0.00018488479262672807,509.3,0.41,1.42505,69.64,15639,-0.00743,0.01498,0.002362,2.605831,0.004326,0.045807,0.787846,0.6135,0.478575,0.577112,0.727083,0.0,0.928385,1.505032,3.0,0.023351,0.004409,0.001403,0.970837,1.0
1300,998400,0.00018027649769585251,510.6,0.5,1.546057,73.4,16183,-0.008144,0.025089,0.003381,2.790764,0.005189,0.0625,0.609642,0.602334,-0.007827,0.362836,0.838542,0.0,0.970052,1.234008,5.0,0.023711,0.004571,0.001355,0.970364,1.0
1350,1036800,0.00017566820276497695,506.9,0.43,1.409455,74.62,16688,-0.007537,0.021536,0.002925,2.790612,0.004772,0.063049,0.499337,0.613894,0.215237,0.633471,0.853776,0.058594,0.998698,1.212505,6.0,0.028843,0.006186,0.001608,0.963362,1.0
1400,1075200,0.00017105990783410134,509.8,0.37,1.332351,73.11,17239,-0.007027,0.022988,0.005179,2.886851,0.004968,0.048737,0.627937,0.353575,0.652519,0.524068,0.915234,0.011719,1.0,1.026346,5.0,0.030678,0.007282,0.001617,0.960423,1.0
1450,1113600,0.00016645161290322578,508.0,0.39,1.343129,65.12,17804,-0.006493,0.025805,0.003134,2.87008,0.004209,0.042145,0.629273,0.503404,-0.543531,0.281726,0.804557,0.0,0.979167,1.344348,4.0,0.029245,0.007466,0.001422,0.961867,1.0
