update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,488.6,0.0,0.856716,35.0,5,-0.008638,0.02644,0.029792,3.303906,0.00609,0.082275,0.115596,-0.215067,-0.226274,0.072886,0.963932,0.0,1.0,0.919259,0.0,1.0,0.71846,0.68816,0.71846,0.0
50,38400,0.0002954838709677419,528.3,0.01,0.856141,25.37,1129,-0.002721,0.008615,0.001012,1.894768,0.003798,0.031189,0.719702,-1.05768,-1.624367,-1.618254,0.15625,0.003906,0.144531,3.210749,1.0,1.0,0.523388,0.237533,1.788131,1.0
100,76800,0.00029087557603686633,513.9,0.02,0.845739,23.08,2706,-0.003541,0.010771,0.000576,1.991621,0.004472,0.047241,0.75159,-0.428993,-2.077369,-2.708705,0.191406,0.0,0.16276,2.972701,1.0,1.0,0.17458,0.109438,3.331784,1.0
150,115200,0.00028626728110599074,518.1,0.04,0.904962,32.76,4021,-0.006495,0.01377,0.000534,2.313776,0.005862,0.072571,0.69227,0.50821,-0.834184,-0.694067,0.222266,0.0,0.109375,2.742797,2.0,1.0,0.093857,0.064678,5.054367,1.0
200,153600,0.0002816589861751152,519.3,0.03,0.8616,27.28,5284,-0.0067,0.00767,0.000694,2.503942,0.005471,0.070862,0.814236,0.539325,-1.498618,-1.195523,0.428776,0.0,0.263021,2.166808,1.0,1.0,0.066677,0.043541,6.708859,1.0
250,192000,0.0002770506912442396,520.5,0.08,0.917674,60.57,6234,-0.007147,0.002959,0.002766,2.699446,0.006041,0.071014,0.929057,0.40221,-0.181871,-0.725859,0.725,0.0,0.93099,1.539948,0.0,1.0,0.057358,0.031736,8.319109,1.0
300,230400,0.00027244239631336403,523.0,0.03,0.92291,54.64,6839,-0.009261,0.002234,0.001967,2.679265,0.006356,0.080261,0.938992,0.564768,-0.962585,-0.794226,0.634635,0.0,0.703125,1.759844,0.0,1.0,0.055339,0.024379,9.909607,1.0
350,268800,0.00026783410138248845,519.2,0.01,0.853696,72.42,7438,-0.007933,0.001685,0.00359,2.715694,0.006367,0.080505,0.959209,0.193227,-0.554215,0.059868,0.701432,0.0,0.903646,1.582683,0.0,1.0,0.052381,0.019432,11.426467,1.0
400,307200,0.00026322580645161286,524.1,0.03,0.871588,58.51,8029,-0.007647,0.001546,0.002814,2.8231,0.005761,0.072601,0.96063,0.40116,-0.264602,-0.418808,0.826563,0.0,0.996094,1.26755,0.0,1.0,0.05048,0.015921,13.03564,1.0
450,345600,0.0002586175115207373,522.9,0.04,0.870055,70.98,8568,-0.007508,0.002648,0.004862,2.765386,0.005809,0.075073,0.922357,0.20796,-0.555171,-1.175598,0.857943,0.0,1.0,1.156253,0.0,1.0,0.053005,0.013328,14.602358,1.0
500,384000,0.00025400921658986174,522.2,0.03,0.870415,70.77,9034,-0.007828,0.008148,0.003778,2.66648,0.00575,0.070648,0.787649,0.482571,-0.379325,-0.080323,0.845964,0.0,0.96875,1.209363,1.0,1.0,0.058949,0.011353,16.177532,1.0
550,422400,0.00024940092165898615,523.8,0.08,0.9397,65.31,9571,-0.008465,0.005354,0.004284,2.654824,0.006001,0.08194,0.850538,0.508097,0.175874,-0.010111,0.864844,0.026042,0.984375,1.133928,1.0,1.0,0.067072,0.009808,17.710691,1.0
600,460800,0.00024479262672811057,522.8,0.03,0.893621,65.08,10200,-0.008681,0.001554,0.004144,2.666787,0.006334,0.080566,0.965234,0.413635,-1.402237,-0.610343,0.881901,0.0,0.967448,1.074396,0.0,1.0,0.083152,0.008573,19.217146,1.0
650,499200,0.000240184331797235,523.2,0.01,0.865094,66.29,10761,-0.005681,0.001407,0.005559,2.736053,0.004312,0.039062,0.970509,0.109328,-0.37621,-1.148848,0.930208,0.0,0.998698,0.9788,0.0,1.0,0.115935,0.007566,20.76582,1.0
700,537600,0.00023557603686635942,523.2,0.03,0.869333,68.6,11330,-0.007101,0.001942,0.003572,2.826166,0.00545,0.05661,0.936356,0.203881,-0.329399,-1.38085,0.951172,0.0,1.0,0.92831,0.0,1.0,0.193738,0.006734,22.301647,1.0
750,576000,0.00023096774193548386,521.3,0.03,0.87128,64.76,11908,-0.006783,0.006427,0.006302,2.690753,0.005631,0.072968,0.851223,0.233292,-0.884935,0.082103,0.928385,0.0,1.0,0.997893,1.0,1.0,0.424569,0.006036,23.884584,1.0
800,614400,0.00022635944700460827,522.2,0.03,0.889229,61.07,12513,-0.007976,0.001692,0.005178,2.66062,0.00554,0.067688,0.956692,0.220629,-1.41496,-1.224588,0.866276,0.0,0.947917,1.162701,0.0,1.0,1.260545,0.005445,25.395603,1.0
850,652800,0.0002217511520737327,515.0,0.04,0.896369,66.34,13107,-0.008403,0.001628,0.004692,2.582966,0.004936,0.056183,0.959435,0.190563,-1.069792,-0.672938,0.947396,0.0,0.986979,0.957857,0.0,1.0,4.006929,0.004939,26.942308,1.0
900,691200,0.00021714285714285713,523.0,0.04,0.890984,77.36,13591,-0.008312,0.001324,0.004713,2.619743,0.005654,0.062225,0.971196,0.288879,-0.529147,0.081349,0.962109,0.0,1.0,0.890114,0.0,1.0,7.481609,0.004502,28.459417,1.0
950,729600,0.00021253456221198154,519.8,0.06,0.926293,45.59,14201,-0.005892,0.019611,0.003625,2.636276,0.005035,0.057343,0.640241,0.346477,-0.655671,-0.012316,0.86849,0.0,0.970052,1.194637,2.0,1.0,10.094616,0.004123,29.916399,1.0
1000,768000,0.00020792626728110595,518.4,0.03,0.893784,41.49,15008,-0.006115,0.00904,0.00223,2.519569,0.005185,0.065308,0.767685,0.465527,-0.883867,-0.149609,0.630078,0.0,0.708333,1.689295,1.0,1.0,10.704674,0.003791,31.263651,1.0
1050,806400,0.00020331797235023042,518.0,0.07,0.945262,31.8,16090,-0.007127,0.012176,0.000933,2.154859,0.005529,0.068085,0.800373,0.580649,-0.371741,0.330782,0.416276,0.0,0.266927,2.166049,2.0,1.0,8.091893,0.003497,32.606018,1.0
1100,844800,0.0001987096774193548,517.0,0.05,0.900451,35.24,17264,-0.007566,0.012568,0.000658,2.058509,0.005252,0.063934,0.761036,0.636012,-0.0038,-0.004225,0.378125,0.022135,0.231771,2.274802,2.0,1.0,4.303253,0.003237,34.026783,1.0
1150,883200,0.00019410138248847925,520.0,0.1,0.935969,45.85,18199,-0.006539,0.007808,0.000956,2.298242,0.004894,0.057434,0.792124,0.588088,-0.434579,0.015631,0.480078,0.0,0.347656,2.084122,1.0,1.0,1.501571,0.003005,35.514011,1.0
1200,921600,0.0001894930875576037,515.3,0.13,1.025027,44.69,19054,-0.008031,0.011172,0.00114,2.436313,0.005365,0.065277,0.76202,0.579462,-0.483909,-0.134782,0.573177,0.0,0.641927,1.864345,1.0,1.0,0.605198,0.002797,36.925522,1.0
1250,960000,0.00018488479262672807,520.8,0.08,0.96803,52.47,19906,-0.006831,0.004941,0.002798,2.441184,0.004151,0.042755,0.901543,0.555007,-1.202457,-0.647071,0.701953,0.0,0.851562,1.525551,0.0,1.0,0.420194,0.00261,38.324745,1.0
1300,998400,0.00018027649769585251,519.9,0.11,0.983744,56.21,20658,-0.005263,0.00952,0.002959,2.519573,0.004077,0.040192,0.727504,0.577578,0.044758,0.304661,0.816016,0.009115,0.967448,1.280774,2.0,1.0,0.410627,0.002441,39.662182,1.0
1350,1036800,0.00017566820276497695,518.8,0.22,1.133563,61.02,21306,-0.007641,0.02603,0.003761,2.500554,0.004622,0.051025,0.6476,0.467133,-0.336355,0.401317,0.831771,0.002604,0.94401,1.282014,7.0,1.0,0.495942,0.002288,40.909138,1.0
1400,1075200,0.00017105990783410134,519.1,0.16,1.068468,60.06,22002,-0.006501,0.013296,0.003663,2.470791,0.004397,0.048004,0.80804,0.4168,-0.644793,0.17418,0.834115,0.0,0.94401,1.268147,1.0,1.0,0.610274,0.002149,41.980148,1.0
1450,1113600,0.00016645161290322578,519.7,0.21,1.130686,59.8,22667,-0.006238,0.022949,0.002426,2.455426,0.003831,0.037445,0.592779,0.578664,-1.078126,-0.093799,0.879818,0.0,0.998698,1.170457,3.0,1.0,0.912901,0.002021,43.11179,1.0
1500,1152000,0.00016184331797235022,515.7,0.31,1.270396,57.79,23271,-0.006516,0.016068,0.002757,2.568633,0.003836,0.034607,0.793487,0.667436,0.008648,0.464501,0.857943,0.00651,0.997396,1.239968,3.0,1.0,1.523231,0.001905,43.982899,1.0
1550,1190400,0.0001572350230414746,514.1,0.24,1.128669,48.64,23902,-0.007473,0.019124,0.003588,2.683059,0.005047,0.061523,0.675189,0.460782,-0.604409,0.364015,0.821745,0.0,0.970052,1.25639,3.0,1.0,2.390661,0.001799,44.485416,1.0
1600,1228800,0.00015262672811059907,518.0,0.34,1.253675,55.36,24624,-0.008028,0.021394,0.002837,2.694226,0.004377,0.048828,0.710259,0.596285,-0.083381,0.502804,0.860807,0.0,0.989583,1.171484,6.0,1.0,3.464543,0.0017,45.108795,1.0
1650,1267200,0.0001480184331797235,514.5,0.29,1.208283,53.98,25256,-0.006441,0.022453,0.002269,2.684662,0.004329,0.037964,0.795749,0.645475,-0.105105,0.46028,0.805208,0.0,0.972656,1.303713,4.0,1.0,4.693171,0.00161,45.644188,1.0
1700,1305600,0.00014341013824884793,514.9,0.32,1.276597,49.87,25982,-0.00724,0.029845,0.001318,2.689928,0.004575,0.042542,0.678674,0.719146,0.048707,0.305109,0.783464,0.001302,0.996094,1.40952,6.0,1.0,5.185145,0.001526,46.084713,1.0
1750,1344000,0.00013880184331797234,513.1,0.43,1.419971,62.81,26603,-0.006413,0.027938,0.002229,2.684215,0.003792,0.033813,0.719264,0.659567,-1.213086,0.336947,0.738932,0.0,0.9375,1.485123,2.0,1.0,5.286491,0.001449,45.833866,1.0
1800,1382400,0.00013419354838709675,518.0,0.36,1.339927,50.45,27239,-0.007624,0.028314,0.001272,2.559826,0.004854,0.052277,0.602288,0.714737,0.283469,0.296244,0.621484,0.026042,0.740885,1.757425,5.0,1.0,4.907624,0.001377,45.619553,1.0
1850,1420800,0.0001295852534562212,520.1,0.5,1.525217,64.23,27928,-0.007337,0.023625,0.001797,2.640369,0.00402,0.045227,0.616146,0.722891,-0.047126,0.289387,0.619141,0.003906,0.700521,1.779615,6.0,1.0,3.34632,0.001311,45.338078,1.0
1900,1459200,0.0001249769585253456,515.4,0.35,1.343857,58.89,28562,-0.006212,0.024719,0.001686,2.656888,0.004109,0.03894,0.506717,0.717295,0.193432,0.440577,0.65013,0.075521,0.80599,1.698084,7.0,1.0,1.81098,0.00125,44.8666,1.0
1950,1497600,0.00012036866359447005,487.1,0.45,1.449975,58.11,29215,-0.006625,0.034868,0.001863,2.711548,0.003902,0.040771,0.592766,0.644655,-0.549798,0.325225,0.71862,0.0,0.910156,1.547903,7.0,1.0,0.991264,0.001192,44.467915,1.0
2000,1536000,0.00011576036866359445,516.6,0.5,1.506438,61.41,29963,-0.005858,0.019324,0.002047,2.780964,0.003534,0.033295,0.662857,0.682247,-0.028019,0.366599,0.761849,0.005208,0.917969,1.489736,7.0,1.0,0.766797,0.001137,44.049965,1.0
2050,1574400,0.00011115207373271889,516.0,0.61,1.624036,65.04,30617,-0.00598,0.035765,0.002642,2.768929,0.003841,0.04126,0.507388,0.616438,0.202458,0.468046,0.826042,0.014323,0.979167,1.336196,8.0,1.0,0.796986,0.001086,43.501213,1.0
2100,1612800,0.00010654377880184331,517.2,0.42,1.369228,74.48,31159,-0.007532,0.019687,0.003726,2.792189,0.004199,0.04953,0.757073,0.571457,-0.1967,0.613298,0.892057,0.0,0.992188,1.206487,4.0,1.0,1.377954,0.001038,42.812645,1.0
2150,1651200,0.00010193548387096775,515.0,0.47,1.421891,73.7,31695,-0.006528,0.009609,0.001965,2.839131,0.004277,0.045197,0.546704,0.793857,0.425415,0.682331,0.839714,0.029948,0.992188,1.282813,7.0,1.0,2.327158,0.000993,42.355659,1.0
2200,1689600,9.732718894009215e-05,516.6,0.45,1.420366,60.05,32248,-0.006646,0.020424,0.002278,2.76671,0.003272,0.035278,0.733134,0.628864,0.056769,0.616729,0.70625,0.002604,0.872396,1.549837,8.0,1.0,3.062398,0.00095,41.739208,1.0
2250,1728000,9.271889400921658e-05,517.7,0.43,1.410227,70.45,32857,-0.006007,0.036705,0.003541,2.875672,0.003535,0.03598,0.546786,0.56458,-0.14938,0.328032,0.828385,0.002604,0.988281,1.239956,5.0,1.0,3.585052,0.00091,41.399265,1.0
2300,1766400,8.811059907834102e-05,517.6,0.44,1.458963,61.97,33477,-0.005388,0.01671,0.00168,2.702243,0.00352,0.037842,0.803621,0.745971,0.075223,0.244177,0.586198,0.048177,0.610677,1.813657,3.0,1.0,3.754486,0.000871,41.176613,1.0
2350,1804800,8.350230414746542e-05,515.1,0.54,1.597559,58.95,34162,-0.005546,0.0403,0.001333,2.687123,0.003136,0.028687,0.287099,0.747791,0.136516,0.046994,0.560547,0.014323,0.535156,1.889227,11.0,1.0,1.976108,0.000836,40.84758,1.0
2400,1843200,7.889400921658985e-05,515.8,0.39,1.394447,58.99,34917,-0.005774,0.030613,0.001956,2.774864,0.004701,0.049683,0.582069,0.641546,0.214363,0.369389,0.671875,0.005208,0.846354,1.655202,4.0,1.0,1.012068,0.000802,40.287979,1.0
2450,1881600,7.428571428571429e-05,512.2,0.57,1.611503,68.12,35524,-0.003875,0.022571,0.001963,2.713673,0.002475,0.019928,0.498457,0.714132,-0.059808,0.62298,0.6875,0.020833,0.822917,1.578205,9.0,1.0,0.92182,0.00077,39.330509,1.0
2500,1920000,6.967741935483871e-05,516.5,0.48,1.511928,67.03,36128,-0.004597,0.018267,0.002382,2.854571,0.002486,0.017548,0.704648,0.745598,0.391907,0.719018,0.796484,0.005208,0.988281,1.378754,8.0,1.0,1.001298,0.000739,38.279964,1.0
