update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,503.0,0.0,0.856716,35.0,5,-0.008964,0.026443,0.029799,3.303744,0.006257,0.0867,0.115596,-0.215067,-0.226274,0.072886,0.963932,0.0,1.0,0.919259,0.0,0.244344,0.256872,0.241913,0.256872,1.0
50,38400,0.00029774193548387094,524.0,0.05,0.901416,27.07,1170,-0.005076,0.012329,0.000875,2.153065,0.00464,0.045502,0.757835,-0.401304,-1.332883,-1.582984,0.180078,0.0,0.143229,3.031972,1.0,0.139864,0.069867,0.046435,0.743834,1.0
100,76800,0.0002954377880184332,506.3,0.19,1.118921,44.71,2441,-0.007884,0.020518,0.00139,2.461134,0.005452,0.070679,0.61898,0.511573,-1.188895,-0.753714,0.415755,0.0,0.268229,2.191938,3.0,0.059611,0.013434,0.010669,0.916286,1.0
150,115200,0.00029313364055299536,509.3,0.09,0.91168,88.48,3006,-0.006158,0.007884,0.003042,2.843624,0.005969,0.069733,0.753973,0.619331,-0.467082,-1.407814,0.822656,0.015625,0.96224,1.296796,1.0,0.042279,0.00816,0.006039,0.943522,1.0
200,153600,0.00029082949308755754,513.1,0.18,1.064825,94.01,3407,-0.006947,0.012889,0.002706,2.796603,0.005938,0.070099,0.567138,0.78352,-0.598992,-0.642263,0.845182,0.002604,0.997396,1.247773,1.0,0.032216,0.005955,0.003875,0.957954,1.0
250,192000,0.00028852534562211977,511.0,0.12,1.049918,82.26,3857,-0.007312,0.007698,0.0033,2.782646,0.006161,0.079895,0.783991,0.725279,0.085095,-0.239966,0.846484,0.026042,0.992188,1.178301,1.0,0.025518,0.004567,0.002696,0.96722,1.0
300,230400,0.000286221198156682,508.2,0.21,1.112056,69.5,4383,-0.009181,0.008125,0.004137,2.733033,0.005988,0.073669,0.800962,0.588037,0.166862,-0.345523,0.76849,0.049479,0.947917,1.384654,0.0,0.020709,0.00355,0.001983,0.973757,1.0
350,268800,0.00028391705069124424,506.1,0.12,0.95434,85.89,4832,-0.00783,0.002121,0.005322,2.76047,0.005316,0.061859,0.919232,0.142683,-0.899183,-0.737665,0.826563,0.0,0.976562,1.265891,0.0,0.017472,0.002903,0.001552,0.978073,1.0
400,307200,0.0002816129032258064,511.1,0.13,0.995241,78.57,5308,-0.006882,0.009439,0.002792,2.625459,0.005196,0.057404,0.769762,0.66072,-0.04025,0.086155,0.824479,0.0,0.971354,1.2891,1.0,0.014403,0.002317,0.001184,0.982096,1.0
450,345600,0.00027930875576036865,511.5,0.19,1.153156,67.83,5811,-0.00802,0.012877,0.002381,2.480497,0.005323,0.065277,0.57683,0.7177,0.074871,0.679205,0.697266,0.0,0.848958,1.557359,2.0,0.012379,0.001941,0.00096,0.984719,1.0
