update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_success,c_slow,c_team,speed,n_succ,lam0,lam_slow,lam_succ,boot
600,460800,0.00024479262672811057,539.7,0.3,1.211429,104.4,8252,-0.009003,0.007156,0.005038,2.739532,0.005852,0.073456,0.906607,0.483422,0.799482,0.816536,0.977865,1.290384,2.0,0.013989,0.006552,0.979459,1.0
650,499200,0.000240184331797235,539.6,0.52,1.553476,113.16,8618,-0.005782,0.009195,0.001039,2.530058,0.004501,0.045837,0.843641,0.946494,0.643079,0.796484,0.989583,1.37587,2.0,0.015952,0.009072,0.974976,1.0
700,537600,0.00023557603686635942,539.4,0.56,1.531669,95.77,8990,-0.007772,0.012169,0.001206,2.719118,0.006052,0.075104,0.746002,0.909118,0.615326,0.735677,0.950521,1.536011,4.0,0.021607,0.017491,0.960902,1.0
750,576000,0.00023096774193548386,526.1,0.52,1.500098,89.15,9374,-0.005605,0.036658,0.002108,2.683792,0.004833,0.050232,0.14068,0.857429,0.542727,0.659896,0.830729,1.638999,3.0,0.046885,0.107788,0.845327,1.0
800,614400,0.00022635944700460827,524.6,0.25,1.218566,40.37,10108,-0.004321,0.039042,0.000116,1.761198,0.003444,0.034241,0.211564,0.007592,0.551913,0.128776,0.109375,3.030877,6.0,0.056257,0.171548,0.772195,1.0
850,652800,0.0002217511520737327,520.8,0.46,1.444812,45.88,10976,-0.006315,0.02443,0.000424,2.271197,0.004431,0.04599,0.583289,0.571733,0.486317,0.276953,0.109375,2.469517,7.0,0.019198,0.013221,0.967581,1.0
900,691200,0.00021714285714285713,518.7,0.66,1.732309,73.49,11593,-0.006876,0.021461,0.001138,2.572416,0.00527,0.062469,0.5125,0.804619,0.669767,0.516146,0.446615,1.994104,7.0,0.022136,0.015515,0.962349,1.0
950,729600,0.00021253456221198154,523.7,0.61,1.667361,75.76,12082,-0.005545,0.028248,0.001635,2.732571,0.004314,0.045532,0.356606,0.668598,0.672745,0.584766,0.582031,1.872946,6.0,0.04141,0.045407,0.913182,1.0
1000,768000,0.00020792626728110595,522.8,0.47,1.507842,52.18,12644,-0.006476,0.029979,0.000325,2.321925,0.005657,0.061768,0.306769,0.657894,0.437439,0.220182,0.095052,2.673396,7.0,0.097462,0.266396,0.636142,1.0
1050,806400,0.00020331797235023042,521.8,0.37,1.375506,57.66,13402,-0.007578,0.018704,0.000309,2.280299,0.006944,0.088379,0.316773,0.623064,0.591641,0.198437,0.067708,2.782291,6.0,0.041456,0.023429,0.935115,1.0
1100,844800,0.0001987096774193548,521.9,0.59,1.676873,65.99,13953,-0.007182,0.020335,0.000515,2.483002,0.005789,0.070038,0.504907,0.807865,0.586242,0.31901,0.127604,2.450352,8.0,0.04739,0.02382,0.92879,1.0
1150,883200,0.00019410138248847925,521.4,0.66,1.682155,81.02,14473,-0.006093,0.013711,0.001133,2.663624,0.004841,0.0578,0.542162,0.721737,0.852183,0.494141,0.421875,2.017333,4.0,0.09277,0.061293,0.845936,1.0
1200,921600,0.0001894930875576037,520.7,0.54,1.541429,50.65,15095,-0.006875,0.024929,0.000203,2.168603,0.004114,0.048828,0.591107,0.677378,0.662702,0.172786,0.085938,2.921615,7.0,0.241646,0.149816,0.608539,1.0
1250,960000,0.00018488479262672807,519.7,0.77,1.820536,100.2,15549,-0.007038,0.008038,0.000309,2.340558,0.004921,0.049255,0.827409,0.749398,0.720708,0.212891,0.154948,2.690887,7.0,0.596673,0.127786,0.27554,0.0
1300,998400,0.00018027649769585251,516.0,0.75,1.835064,101.46,15923,-0.006439,0.006338,0.000136,2.304849,0.007087,0.10083,0.616866,0.724377,0.734802,0.123698,0.050781,2.887448,6.0,0.897849,0.052172,0.049978,0.0
1350,1036800,0.00017566820276497695,517.8,0.82,1.956763,98.78,16302,-0.007196,0.007258,0.000394,2.529776,0.004658,0.049652,0.881136,0.860016,0.731883,0.335677,0.173177,2.327243,6.0,0.950251,0.027201,0.022547,0.0
1400,1075200,0.00017105990783410134,520.6,0.68,1.73468,118.93,16648,-0.00651,0.023417,0.001265,2.662692,0.00529,0.062714,0.594614,0.71317,0.592573,0.427214,0.298177,2.141413,4.0,0.959846,0.024185,0.015969,0.0
1450,1113600,0.00016645161290322578,522.5,0.63,1.66156,112.85,16982,-0.005933,0.018097,0.000989,2.749596,0.004831,0.052063,0.783277,0.822778,0.506072,0.539974,0.597656,1.920472,2.0,0.96232,0.025023,0.012657,0.0
1500,1152000,0.00016184331797235022,522.0,0.55,1.53839,123.8,17303,-0.00707,0.014244,0.001483,2.734373,0.005941,0.074158,0.439951,0.803609,0.772362,0.536719,0.509115,1.941471,7.0,0.953808,0.034459,0.011733,0.0
1550,1190400,0.0001572350230414746,521.3,0.75,1.804792,126.3,17625,-0.005273,0.006362,0.001059,2.683459,0.005376,0.071381,0.723379,0.901533,0.915701,0.554297,0.572917,1.920069,5.0,0.943952,0.04614,0.009908,0.0
1600,1228800,0.00015262672811059907,521.3,0.8,1.892147,119.79,17916,-0.005165,0.009773,0.000544,2.655222,0.003213,0.031525,0.774602,0.903926,0.616272,0.394141,0.236979,2.216043,5.0,0.927287,0.064912,0.007801,0.0
1650,1267200,0.0001480184331797235,521.5,0.76,1.889691,107.74,18270,-0.006404,0.011618,0.000538,2.631897,0.004703,0.048706,0.636005,0.847505,0.484851,0.367448,0.209635,2.316105,4.0,0.9444,0.04896,0.006641,0.0
1700,1305600,0.00014341013824884793,520.2,0.84,1.997613,118.08,18595,-0.004845,0.015055,0.000989,2.656798,0.004137,0.040558,0.685387,0.889123,0.840131,0.516016,0.376302,2.062305,6.0,0.954719,0.039626,0.005655,0.0
1750,1344000,0.00013880184331797234,521.3,0.75,1.852374,123.38,18897,-0.005864,0.019511,0.001195,2.73031,0.004491,0.044342,0.552064,0.87892,0.462838,0.516667,0.425781,2.005404,5.0,0.949014,0.046195,0.004791,0.0
1800,1382400,0.00013419354838709675,523.1,0.73,1.794308,122.53,19239,-0.005773,0.014957,0.000833,2.694751,0.00455,0.046265,0.776701,0.880258,0.485249,0.482682,0.39974,2.025775,6.0,0.940034,0.055731,0.004236,0.0
1850,1420800,0.0001295852534562212,523.4,0.83,1.954426,117.78,19571,-0.006752,0.019696,0.000886,2.65369,0.004845,0.060791,0.679039,0.778051,0.720401,0.363151,0.196615,2.282242,5.0,0.932278,0.063973,0.003749,0.0
1900,1459200,0.0001249769585253456,522.3,0.79,1.876926,122.08,19906,-0.006071,0.00923,0.000739,2.510469,0.003991,0.043976,0.661231,0.823772,0.897471,0.354948,0.264323,2.408409,7.0,0.947305,0.049314,0.003381,0.0
1950,1497600,0.00012036866359447005,521.5,0.75,1.835985,119.4,20247,-0.005816,0.008497,0.000998,2.721766,0.004285,0.047302,0.850958,0.876562,0.766966,0.559375,0.621094,1.866812,8.0,0.955884,0.041019,0.003098,0.0
2000,1536000,0.00011576036866359445,523.6,0.58,1.60205,109.16,20572,-0.005898,0.032397,0.000832,2.67951,0.003456,0.038879,0.43995,0.836192,0.349791,0.458073,0.380208,2.054509,3.0,0.956237,0.040879,0.002884,0.0
2050,1574400,0.00011115207373271889,523.9,0.85,1.962504,106.56,20912,-0.004504,0.01728,0.000595,2.679962,0.003888,0.033844,0.772505,0.944201,0.61768,0.477344,0.414062,2.013438,7.0,0.963386,0.033912,0.002703,0.0
2100,1612800,0.00010654377880184331,522.3,0.88,2.01138,116.15,21236,-0.005606,0.001216,0.000564,2.746463,0.004464,0.045624,0.974448,0.946255,0.93005,0.465495,0.441406,2.046731,4.0,0.960374,0.03716,0.002466,0.0
2150,1651200,0.00010193548387096775,524.7,0.64,1.718026,124.26,21538,-0.005529,0.007573,0.001306,2.796439,0.004312,0.047974,0.736474,0.851565,0.842182,0.558333,0.595052,1.850357,4.0,0.950192,0.047556,0.002252,0.0
2200,1689600,9.732718894009215e-05,524.3,0.64,1.70762,98.13,21906,-0.004438,0.012266,0.000528,2.598242,0.002784,0.018555,0.734816,0.906099,0.459851,0.383724,0.283854,2.209279,6.0,0.944848,0.053033,0.002119,0.0
2250,1728000,9.271889400921658e-05,523.7,0.87,1.976655,117.1,22262,-0.005551,0.001502,0.000649,2.692784,0.003258,0.024689,0.949474,0.916589,0.937955,0.494922,0.492188,1.960401,6.0,0.95118,0.046842,0.001979,0.0
2300,1766400,8.811059907834102e-05,524.7,0.89,2.015284,114.28,22588,-0.004567,0.008903,0.00068,2.729103,0.002986,0.025055,0.837377,0.948904,0.459045,0.590885,0.65625,1.788987,7.0,0.927703,0.07051,0.001787,0.0
2350,1804800,8.350230414746542e-05,515.2,0.76,1.847534,115.53,22936,-0.004825,0.030213,0.000634,2.490467,0.003153,0.032196,0.666786,0.864546,0.382994,0.360417,0.251302,2.305702,5.0,0.926268,0.072069,0.001663,0.0
2400,1843200,7.889400921658985e-05,521.7,0.9,2.062029,133.91,23256,-0.00512,0.0008,0.000645,2.698077,0.003829,0.039948,0.982341,0.91706,0.936426,0.388542,0.269531,2.212631,5.0,0.963256,0.03513,0.001613,0.0
2450,1881600,7.428571428571429e-05,525.2,0.78,1.876727,105.78,23569,-0.00398,0.001395,0.000516,2.682338,0.003434,0.023193,0.957931,0.937043,0.889068,0.429688,0.363281,2.148267,7.0,0.963448,0.035048,0.001503,0.0
2500,1920000,6.967741935483871e-05,525.8,0.67,1.727201,116.94,23885,-0.003274,0.02666,0.002286,2.767978,0.002514,0.013123,0.555519,0.753065,0.648407,0.571484,0.665365,1.815793,5.0,0.952086,0.04651,0.001404,0.0
2550,1958400,6.506912442396311e-05,527.3,0.89,1.975512,100.99,24271,-0.004565,0.001789,0.000419,2.548892,0.002722,0.017426,0.958182,0.911252,0.946848,0.29349,0.171875,2.447649,8.0,0.94346,0.055217,0.001322,0.0
2600,1996800,6.046082949308755e-05,535.6,0.89,1.988165,129.15,24604,-0.003191,0.000613,0.000453,2.728552,0.002098,0.011017,0.97845,0.947771,0.973295,0.422396,0.298177,2.138888,6.0,0.96707,0.031655,0.001275,0.0
2650,2035200,5.585253456221198e-05,537.1,0.83,1.958788,117.07,24913,-0.002474,0.015994,0.000412,2.727091,0.001833,0.010864,0.799387,0.969067,0.630049,0.445312,0.355469,2.137961,5.0,0.956629,0.042187,0.001184,0.0
2700,2073600,5.1244239631336414e-05,524.4,0.79,1.876597,103.02,25274,-0.002197,0.013698,0.000433,2.551019,0.000894,0.001099,0.839074,0.941943,0.654282,0.296094,0.108073,2.508875,6.0,0.948497,0.050394,0.001109,0.0
2750,2112000,4.663594470046081e-05,520.1,0.91,1.995774,105.14,25642,-0.002288,0.001229,0.000354,2.666458,0.001192,0.001221,0.970201,0.929997,0.950527,0.325391,0.216146,2.350501,7.0,0.964648,0.034283,0.001069,0.0
2800,2150400,4.2027649769585247e-05,520.6,0.84,1.940284,117.4,25973,-0.001846,0.010499,0.000849,2.86105,0.000682,0.001251,0.811335,0.897887,0.654828,0.604036,0.764323,1.785197,3.0,0.972577,0.026408,0.001015,0.0
2850,2188800,3.741935483870968e-05,523.0,0.59,1.550261,143.93,26261,-0.002334,0.007732,0.001231,2.975717,0.001455,0.003662,0.911843,0.909285,0.846441,0.80026,0.980469,1.36677,2.0,0.947101,0.051958,0.00094,0.0
2900,2227200,3.2811059907834113e-05,523.8,0.69,1.769244,74.16,26671,-0.003209,0.008988,0.000404,2.502543,0.001303,0.004456,0.783587,0.78802,0.789033,0.223047,0.101562,2.641393,10.0,0.892479,0.10666,0.000861,0.0
2950,2265600,2.8202764976958513e-05,522.6,0.85,1.990926,118.75,27091,-0.001591,0.014801,0.000989,2.826637,0.000625,0.000366,0.845431,0.891449,0.602194,0.621484,0.751302,1.78925,4.0,0.968161,0.030938,0.000901,0.0
3000,2304000,2.3594470046082947e-05,525.4,0.72,1.796563,112.49,27415,-0.001797,0.003118,0.001312,2.897489,0.000581,0.0,0.912017,0.844713,0.901323,0.676562,0.809896,1.69717,4.0,0.911651,0.087535,0.000814,0.0
3050,2342400,1.898617511520738e-05,524.6,0.64,1.660021,67.28,27928,-0.000975,0.019981,0.000415,2.596768,0.000299,0.0,0.443305,0.731879,0.735504,0.265755,0.13151,2.472299,9.0,0.933922,0.065266,0.000811,0.0
3100,2380800,1.437788018433178e-05,523.8,0.74,1.809056,79.18,28472,-0.000726,0.017536,0.000725,2.724839,0.000204,0.0,0.659825,0.760754,0.686848,0.398828,0.266927,2.209685,8.0,0.975014,0.024163,0.000823,0.0
3150,2419200,9.769585253456213e-06,524.0,0.76,1.81438,97.05,28876,-0.000619,0.001256,0.000743,2.835871,7.9e-05,0.0,0.969667,0.886836,0.932062,0.510026,0.5,1.96654,7.0,0.976014,0.023197,0.00079,0.0
3200,2457600,5.1612903225806465e-06,524.4,0.74,1.79563,121.87,29198,-0.000312,0.002288,0.000798,2.912651,2.5e-05,0.0,0.931966,0.905182,0.906677,0.613932,0.759115,1.802335,3.0,0.960365,0.038894,0.000741,0.0
3250,2496000,5.5299539170508e-07,524.0,0.85,1.935948,110.82,29522,-5.9e-05,0.022618,0.001411,2.874934,1e-06,0.0,0.669535,0.846706,0.727389,0.614193,0.707031,1.781297,6.0,0.831765,0.16762,0.000616,0.0
