update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,531.5,0.0,0.792384,41.6,5,-0.007551,0.023349,0.023988,3.30599,0.00472,0.049744,0.515358,0.044421,0.436302,-0.068828,0.964583,0.0,1.0,0.924188,0.0,0.244344,0.256872,0.241913,0.256872,1.0
50,38400,0.0002954838709677419,514.3,0.01,0.874351,34.3,719,-0.007644,0.003669,0.001407,2.201009,0.005909,0.074005,0.877299,0.349531,-1.509238,-1.351954,0.240365,0.0,0.135417,2.996312,0.0,0.136506,0.075013,0.04229,0.74619,1.0
100,76800,0.00029087557603686633,501.2,0.0,0.859711,37.2,1914,-0.006336,0.002926,0.000988,2.400882,0.005687,0.073883,0.922988,0.465186,-1.24091,-0.766792,0.301172,0.0,0.177083,2.715528,0.0,0.05681,0.013249,0.009824,0.920117,1.0
150,115200,0.00028626728110599074,495.1,0.1,0.921783,56.11,2774,-0.007454,0.018113,0.002262,2.854173,0.006426,0.082275,0.390986,0.501339,-0.066532,-1.490402,0.609245,0.015625,0.652344,1.802533,3.0,0.035368,0.006462,0.004748,0.953422,1.0
200,153600,0.0002816589861751152,498.7,0.18,1.100402,70.87,3367,-0.007643,0.013303,0.003217,2.764501,0.005888,0.077423,0.711564,0.583695,0.430281,-0.19615,0.675651,0.076823,0.832031,1.627968,1.0,0.027655,0.00463,0.003276,0.964439,1.0
250,192000,0.0002770506912442396,496.2,0.08,0.988383,65.23,3936,-0.008344,0.005362,0.003402,2.760616,0.005556,0.065643,0.805922,0.436841,-0.273506,-1.352684,0.820443,0.0,0.959635,1.359146,0.0,0.022911,0.003662,0.002478,0.970949,1.0
300,230400,0.00027244239631336403,496.5,0.16,1.045719,62.35,4563,-0.009161,0.013531,0.003164,2.7869,0.0067,0.095215,0.602432,0.449454,0.141513,0.648736,0.800781,0.092448,0.954427,1.396575,4.0,0.018864,0.002908,0.001868,0.976361,1.0
350,268800,0.00026783410138248845,499.4,0.19,1.09559,79.63,5075,-0.00619,0.013611,0.004632,2.698328,0.004869,0.055573,0.719002,0.3515,-0.007691,0.541116,0.838672,0.0,0.992188,1.288131,3.0,0.01609,0.002422,0.001483,0.980006,1.0
400,307200,0.00026322580645161286,498.3,0.35,1.334254,86.17,5547,-0.006527,0.013076,0.00206,2.689154,0.006491,0.08371,0.671935,0.757048,0.376099,0.559264,0.689583,0.040365,0.872396,1.594194,3.0,0.014543,0.002159,0.001275,0.982023,1.0
450,345600,0.0002586175115207373,498.7,0.4,1.349088,85.52,6003,-0.008212,0.008923,0.001528,2.579077,0.00554,0.062714,0.684549,0.788186,0.596174,0.725642,0.641667,0.010417,0.783854,1.743139,4.0,0.014312,0.002112,0.001227,0.982349,1.0
500,384000,0.00025400921658986174,498.2,0.41,1.376904,84.69,6452,-0.007444,0.030181,0.005832,2.766575,0.00609,0.082306,0.432612,0.46016,-0.941093,0.408319,0.758724,0.0,0.945312,1.482444,5.0,0.014015,0.002042,0.001175,0.982768,1.0
550,422400,0.00024940092165898615,500.5,0.36,1.283635,107.76,6835,-0.007439,0.007382,0.00312,2.800925,0.006156,0.077515,0.766109,0.762501,0.679519,0.679147,0.853776,0.033854,0.972656,1.279289,4.0,0.013555,0.001966,0.001105,0.983374,1.0
600,460800,0.00024479262672811057,500.2,0.29,1.216843,110.87,7195,-0.007973,0.008706,0.004366,2.781011,0.005303,0.056793,0.912587,0.715764,0.546557,0.857099,0.814583,0.075521,0.977865,1.289551,2.0,0.013064,0.001894,0.001037,0.984006,1.0
650,499200,0.000240184331797235,501.0,0.18,1.02782,105.19,7563,-0.008229,0.012479,0.003986,2.888888,0.005802,0.074219,0.797502,0.457206,0.374736,0.377712,0.914453,0.02474,1.0,1.038586,2.0,0.011811,0.001702,0.000897,0.98559,1.0
700,537600,0.00023557603686635942,498.5,0.39,1.365444,92.66,7952,-0.007714,0.017735,0.001923,2.834949,0.004836,0.057007,0.562922,0.871118,0.268116,0.38054,0.766927,0.154948,0.963542,1.444533,6.0,0.010972,0.001577,0.000805,0.986646,1.0
750,576000,0.00023096774193548386,498.7,0.48,1.498074,78.06,8408,-0.007191,0.010864,0.002717,2.779034,0.005389,0.061096,0.489822,0.755805,0.567678,0.748192,0.735547,0.203125,0.915365,1.504072,7.0,0.011224,0.001625,0.000817,0.986333,1.0
800,614400,0.00022635944700460827,501.4,0.12,0.983624,83.24,8831,-0.007315,0.005752,0.003751,2.951195,0.0051,0.058197,0.893794,0.698273,-0.237297,0.451072,0.816406,0.0,0.977865,1.274335,1.0,0.010776,0.001552,0.000766,0.986906,1.0
850,652800,0.0002217511520737327,503.1,0.39,1.342631,86.46,9289,-0.00732,0.016868,0.002718,2.871019,0.006319,0.077118,0.685565,0.639009,0.301019,0.176809,0.839193,0.029948,0.992188,1.286308,4.0,0.009708,0.001377,0.000662,0.988252,1.0
900,691200,0.00021714285714285713,498.6,0.52,1.527291,82.24,9752,-0.006535,0.026866,0.003127,2.882567,0.005047,0.057648,0.586321,0.720077,0.277389,0.438065,0.8,0.023438,0.979167,1.346455,4.0,0.009998,0.001431,0.000677,0.987894,1.0
950,729600,0.00021253456221198154,501.2,0.42,1.39527,78.45,10249,-0.006917,0.027249,0.003284,2.874947,0.004431,0.044525,0.63256,0.695395,0.227833,0.414852,0.7625,0.015625,0.96224,1.456429,4.0,0.010538,0.001531,0.000712,0.98722,1.0
1000,768000,0.00020792626728110595,500.8,0.41,1.416539,91.21,10700,-0.007422,0.019576,0.002985,2.78974,0.005862,0.072632,0.761339,0.701352,-0.337361,0.457711,0.79987,0.005208,0.980469,1.392136,5.0,0.010862,0.001597,0.000727,0.986815,1.0
1050,806400,0.00020331797235023042,501.4,0.45,1.455613,84.9,11106,-0.008536,0.011122,0.003042,2.745347,0.00608,0.079865,0.823767,0.720469,0.471101,0.562898,0.764974,0.239583,0.973958,1.443158,4.0,0.010514,0.001553,0.000688,0.987245,1.0
1100,844800,0.0001987096774193548,500.9,0.38,1.348047,78.0,11557,-0.007902,0.016005,0.003267,2.921004,0.006045,0.073944,0.641464,0.662759,0.410404,0.63779,0.87487,0.063802,0.997396,1.166216,3.0,0.010602,0.001588,0.000685,0.987125,1.0
1150,883200,0.00019410138248847925,503.7,0.53,1.563887,76.94,12020,-0.005758,0.020582,0.002981,2.870334,0.00377,0.038757,0.61378,0.704104,0.30733,0.820636,0.797396,0.054688,0.96875,1.315599,6.0,0.011247,0.001731,0.000723,0.986298,1.0
1200,921600,0.0001894930875576037,501.4,0.58,1.594863,70.23,12566,-0.006412,0.022345,0.003067,2.844698,0.005302,0.061188,0.551254,0.639309,0.339035,0.483552,0.773828,0.097656,0.976562,1.388641,6.0,0.011903,0.001869,0.000761,0.985466,1.0
1250,960000,0.00018488479262672807,500.3,0.52,1.508752,66.82,13101,-0.00771,0.016387,0.00251,2.861591,0.004586,0.053925,0.466379,0.71411,0.395211,0.597852,0.767708,0.108073,0.96224,1.42739,10.0,0.01371,0.002234,0.000885,0.983172,1.0
1300,998400,0.00018027649769585251,496.7,0.55,1.572041,76.9,13586,-0.006663,0.006304,0.00133,2.870722,0.005096,0.061859,0.730056,0.813887,0.112679,0.827729,0.721875,0.023438,0.921875,1.541388,4.0,0.016943,0.002883,0.001123,0.979051,1.0
1350,1036800,0.00017566820276497695,499.6,0.36,1.301228,104.25,14035,-0.006352,0.015499,0.002624,2.874845,0.004422,0.047058,0.743353,0.743198,0.5306,0.735883,0.744922,0.040365,0.938802,1.489226,2.0,0.022835,0.004188,0.001564,0.971413,1.0
1400,1075200,0.00017105990783410134,498.6,0.37,1.335093,95.6,14452,-0.008651,0.0176,0.00246,2.731722,0.006433,0.077454,0.651504,0.690732,0.186275,0.415435,0.704687,0.036458,0.890625,1.593483,3.0,0.023323,0.004346,0.001521,0.97081,1.0
1450,1113600,0.00016645161290322578,499.9,0.49,1.478318,75.94,14907,-0.005985,0.02417,0.003598,2.755095,0.004015,0.04245,0.392875,0.706421,-0.015245,0.658445,0.829818,0.00651,0.973958,1.328149,6.0,0.024068,0.004629,0.001493,0.96981,1.0
1500,1152000,0.00016184331797235022,497.3,0.42,1.377665,72.63,15401,-0.007214,0.016609,0.002296,2.832493,0.004873,0.053284,0.600639,0.740487,0.458571,0.761681,0.829167,0.036458,0.971354,1.323563,4.0,0.028694,0.006017,0.001743,0.963546,1.0
1550,1190400,0.0001572350230414746,498.2,0.51,1.522303,73.21,15912,-0.006575,0.023903,0.00252,2.799499,0.005255,0.064331,0.504976,0.61948,-0.188273,0.54076,0.799479,0.018229,0.951823,1.347625,5.0,0.037863,0.008947,0.002259,0.95093,1.0
1600,1228800,0.00015262672811059907,500.7,0.57,1.57793,66.18,16417,-0.006938,0.02209,0.002803,2.818209,0.004675,0.052307,0.458824,0.648637,0.355907,0.647568,0.773958,0.063802,0.964844,1.428429,7.0,0.103727,0.043155,0.006584,0.846534,1.0
1650,1267200,0.0001480184331797235,497.0,0.34,1.32487,39.19,17134,-0.006646,0.036208,0.000553,2.200783,0.004266,0.043915,0.383647,0.590226,0.307696,0.477418,0.261458,0.035156,0.114583,2.746391,5.0,0.327796,0.065082,0.023671,0.583451,1.0
1700,1305600,0.00014341013824884793,495.7,0.52,1.546449,49.43,17991,-0.006139,0.038033,0.001479,2.667638,0.003898,0.040253,0.379859,0.581222,0.235213,0.484307,0.534896,0.040365,0.450521,1.974545,7.0,0.278917,0.009631,0.014582,0.696869,1.0
1750,1344000,0.00013880184331797234,498.2,0.42,1.424222,56.79,18639,-0.005541,0.023349,0.001876,2.780938,0.003709,0.033875,0.67126,0.673478,0.086386,0.577339,0.671094,0.007812,0.738281,1.693828,8.0,0.637983,0.019111,0.023198,0.319709,0.0
1800,1382400,0.00013419354838709675,499.3,0.53,1.574275,57.03,19323,-0.006483,0.040484,0.001765,2.652384,0.003685,0.039734,0.466939,0.50771,0.233366,0.35905,0.577734,0.053385,0.552083,1.867718,7.0,0.875674,0.021552,0.016574,0.0862,0.0
1850,1420800,0.0001295852534562212,498.6,0.58,1.601457,67.66,19886,-0.004984,0.032717,0.001862,2.755402,0.003123,0.028931,0.452237,0.680106,0.13286,0.53688,0.697526,0.0,0.820312,1.614908,6.0,0.941607,0.017235,0.012363,0.028794,0.0
1900,1459200,0.0001249769585253456,500.0,0.67,1.762154,91.51,20354,-0.005838,0.017233,0.001413,2.791122,0.003888,0.042877,0.686566,0.829241,0.269481,0.623564,0.698047,0.071615,0.84375,1.592424,7.0,0.958742,0.014795,0.008975,0.017487,0.0
