update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,476.9,0.0,0.792384,41.6,5,-0.007551,0.023349,0.023988,3.30599,0.00472,0.049744,0.515358,0.044421,0.436302,-0.068828,0.964583,0.0,1.0,0.924188,0.0,0.248055,0.245586,0.245586,0.260773,1.0
50,38400,0.00029774193548387094,498.2,0.03,0.860098,67.27,475,-0.005781,0.007767,0.003365,2.975354,0.003792,0.035492,0.705374,0.339234,-0.227864,-0.481741,0.760286,0.0,0.963542,1.486149,1.0,0.159374,0.03558,0.041116,0.763929,1.0
100,76800,0.0002954377880184332,516.8,0.02,0.900337,61.05,1075,-0.006788,0.001855,0.003109,2.890323,0.005136,0.061066,0.955536,0.372885,-1.557445,-1.899085,0.747266,0.0,0.925781,1.496954,0.0,0.068227,0.007542,0.009429,0.914802,1.0
150,115200,0.00029313364055299536,511.9,0.02,0.890407,50.11,1830,-0.008247,0.002165,0.003652,2.821398,0.005852,0.07135,0.936179,0.05156,-1.105116,-0.915919,0.793359,0.0,0.97526,1.350536,0.0,0.039686,0.003412,0.00425,0.952652,1.0
200,153600,0.00029082949308755754,511.6,0.05,0.9296,71.38,2456,-0.005919,0.010174,0.002596,2.904837,0.005026,0.058533,0.74675,0.490026,0.22518,-0.270764,0.854427,0.009115,1.0,1.228895,1.0,0.027119,0.002041,0.002506,0.968334,1.0
250,192000,0.00028852534562211977,510.7,0.06,0.881821,55.42,3066,-0.006436,0.012604,0.003145,2.725454,0.005238,0.061157,0.485429,0.281947,0.003307,0.139711,0.759766,0.013021,0.830729,1.453307,2.0,0.020186,0.001388,0.001684,0.976742,1.0
300,230400,0.000286221198156682,514.3,0.06,0.918218,65.39,3662,-0.008489,0.004006,0.004196,2.80106,0.006337,0.083771,0.872856,0.240605,-0.12318,-0.394908,0.896094,0.0,0.99349,1.169347,0.0,0.015797,0.001008,0.001219,0.981975,1.0
350,268800,0.00028391705069124424,514.3,0.05,0.922381,65.63,4207,-0.006071,0.006078,0.005267,2.811469,0.005734,0.069702,0.824435,0.230484,-0.431995,0.15389,0.910547,0.0,0.998698,1.049893,1.0,0.012855,0.000779,0.000932,0.985433,1.0
400,307200,0.0002816129032258064,513.3,0.05,0.90285,60.43,4863,-0.007035,0.002291,0.006603,2.717018,0.005301,0.065277,0.958877,0.325675,-0.12341,0.37332,0.939453,0.0,0.990885,0.88441,0.0,0.010707,0.000623,0.000737,0.987933,1.0
450,345600,0.00027930875576036865,512.5,0.05,0.932234,55.67,5480,-0.007466,0.002495,0.003297,2.793235,0.005604,0.072021,0.934262,0.38453,-0.076116,-0.786633,0.927474,0.0,1.0,1.013088,0.0,0.009097,0.000512,0.000599,0.989792,1.0
500,384000,0.0002770046082949309,514.0,0.09,0.96012,54.53,6108,-0.005318,0.011876,0.002596,2.845509,0.004794,0.046143,0.749165,0.414407,-1.730925,0.175451,0.896615,0.0,1.0,1.098473,2.0,0.00782,0.000426,0.000494,0.99126,1.0
550,422400,0.00027470046082949306,509.1,0.09,1.005304,54.8,6840,-0.007805,0.003643,0.002628,2.727117,0.005137,0.056305,0.915865,0.461189,-0.619682,-0.456102,0.801432,0.0,0.964844,1.290618,0.0,0.006933,0.000366,0.000425,0.992276,1.0
600,460800,0.00027239631336405524,508.3,0.11,1.004668,63.38,7506,-0.007615,0.00704,0.003205,2.692114,0.005716,0.073029,0.775897,0.641993,-1.17288,0.241557,0.864583,0.0,0.985677,1.146131,1.0,0.006179,0.000318,0.000368,0.993136,1.0
650,499200,0.0002700921658986175,507.8,0.1,1.009841,76.86,8067,-0.005642,0.014605,0.003583,2.674759,0.004871,0.044983,0.678745,0.527033,-0.542171,0.266916,0.929688,0.0,1.0,0.973617,2.0,0.005589,0.000281,0.000324,0.993805,1.0
700,537600,0.0002677880184331797,513.2,0.2,1.128781,75.93,8556,-0.007417,0.01547,0.003052,2.657869,0.005487,0.062164,0.744881,0.624474,-0.687856,0.251134,0.934635,0.0,0.997396,0.940345,4.0,0.005134,0.000254,0.000292,0.994321,1.0
750,576000,0.00026548387096774194,514.0,0.13,1.01054,72.0,9067,-0.008265,0.005554,0.006388,2.666898,0.005464,0.060028,0.887194,0.372138,-0.845064,-0.470499,0.901042,0.0,0.992188,1.006778,0.0,0.004768,0.000232,0.000266,0.994735,1.0
800,614400,0.0002631797235023041,511.8,0.16,1.08506,67.44,9596,-0.006168,0.009761,0.003872,2.696902,0.004844,0.050812,0.808853,0.447159,-1.328923,0.216969,0.892708,0.0,1.0,1.099675,1.0,0.004451,0.000213,0.000244,0.995092,1.0
850,652800,0.0002608755760368663,508.9,0.14,1.023542,70.74,10127,-0.007469,0.007917,0.002087,2.735097,0.005364,0.06076,0.793387,0.735829,-0.598127,0.37103,0.933333,0.0,1.0,1.079927,2.0,0.004196,0.000198,0.000226,0.995379,1.0
900,691200,0.00025857142857142854,511.9,0.22,1.147797,92.97,10643,-0.008452,0.012269,0.004807,2.752369,0.005833,0.071472,0.73729,0.617055,0.29768,0.441563,0.93737,0.040365,0.997396,1.018982,2.0,0.003948,0.000184,0.00021,0.995658,1.0
950,729600,0.00025626728110599077,512.1,0.28,1.251446,81.87,11106,-0.009733,0.014847,0.003541,2.719003,0.006195,0.076935,0.704512,0.572446,0.305839,0.323525,0.91237,0.009115,0.997396,1.060922,4.0,0.003782,0.000175,0.000199,0.995845,1.0
1000,768000,0.00025396313364055295,514.1,0.19,1.096962,84.57,11582,-0.007255,0.014559,0.004555,2.648118,0.00505,0.058807,0.71649,0.44656,-1.091255,0.288243,0.894792,0.0,0.985677,1.158145,2.0,0.003579,0.000163,0.000185,0.996072,1.0
1050,806400,0.0002516589861751152,514.9,0.16,1.010991,79.03,12062,-0.00728,0.007657,0.003424,2.636957,0.004829,0.051727,0.790637,0.309934,-0.009912,0.467213,0.915885,0.0,0.998698,1.081495,2.0,0.003329,0.00015,0.00017,0.996352,1.0
1100,844800,0.0002493548387096774,514.6,0.14,1.065491,89.35,12500,-0.007426,0.003794,0.006468,2.674846,0.005053,0.05368,0.909866,0.23103,0.252406,0.429479,0.913151,0.0,0.996094,1.048935,0.0,0.003097,0.000138,0.000155,0.99661,1.0
1150,883200,0.0002470506912442396,509.5,0.29,1.26284,67.89,13012,-0.009692,0.023629,0.004244,2.526922,0.006729,0.084869,0.539683,0.437801,-0.881798,0.521353,0.903646,0.0,0.994792,1.095515,3.0,0.002928,0.000129,0.000145,0.996799,1.0
1200,921600,0.00024474654377880183,509.9,0.22,1.152451,62.26,13542,-0.007755,0.017731,0.003723,2.587863,0.004993,0.056335,0.484758,0.665691,-0.199595,0.43859,0.81862,0.0,0.941406,1.308392,3.0,0.002841,0.000124,0.000139,0.996896,1.0
1250,960000,0.00024244239631336404,511.1,0.25,1.143684,73.5,14094,-0.008455,0.016252,0.00272,2.645519,0.0049,0.05127,0.604647,0.671583,-0.100235,0.532146,0.858724,0.002604,0.960938,1.227044,1.0,0.00272,0.000117,0.000132,0.997031,1.0
1300,998400,0.00024013824884792622,511.6,0.21,1.123097,67.15,14571,-0.007626,0.008401,0.001971,2.701805,0.005545,0.066345,0.755387,0.722708,-1.025169,-0.245106,0.903646,0.0,1.0,1.169887,0.0,0.002613,0.000112,0.000126,0.99715,1.0
1350,1036800,0.00023783410138248845,511.8,0.29,1.188867,97.48,14985,-0.008295,0.00815,0.003208,2.778737,0.005037,0.056671,0.750057,0.59122,-0.899751,0.455795,0.941927,0.0,1.0,0.996671,2.0,0.002488,0.000105,0.000118,0.997289,1.0
1400,1075200,0.00023552995391705066,508.6,0.33,1.29622,81.34,15413,-0.008547,0.019274,0.005376,2.636896,0.006058,0.072693,0.57609,0.470796,-0.319669,0.68332,0.87513,0.0,0.99349,1.171251,3.0,0.002403,0.000101,0.000113,0.997383,1.0
1450,1113600,0.00023322580645161286,508.0,0.24,1.166431,82.97,15875,-0.007253,0.017157,0.002496,2.663902,0.004513,0.048889,0.441192,0.720788,-0.695425,0.537694,0.838932,0.0,0.980469,1.265479,4.0,0.002377,9.9e-05,0.000111,0.997413,1.0
1500,1152000,0.0002309216589861751,509.5,0.48,1.492261,72.37,16410,-0.007549,0.019414,0.002131,2.72987,0.005811,0.066254,0.551311,0.691547,-0.069504,0.503728,0.833594,0.007812,0.979167,1.325157,3.0,0.00232,9.6e-05,0.000108,0.997476,1.0
1550,1190400,0.0002286175115207373,507.8,0.41,1.391613,79.47,16893,-0.00836,0.01599,0.002654,2.716013,0.005683,0.067993,0.615219,0.492748,-0.15147,0.327443,0.784766,0.002604,0.957031,1.425329,3.0,0.002356,9.7e-05,0.00011,0.997438,1.0
1600,1228800,0.00022631336405529954,511.5,0.44,1.441025,79.05,17378,-0.00767,0.024384,0.004087,2.680421,0.004659,0.056244,0.611109,0.508873,0.393352,0.604987,0.77474,0.02474,0.94401,1.437814,7.0,0.002384,9.8e-05,0.000111,0.997407,1.0
1650,1267200,0.00022400921658986172,503.2,0.42,1.444154,69.24,17920,-0.009182,0.018744,0.00208,2.779357,0.005311,0.059143,0.666559,0.598553,-0.184438,0.189647,0.76276,0.002604,0.953125,1.475639,3.0,0.002417,9.8e-05,0.000112,0.997373,1.0
1700,1305600,0.00022170506912442395,500.6,0.43,1.428295,84.48,18413,-0.008814,0.014617,0.002711,2.754676,0.005892,0.07309,0.648791,0.633309,-0.279308,0.674736,0.770182,0.0,0.946615,1.446902,4.0,0.002453,9.9e-05,0.000114,0.997334,1.0
1750,1344000,0.00021940092165898616,501.0,0.45,1.438904,73.08,18967,-0.009261,0.021916,0.00215,2.79769,0.005665,0.070862,0.582043,0.749294,0.183313,0.427981,0.779427,0.0,0.970052,1.428638,6.0,0.002467,9.9e-05,0.000114,0.99732,1.0
1800,1382400,0.00021709677419354836,503.6,0.56,1.590197,87.44,19451,-0.008167,0.023319,0.002211,2.741353,0.004403,0.043518,0.61031,0.748045,0.500689,0.450699,0.811328,0.014323,0.94401,1.306659,4.0,0.00252,0.0001,0.000117,0.997263,1.0
1850,1420800,0.0002147926267281106,469.4,0.6,1.639943,82.6,19921,-0.010404,0.011854,0.002642,2.729602,0.005261,0.05954,0.64946,0.703244,0.259942,0.647848,0.82513,0.040365,0.983073,1.287691,6.0,0.002639,0.000105,0.000123,0.997134,1.0
1900,1459200,0.0002124884792626728,501.4,0.59,1.633076,73.21,20438,-0.008801,0.026046,0.003007,2.620431,0.005586,0.072266,0.353115,0.756203,0.441099,0.428787,0.725651,0.182292,0.85026,1.522068,6.0,0.002724,0.000107,0.000127,0.997042,1.0
1950,1497600,0.00021018433179723498,501.3,0.6,1.676917,88.07,20923,-0.009638,0.021836,0.003471,2.664763,0.005267,0.061523,0.705262,0.542814,-0.271828,0.592266,0.739453,0.0,0.901042,1.514356,6.0,0.002884,0.000113,0.000135,0.996868,1.0
2000,1536000,0.00020788018433179722,501.8,0.48,1.476835,78.23,21456,-0.008976,0.020326,0.002587,2.817425,0.004954,0.055115,0.591679,0.642107,-0.390667,0.600006,0.827474,0.0,0.99349,1.321435,8.0,0.002962,0.000115,0.000139,0.996784,1.0
2050,1574400,0.00020557603686635942,501.4,0.45,1.458886,74.59,21964,-0.009015,0.019447,0.001942,2.768695,0.004271,0.041412,0.576443,0.685822,-0.004447,0.663422,0.764323,0.002604,0.938802,1.471773,6.0,0.002963,0.000113,0.000138,0.996785,1.0
2100,1612800,0.00020327188940092163,502.0,0.59,1.613049,68.95,22536,-0.009113,0.021486,0.003601,2.754,0.004646,0.045319,0.656247,0.457636,0.349355,0.47594,0.801562,0.130208,0.950521,1.395698,4.0,0.003043,0.000115,0.000142,0.996699,1.0
2150,1651200,0.00020096774193548386,503.1,0.48,1.444642,58.11,23159,-0.008425,0.030327,0.00274,2.737908,0.004444,0.047119,0.485931,0.5547,-0.554482,0.255823,0.713802,0.0,0.924479,1.578059,3.0,0.003222,0.000121,0.000151,0.996505,1.0
2200,1689600,0.00019866359447004607,501.2,0.5,1.506789,62.97,23754,-0.009485,0.033621,0.00245,2.775174,0.004686,0.051941,0.588052,0.629307,-0.239192,0.3809,0.800781,0.0,0.980469,1.370984,8.0,0.003257,0.000121,0.000152,0.99647,1.0
2250,1728000,0.00019635944700460825,500.4,0.47,1.415141,71.21,24335,-0.008558,0.029493,0.002783,2.715285,0.004886,0.05423,0.355214,0.659439,0.183308,0.152075,0.736719,0.015625,0.927083,1.50289,9.0,0.003348,0.000123,0.000156,0.996373,1.0
2300,1766400,0.00019405529953917048,501.6,0.63,1.671425,76.42,24877,-0.009178,0.021666,0.002883,2.837148,0.005634,0.067871,0.700199,0.671028,0.437818,0.490098,0.792839,0.057292,0.973958,1.376739,7.0,0.003559,0.000129,0.000166,0.996145,1.0
2350,1804800,0.0001917511520737327,501.3,0.54,1.554367,78.18,25416,-0.008952,0.032729,0.002809,2.842464,0.005249,0.062683,0.540963,0.590013,0.014894,0.153729,0.838021,0.003906,0.996094,1.287145,3.0,0.003857,0.000139,0.000181,0.995823,1.0
2400,1843200,0.0001894470046082949,501.6,0.5,1.499178,69.97,25922,-0.00969,0.022321,0.003178,2.832034,0.005163,0.062653,0.464403,0.52512,0.219604,0.607085,0.81862,0.026042,0.96875,1.301933,6.0,0.004247,0.000152,0.000201,0.9954,1.0
2450,1881600,0.00018714285714285713,501.9,0.48,1.479912,57.82,26497,-0.009442,0.030898,0.002114,2.80413,0.005399,0.064148,0.621841,0.526102,-0.257471,0.048286,0.775911,0.0,0.990885,1.407043,4.0,0.00475,0.000169,0.000227,0.994854,1.0
2500,1920000,0.00018483870967741936,513.5,0.48,1.480209,64.89,27072,-0.008881,0.022418,0.002122,2.849963,0.004991,0.057129,0.476127,0.623971,0.456442,0.507792,0.802865,0.027344,0.97526,1.321165,8.0,0.00494,0.000173,0.000235,0.994652,1.0
2550,1958400,0.00018253456221198152,511.9,0.49,1.484933,70.97,27594,-0.008192,0.018838,0.001541,2.854868,0.004988,0.055573,0.672164,0.739862,-0.206454,0.342506,0.805469,0.005208,0.964844,1.385749,5.0,0.005397,0.000187,0.000257,0.994159,1.0
2600,1996800,0.00018023041474654375,512.7,0.48,1.491372,71.54,28128,-0.008144,0.025245,0.001783,2.660931,0.004316,0.048248,0.607287,0.746327,-0.765486,0.333486,0.757682,0.0,0.875,1.449885,4.0,0.005671,0.000192,0.000269,0.993867,1.0
2650,2035200,0.00017792626728110598,507.0,0.4,1.40164,67.44,28654,-0.008184,0.028128,0.002524,2.712291,0.004538,0.047241,0.469208,0.50657,-0.505252,0.175235,0.839453,0.0,0.990885,1.258031,5.0,0.006224,0.000207,0.000296,0.993273,1.0
2700,2073600,0.0001756221198156682,512.2,0.41,1.397507,72.89,29191,-0.008041,0.018177,0.003116,2.697093,0.003541,0.031677,0.646836,0.466758,0.2846,0.284689,0.801693,0.00651,0.96224,1.398912,3.0,0.006531,0.000213,0.000308,0.992948,1.0
2750,2112000,0.0001733179723502304,512.7,0.52,1.559841,67.2,29771,-0.009335,0.041152,0.002517,2.834217,0.005085,0.06012,0.472176,0.489115,0.265069,-0.03744,0.788932,0.035156,0.963542,1.39747,6.0,0.007418,0.000238,0.000351,0.991993,1.0
2800,2150400,0.00017101382488479263,508.7,0.53,1.533314,63.18,30364,-0.009874,0.023915,0.002777,2.864544,0.005353,0.063202,0.52146,0.646747,0.16235,0.113895,0.811328,0.048177,0.984375,1.338792,6.0,0.008267,0.000258,0.00039,0.991085,1.0
2850,2188800,0.00016870967741935484,511.5,0.56,1.588762,67.01,30917,-0.010103,0.035417,0.002737,2.813465,0.005046,0.057343,0.526703,0.636287,0.045251,0.020091,0.846745,0.044271,0.985677,1.222933,6.0,0.010628,0.000326,0.000509,0.988537,1.0
2900,2227200,0.00016640552995391702,505.5,0.46,1.477711,67.87,31494,-0.009776,0.025723,0.002835,2.880366,0.005307,0.062317,0.67682,0.554003,-0.27394,0.152678,0.872786,0.0,0.998698,1.179995,6.0,0.013772,0.000415,0.000667,0.985147,1.0
2950,2265600,0.00016410138248847925,511.4,0.52,1.560107,68.87,32046,-0.007708,0.036825,0.003453,2.8583,0.004187,0.0401,0.462478,0.471079,0.522482,0.115619,0.872135,0.104167,0.992188,1.185294,8.0,0.020698,0.000621,0.001029,0.977652,1.0
3000,2304000,0.00016179723502304146,510.2,0.44,1.462487,67.2,32632,-0.008597,0.020095,0.00291,2.850508,0.003995,0.043335,0.665039,0.585453,0.790708,0.221766,0.838672,0.044271,0.989583,1.272961,3.0,0.05224,0.001543,0.002909,0.943308,1.0
3050,2342400,0.00015949308755760366,508.7,0.51,1.551221,64.76,33194,-0.006447,0.034238,0.003572,2.827346,0.003577,0.03595,0.482889,0.508931,0.529231,-0.046671,0.897786,0.045573,1.0,1.036101,3.0,0.282294,0.007319,0.017773,0.692614,1.0
3100,2380800,0.0001571889400921659,511.0,0.5,1.484148,60.42,33798,-0.007789,0.022364,0.002472,2.844522,0.004222,0.042908,0.573503,0.64837,0.384909,0.429491,0.85625,0.033854,0.996094,1.169458,6.0,0.890805,0.010077,0.019154,0.079965,0.0
3150,2419200,0.0001548847926267281,512.2,0.41,1.382624,75.82,34315,-0.006579,0.013889,0.00358,2.835273,0.003677,0.02887,0.734237,0.492548,0.31085,0.587712,0.861719,0.036458,0.994792,1.189686,4.0,0.964872,0.004516,0.008202,0.02241,0.0
3200,2457600,0.00015258064516129028,512.1,0.54,1.573451,72.79,34846,-0.009746,0.029174,0.002451,2.83917,0.005058,0.062195,0.515292,0.644175,-0.555173,0.486058,0.860547,0.0,1.0,1.176799,5.0,0.978265,0.00258,0.005087,0.014069,0.0
3250,2496000,0.00015027649769585252,509.6,0.63,1.717907,77.43,35331,-0.008788,0.02893,0.002687,2.873943,0.004804,0.060486,0.494768,0.700682,-0.522258,0.429279,0.856641,0.0,0.994792,1.221507,9.0,0.985219,0.001958,0.003629,0.009194,0.0
3300,2534400,0.00014797235023041472,513.8,0.62,1.637736,90.55,35797,-0.007895,0.006034,0.002257,2.912531,0.004063,0.038757,0.874113,0.761318,0.492469,0.475994,0.847917,0.063802,0.997396,1.22343,6.0,0.989195,0.001603,0.002816,0.006386,0.0
3350,2572800,0.00014566820276497696,513.6,0.6,1.650704,69.12,36301,-0.008537,0.022667,0.003054,2.867285,0.004194,0.050385,0.577629,0.56649,0.117448,0.552,0.805339,0.058594,0.966146,1.350155,6.0,0.991144,0.001314,0.002388,0.005154,0.0
3400,2611200,0.00014336405529953916,512.0,0.59,1.637834,69.43,36813,-0.008522,0.00756,0.003654,2.886524,0.004174,0.045197,0.803174,0.55101,0.345063,0.495524,0.819922,0.126302,0.976562,1.346414,5.0,0.992737,0.001035,0.002048,0.004179,0.0
3450,2649600,0.00014105990783410137,513.9,0.56,1.584551,88.18,37244,-0.008501,0.021344,0.004376,2.879219,0.00463,0.053101,0.575349,0.552284,0.238556,0.438883,0.869271,0.002604,0.997396,1.179403,8.0,0.993583,0.00088,0.001808,0.003729,0.0
3500,2688000,0.0001387557603686636,511.0,0.58,1.583925,74.28,37749,-0.006805,0.035267,0.003012,2.922683,0.003531,0.032318,0.639221,0.64801,0.013481,0.334668,0.877083,0.0,0.998698,1.156815,3.0,0.994278,0.000773,0.00159,0.003359,0.0
