update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,506.0,0.0,0.764962,49.333333,6,-0.006187,0.023825,0.031798,3.306294,0.004782,0.047455,0.431809,-0.499332,-0.186522,0.14292,0.9625,0.011719,1.0,0.917387,0.0,0.244344,0.256872,0.241913,0.256872,1.0
50,38400,0.00029774193548387094,510.3,0.04,0.910422,29.86,935,-0.004785,0.007333,0.00133,2.247468,0.003726,0.039032,0.752749,-0.406056,-1.89866,-1.238763,0.188021,0.0,0.117188,2.873703,0.0,0.138963,0.068251,0.044467,0.748319,1.0
100,76800,0.0002954377880184332,502.6,0.01,0.910975,54.61,1788,-0.005141,0.002882,0.001271,2.326915,0.004851,0.050598,0.934558,0.467759,-0.449739,-1.26961,0.345052,0.0,0.153646,2.495092,0.0,0.059818,0.013351,0.010554,0.916277,1.0
150,115200,0.00029313364055299536,493.6,0.02,0.915176,70.92,2393,-0.006531,0.001671,0.001207,2.467139,0.004534,0.049286,0.937139,0.713086,-0.155923,-1.541339,0.441016,0.0,0.364583,2.220893,0.0,0.036386,0.006419,0.004846,0.95235,1.0
200,153600,0.00029082949308755754,504.0,0.08,0.927749,77.99,2913,-0.008199,0.00761,0.002961,2.760009,0.007137,0.094116,0.724345,0.613908,-0.232403,-1.104992,0.786719,0.02474,0.894531,1.398421,2.0,0.025982,0.004132,0.002924,0.966963,1.0
250,192000,0.00028852534562211977,495.9,0.1,0.998219,77.47,3404,-0.007898,0.010453,0.003566,2.734994,0.00615,0.082977,0.780976,0.495867,-0.021926,-0.564356,0.740885,0.015625,0.855469,1.525176,2.0,0.020445,0.0031,0.002051,0.974404,1.0
300,230400,0.000286221198156682,499.2,0.3,1.248285,102.52,3859,-0.004632,0.010714,0.002556,2.709151,0.004575,0.044128,0.607061,0.737626,0.178458,0.363955,0.783594,0.026042,0.954427,1.442691,1.0,0.017447,0.002563,0.001625,0.978365,1.0
350,268800,0.00028391705069124424,496.3,0.34,1.335422,97.72,4235,-0.00574,0.014612,0.003877,2.668303,0.006398,0.08728,0.563029,0.681567,0.544931,0.384504,0.727734,0.063802,0.84375,1.622589,2.0,0.016293,0.002369,0.001461,0.979877,1.0
400,307200,0.0002816129032258064,495.7,0.45,1.411858,98.4,4674,-0.007406,0.028301,0.003933,2.778216,0.005143,0.061462,0.497197,0.657821,0.529646,0.454576,0.823828,0.08724,0.941406,1.291428,5.0,0.016403,0.002376,0.001453,0.979769,1.0
450,345600,0.00027930875576036865,499.8,0.27,1.181815,107.08,5043,-0.008114,0.004884,0.001912,2.70033,0.006558,0.08432,0.880656,0.804614,0.603867,0.400918,0.846615,0.014323,0.981771,1.217888,0.0,0.016285,0.002374,0.001409,0.979932,1.0
500,384000,0.0002770046082949309,499.5,0.62,1.653429,100.95,5408,-0.005996,0.010941,0.001922,2.773556,0.005489,0.067596,0.49091,0.837081,0.292081,0.663231,0.788932,0.074219,0.955729,1.406418,5.0,0.015892,0.002325,0.001335,0.980448,1.0
550,422400,0.00027470046082949306,497.1,0.49,1.497986,119.37,5763,-0.005719,0.009784,0.001174,2.818109,0.005194,0.058777,0.758614,0.921791,0.219591,0.711655,0.754818,0.06901,0.96875,1.47992,3.0,0.017229,0.00258,0.001443,0.978748,1.0
600,460800,0.00027239631336405524,495.7,0.48,1.43027,107.63,6126,-0.008778,0.013116,0.001514,2.740738,0.006565,0.085297,0.480969,0.881079,0.366213,0.818069,0.734766,0.045573,0.925781,1.490636,5.0,0.019108,0.002915,0.001604,0.976373,1.0
650,499200,0.0002700921658986175,501.2,0.64,1.65734,88.34,6535,-0.008257,0.017033,0.001127,2.702023,0.006634,0.089142,0.610542,0.901879,0.282285,0.550723,0.508724,0.117188,0.423177,1.995935,5.0,0.022096,0.003401,0.001885,0.972618,1.0
700,537600,0.0002677880184331797,501.6,0.51,1.529214,112.79,6931,-0.006586,0.016774,0.002603,2.706134,0.005365,0.063477,0.618374,0.7907,0.500143,0.7241,0.640495,0.052083,0.746094,1.760799,3.0,0.026249,0.004077,0.002291,0.967383,1.0
750,576000,0.00026548387096774194,502.5,0.3,1.253615,102.75,7315,-0.008041,0.018077,0.003274,2.832782,0.005539,0.06781,0.37136,0.758637,0.594909,0.729489,0.740234,0.0625,0.923177,1.517464,3.0,0.026489,0.00409,0.00222,0.967201,1.0
800,614400,0.0002631797235023041,501.3,0.45,1.401295,116.83,7677,-0.007565,0.025616,0.001878,2.838434,0.00652,0.08963,0.519485,0.869878,0.300939,0.636301,0.77487,0.084635,0.972656,1.434855,4.0,0.031489,0.005048,0.002673,0.96079,1.0
