update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_success,c_slow,c_team,speed,n_succ,lam0,lam_slow,lam_succ,boot
950,729600,0.00021253456221198154,524.7,0.63,1.676291,84.33,10517,-0.008233,0.005709,0.001471,2.75974,0.005564,0.062225,0.703653,0.809921,0.843719,0.658464,0.765625,1.714841,6.0,0.031601,0.00337,0.965029,1.0
1000,768000,0.00020792626728110595,523.3,0.47,1.450226,110.92,10917,-0.007447,0.005583,0.001007,2.877089,0.005024,0.064453,0.859789,0.910865,0.614419,0.845443,0.998698,1.271914,2.0,0.055229,0.007005,0.937767,1.0
1050,806400,0.00020331797235023042,520.8,0.61,1.665467,88.48,11322,-0.00704,0.035736,0.002694,2.777828,0.005087,0.055878,0.393266,0.682732,0.505082,0.677995,0.785156,1.693063,4.0,0.158748,0.030297,0.810955,1.0
1100,844800,0.0001987096774193548,525.6,0.55,1.590696,76.48,11782,-0.007005,0.028751,0.001357,2.565328,0.005338,0.061432,0.471052,0.574117,0.419237,0.476823,0.395833,2.086448,5.0,0.63844,0.084401,0.27716,0.0
1150,883200,0.00019410138248847925,525.1,0.59,1.574526,88.39,12258,-0.007932,0.009535,0.002684,2.844431,0.006441,0.087311,0.647438,0.442712,0.762846,0.727734,0.854167,1.531375,7.0,0.905017,0.020644,0.074338,0.0
1200,921600,0.0001894930875576037,524.8,0.51,1.521026,103.16,12661,-0.007411,0.006589,0.001698,2.898177,0.005135,0.054565,0.846969,0.730004,0.639375,0.746484,0.950521,1.48164,3.0,0.933093,0.015846,0.051061,0.0
1250,960000,0.00018488479262672807,525.6,0.61,1.618204,105.11,13051,-0.006744,0.021406,0.002537,2.799172,0.004637,0.045929,0.621059,0.68626,0.632637,0.720052,0.880208,1.585624,3.0,0.952282,0.015291,0.032427,0.0
1300,998400,0.00018027649769585251,526.7,0.59,1.627281,91.36,13449,-0.007291,0.016642,0.001439,2.814346,0.004459,0.04895,0.683252,0.830614,0.650869,0.683073,0.81901,1.63893,5.0,0.963215,0.015825,0.02096,0.0
1350,1036800,0.00017566820276497695,526.9,0.5,1.506184,115.63,13818,-0.005808,0.022201,0.003254,2.898955,0.004319,0.038605,0.741667,0.592218,0.464887,0.781641,0.967448,1.409572,2.0,0.970279,0.0145,0.01522,0.0
1400,1075200,0.00017105990783410134,527.6,0.68,1.734515,95.63,14187,-0.008564,0.009434,0.002245,2.885003,0.006728,0.084595,0.511431,0.714319,0.861768,0.757031,0.94401,1.478783,5.0,0.972184,0.014895,0.012922,0.0
1450,1113600,0.00016645161290322578,523.6,0.51,1.518748,101.62,14554,-0.006105,0.015263,0.003133,2.794059,0.004484,0.045868,0.852505,0.654855,0.659945,0.752083,0.925781,1.421117,5.0,0.972985,0.016359,0.010655,0.0
1500,1152000,0.00016184331797235022,526.8,0.65,1.688159,88.43,14945,-0.005326,0.012463,0.00238,2.86875,0.005137,0.060547,0.696433,0.769031,0.670158,0.657812,0.785156,1.67928,6.0,0.976456,0.01451,0.009034,0.0
1550,1190400,0.0001572350230414746,526.9,0.59,1.60801,101.18,15347,-0.005158,0.010065,0.00116,2.921081,0.00486,0.052856,0.756915,0.872653,0.835607,0.780078,0.981771,1.439654,4.0,0.98017,0.012481,0.007348,0.0
1600,1228800,0.00015262672811059907,527.0,0.7,1.781206,93.17,15693,-0.005754,0.023332,0.001561,2.915151,0.004437,0.043915,0.450732,0.792223,0.707093,0.680729,0.815104,1.651308,6.0,0.979999,0.013423,0.006578,0.0
1650,1267200,0.0001480184331797235,526.4,0.49,1.46426,110.81,16071,-0.006194,0.007501,0.001217,2.911448,0.004179,0.04425,0.847632,0.877107,0.736426,0.755208,0.9375,1.487582,2.0,0.982495,0.011815,0.00569,0.0
1700,1305600,0.00014341013824884793,527.0,0.57,1.588933,79.02,16507,-0.005373,0.004603,0.001281,2.862215,0.003937,0.034485,0.800102,0.806996,0.861885,0.707031,0.875,1.574158,7.0,0.984724,0.010076,0.005199,0.0
1750,1344000,0.00013880184331797234,527.3,0.62,1.663746,81.98,16904,-0.006965,0.02962,0.00261,2.714964,0.004606,0.051849,0.639683,0.756614,0.459658,0.599089,0.535156,1.845378,5.0,0.986039,0.009275,0.004686,0.0
1800,1382400,0.00013419354838709675,527.1,0.68,1.724584,94.52,17322,-0.00449,0.016348,0.001781,2.83498,0.003891,0.036713,0.596104,0.824832,0.679871,0.753776,0.949219,1.463983,5.0,0.987248,0.008474,0.004278,0.0
1850,1420800,0.0001295852534562212,526.4,0.52,1.500359,117.65,17692,-0.006774,0.021397,0.003033,2.85222,0.005641,0.072052,0.587171,0.73507,0.576285,0.78138,0.976562,1.405734,5.0,0.987064,0.009026,0.003911,0.0
1900,1459200,0.0001249769585253456,524.3,0.54,1.625325,88.23,18140,-0.005415,0.032304,0.003363,2.871705,0.003861,0.04007,0.454,0.601843,0.570237,0.732943,0.88151,1.500909,4.0,0.986937,0.009475,0.003588,0.0
1950,1497600,0.00012036866359447005,526.8,0.66,1.743667,116.22,18568,-0.005244,0.011006,0.00133,2.914768,0.004804,0.053284,0.633401,0.890105,0.685177,0.801953,0.942708,1.35312,7.0,0.986731,0.009896,0.003373,0.0
2000,1536000,0.00011576036866359445,527.3,0.6,1.654427,86.34,18953,-0.005869,0.013572,0.001663,2.924967,0.004539,0.051025,0.597918,0.803246,0.832145,0.80625,0.971354,1.374869,5.0,0.98496,0.011934,0.003106,0.0
2050,1574400,0.00011115207373271889,526.1,0.57,1.559117,88.15,19340,-0.006327,0.012969,0.002073,2.943228,0.004479,0.051758,0.693412,0.794519,0.766823,0.790495,0.93099,1.419828,6.0,0.980394,0.016735,0.002871,0.0
2100,1612800,0.00010654377880184331,526.0,0.7,1.780408,92.78,19751,-0.005183,0.022263,0.00155,2.80604,0.002753,0.019958,0.301281,0.787337,0.397971,0.748047,0.933594,1.552961,2.0,0.977036,0.020284,0.00268,0.0
2150,1651200,0.00010193548387096775,525.9,0.47,1.443215,109.18,20106,-0.004555,0.022447,0.004886,2.82364,0.003915,0.037628,0.424069,0.586133,0.8691,0.684375,0.841146,1.627888,5.0,0.973647,0.02385,0.002502,0.0
2200,1689600,9.732718894009215e-05,523.4,0.61,1.651473,84.14,20555,-0.004977,0.004687,0.001895,2.889536,0.00358,0.029327,0.835329,0.731972,0.787637,0.754167,0.977865,1.496092,7.0,0.982041,0.015589,0.002371,0.0
2250,1728000,9.271889400921658e-05,524.0,0.53,1.535466,80.11,20990,-0.004573,0.036548,0.003403,2.792662,0.003217,0.024323,0.475849,0.633209,0.742622,0.702865,0.80599,1.608927,4.0,0.98363,0.014089,0.002281,0.0
2300,1766400,8.811059907834102e-05,525.1,0.56,1.611485,102.99,21365,-0.004815,0.025697,0.002161,2.907417,0.003456,0.03009,0.544346,0.761923,0.529343,0.673047,0.858073,1.648549,7.0,0.985214,0.012596,0.002189,0.0
2350,1804800,8.350230414746542e-05,523.8,0.51,1.542638,101.11,21742,-0.005647,0.020159,0.002264,2.898209,0.003684,0.041809,0.603568,0.722624,0.551222,0.756641,0.932292,1.519228,2.0,0.98731,0.010624,0.002066,0.0
2400,1843200,7.889400921658985e-05,526.6,0.49,1.466824,100.94,22108,-0.005419,0.007606,0.002484,2.884094,0.002918,0.025787,0.920104,0.814894,0.726376,0.78776,0.942708,1.418109,3.0,0.984889,0.013143,0.001968,0.0
2450,1881600,7.428571428571429e-05,525.8,0.48,1.434258,133.29,22442,-0.004503,0.016994,0.001856,2.883752,0.003611,0.030487,0.727616,0.902419,0.686966,0.853906,0.997396,1.261753,4.0,0.978894,0.019235,0.001871,0.0
2500,1920000,6.967741935483871e-05,525.8,0.55,1.545222,108.11,22790,-0.004376,0.016638,0.002738,2.90606,0.003676,0.036255,0.730933,0.774649,0.541809,0.863672,0.990885,1.239479,4.0,0.969009,0.029146,0.001845,0.0
2550,1958400,6.506912442396311e-05,523.4,0.6,1.652176,80.69,23147,-0.003969,0.017727,0.002155,2.790558,0.00351,0.02948,0.604274,0.76517,0.820242,0.583073,0.658854,1.827062,7.0,0.926056,0.072227,0.001717,0.0
2600,1996800,6.046082949308755e-05,523.8,0.67,1.7224,86.37,23637,-0.00343,0.022703,0.001895,2.969995,0.002305,0.016174,0.585384,0.765959,0.777377,0.804948,0.959635,1.380066,4.0,0.983042,0.015259,0.001699,0.0
2650,2035200,5.585253456221198e-05,524.7,0.62,1.673364,112.72,24009,-0.002965,0.00721,0.000937,2.979928,0.00124,0.001801,0.805444,0.919672,0.613534,0.832161,0.994792,1.305819,2.0,0.973345,0.025092,0.001563,0.0
2700,2073600,5.1244239631336414e-05,524.2,0.54,1.503768,89.31,24428,-0.00235,0.008814,0.001283,2.999359,0.001077,0.001984,0.685902,0.848778,0.886157,0.809505,0.984375,1.330616,6.0,0.945706,0.052857,0.001437,0.0
2750,2112000,4.663594470046081e-05,522.4,0.52,1.532273,80.08,24896,-0.003175,0.020872,0.001667,2.82984,0.002313,0.011719,0.560449,0.782162,0.702443,0.58763,0.661458,1.840708,7.0,0.962868,0.035743,0.001388,0.0
2800,2150400,4.2027649769585247e-05,521.4,0.68,1.741777,97.01,25296,-0.001591,0.025279,0.001496,2.838253,0.000763,0.000305,0.542968,0.788104,0.639718,0.575781,0.576823,1.88626,7.0,0.99105,0.007614,0.001337,0.0
2850,2188800,3.741935483870968e-05,521.6,0.68,1.702483,111.17,25652,-0.00203,0.013988,0.001864,2.977905,0.001338,0.000549,0.841532,0.872753,0.764108,0.804818,0.985677,1.340693,5.0,0.992941,0.00584,0.00122,0.0
2900,2227200,3.2811059907834113e-05,518.4,0.71,1.779476,123.95,25969,-0.003149,0.00968,0.001928,2.952371,0.002797,0.017761,0.879032,0.854772,0.775797,0.832552,0.99349,1.367959,2.0,0.992283,0.006593,0.001124,0.0
2950,2265600,2.8202764976958513e-05,521.7,0.64,1.659058,130.28,26262,-0.002257,0.008635,0.001431,3.044895,0.001193,0.000336,0.880037,0.909176,0.830601,0.898568,1.0,1.167359,3.0,0.990216,0.008729,0.001054,0.0
3000,2304000,2.3594470046082947e-05,524.0,0.71,1.771229,114.61,26576,-0.001415,0.011177,0.000778,2.866895,0.000627,0.0,0.774657,0.933288,0.680796,0.751823,0.950521,1.492094,4.0,0.986241,0.012775,0.000984,0.0
3050,2342400,1.898617511520738e-05,523.1,0.75,1.859271,123.57,26907,-0.001403,0.024983,0.001677,2.952532,0.000391,0.0,0.680358,0.895934,0.779238,0.741667,0.933594,1.538778,6.0,0.981168,0.017922,0.00091,0.0
3100,2380800,1.437788018433178e-05,524.1,0.71,1.770223,115.35,27231,-0.000908,0.021054,0.00123,3.014788,0.000175,0.0,0.818577,0.928273,0.542049,0.816146,0.996094,1.358878,3.0,0.961739,0.037429,0.000832,0.0
3150,2419200,9.769585253456213e-06,522.5,0.7,1.785582,103.38,27578,-0.000649,0.006607,0.001313,3.026437,5.6e-05,0.0,0.841705,0.894577,0.873276,0.779818,0.983073,1.408443,7.0,0.910164,0.089101,0.000735,0.0
3200,2457600,5.1612903225806465e-06,523.8,0.76,1.797809,98.26,27960,-0.000254,0.002842,0.000871,2.942651,1.4e-05,0.0,0.916244,0.918795,0.934242,0.654948,0.83724,1.659348,7.0,0.94988,0.049403,0.000717,0.0
3250,2496000,5.5299539170508e-07,523.5,0.83,2.002371,111.14,28306,-2.4e-05,0.002297,0.00107,3.007373,0.0,0.0,0.968645,0.91352,0.833056,0.73776,0.973958,1.507709,5.0,0.981038,0.018273,0.000689,0.0
