slot,mean,std,count
0.0,1.7667160406813387,4.726116396999451,2032
1.0,-0.9287568210547851,5.861725249259455,2032
2.0,-1.418399703021361,6.255982110823004,2032
3.0,-0.7950248806529395,5.776125970842267,2032
4.0,1.3754653640477472,4.907265638182623,2032
5.0,0.4718544680516933,3.6060756712779747,2032
6.0,-0.17969472475667622,4.240594951117075,2032
7.0,-0.43890791816878444,4.2459880075239225,2032
8.0,0.1977402462490023,3.7096393299196504,1508
