event_id,d1,n_near,n_block,n_def,presser_line,presser_x,ball_x,ball_y,back_line_x,mid_line_x,back_gap_max,back_width,highest_att_x,att_line_x,rel_back,rel_mid,excursion,committed,engaged
06122942-13c4-491e-94cd-1dc4239aa939,32.06527700493024,0,0,9,mid,59.39756927580435,45.2375,2.465,69.03763905086923,57.31709914083584,11.008537660838693,21.15618227612501,77.602558208906,69.38297046978393,-23.800139050869234,-12.079599140835846,-9.64006977506488,False,False
061fd2fe-6cde-4689-b244-d40624cbd036,3.1180261559722195,2,3,8,back,84.60744935267901,86.7125,13.005,88.67234144971496,76.61793022154343,10.863726589876098,35.610241998851315,101.08957804360993,92.41592728376911,-1.9598414497149577,10.094569778456574,-4.064892097035951,True,False
062d9263-d0f1-412f-8e4e-f21288228d7a,1.39552304766245,2,3,8,back,71.91963380610167,72.44999999999999,56.78,78.01908649617278,57.5585568940705,13.212691032012458,17.977423082488464,84.05187462277425,79.59339982550311,-5.569086496172787,14.89144310592949,-6.099452690071104,True,True
0654f4dc-0ee4-4ab6-8cbc-22636862db5b,11.915700279294567,0,0,9,back,68.62010491201578,74.9,16.32,65.53258997151917,48.74352872055839,10.67933489146786,22.82547015521116,94.24128373017538,83.43695824074102,9.367410028480833,26.156471279441618,3.087514940496604,False,False
06940589-2fc5-45b8-a352-4345a2855006,3.7338612228140318,1,2,9,back,57.21706282036362,55.5625,47.175,61.596015562344064,48.65748112336166,8.5454012571928,20.132832542769314,70.45936051153606,67.1675472250592,-6.033515562344064,6.905018876638337,-4.3789527419804415,True,False
06b6a7c9-391d-4168-a207-f06e96e4e094,0.9966734541121712,1,3,8,back,67.79454326231766,68.775,58.65,65.50326050230234,51.02651490627037,20.094984158301397,35.31724385454956,73.85205556388502,70.20044118838629,3.2717394976976664,17.748485093729634,2.2912827600153207,True,True
06c63e86-fefc-414d-9a13-bbd8c0d944a0,28.5494789725418,0,0,9,mid,70.53419793879667,43.925,52.870000000000005,77.10495635371947,64.56432590713233,13.147851663032132,27.8554909128298,81.49523409170428,75.517458085553,-33.179956353719476,-20.63932590713233,-6.570758414922807,False,False
06e14f0f-60f4-46c2-96f9-eea4e9ff8730,3.1080762451575135,2,2,8,back,66.4445131648582,68.25,21.93,63.62018989089711,50.77661850601876,9.36064247988531,27.16178127443688,76.56279727656694,71.85456292391797,4.629810109102891,17.473381493981243,2.8243232739610846,True,False
06f762e3-b9e8-4819-8957-07d019f8ac94,7.7349610366239965,0,1,9,back,72.0777488860401,73.76249999999999,57.375,72.11316051559649,54.49140996992119,7.231605616515196,21.84476659823331,88.17634233192089,80.3886858473003,1.649339484403498,19.271090030078796,-0.035411629556392654,False,False
06fbc093-29e3-4010-b5d2-d60daf867383,6.753463989436816,0,1,9,mid,57.58213431668784,60.6375,62.73,64.53168544302136,46.28506185796304,11.60476528377939,27.86347518665052,76.41637123846219,71.40929392662298,-3.8941854430213567,14.35243814203696,-6.9495511263335175,False,False
073c0a3b-569e-43cd-9995-bf0ddb639705,0.5212477408613638,1,2,9,mid,54.47136198657256,54.95,6.885,65.01124829620318,49.74564570215722,12.662072895071027,31.706123955713245,75.57790197815342,70.50745322160728,-10.061248296203175,5.204354297842784,-10.539886309630617,True,True
07a2613f-d2d8-4e5c-b626-ec0967ec17e1,4.626744502488738,1,5,9,back,54.74512211857683,50.1375,35.105,58.3831565083254,46.88840062823948,1.3109703631383098,3.3720567845808915,59.24232924971488,52.50424385781582,-8.245656508325396,3.249099371760522,-3.6380343897485687,True,False
07ce9e5c-d174-4d24-8ba9-0a72bc0227d1,8.974693811110352,0,1,8,back,53.86770164328535,62.7375,2.04,57.58427673891039,47.50338001072129,7.135146450010369,21.358892891568672,64.37343649243476,62.4923160835534,5.153223261089607,15.23411998927871,-3.716575095625039,False,False
