update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,478.7,0.0,0.764962,49.333333,6,-0.006187,0.023825,0.031798,3.306294,0.004782,0.047455,0.431809,-0.499332,-0.186522,0.14292,0.9625,0.011719,1.0,0.917387,0.0,0.244344,0.256872,0.241913,0.256872,1.0
50,38400,0.00029774193548387094,537.1,0.01,0.866822,36.61,877,-0.005806,0.004046,0.001454,2.209709,0.005138,0.060913,0.854059,-0.200351,-0.855191,-1.067939,0.2,0.009115,0.113281,2.791948,0.0,0.139259,0.064835,0.044542,0.751364,1.0
100,76800,0.0002954377880184332,521.1,0.04,0.906668,42.54,1972,-0.006973,0.010489,0.001383,2.46542,0.006095,0.084747,0.681717,0.683415,-1.453709,-1.398938,0.404687,0.003906,0.28125,2.158969,1.0,0.058174,0.012297,0.009628,0.919901,1.0
150,115200,0.00029313364055299536,524.0,0.06,0.931351,54.39,2775,-0.006849,0.008762,0.001927,2.539116,0.006015,0.068542,0.69883,0.634529,-0.523345,-0.724749,0.541536,0.0,0.523438,1.928852,1.0,0.036506,0.006256,0.004574,0.952664,1.0
200,153600,0.00029082949308755754,524.6,0.05,0.90115,59.87,3452,-0.00723,0.002548,0.003348,2.698111,0.005401,0.062317,0.937695,0.35982,-0.369307,-1.475522,0.803385,0.0,0.950521,1.355052,0.0,0.026886,0.004192,0.002876,0.966045,1.0
250,192000,0.00028852534562211977,517.8,0.24,1.131261,74.11,3927,-0.007148,0.024073,0.003462,2.75128,0.006937,0.090759,0.61228,0.66086,0.204969,-0.042785,0.779818,0.053385,0.880208,1.385856,5.0,0.022292,0.003358,0.002171,0.97218,1.0
300,230400,0.000286221198156682,521.9,0.3,1.218308,106.53,4320,-0.008085,0.011253,0.003744,2.767027,0.007025,0.097534,0.830384,0.56505,0.253881,0.204219,0.91263,0.0,1.0,1.079715,2.0,0.01962,0.002917,0.001791,0.975672,1.0
350,268800,0.00028391705069124424,526.4,0.24,1.126645,68.2,4798,-0.008298,0.016108,0.002954,2.634626,0.006007,0.077057,0.78256,0.697451,0.142741,0.366498,0.876823,0.019531,0.998698,1.182603,2.0,0.017973,0.002674,0.001564,0.977789,1.0
400,307200,0.0002816129032258064,524.9,0.22,1.167545,87.86,5198,-0.007806,0.005897,0.00195,2.676075,0.005088,0.057007,0.879699,0.650913,-0.343637,0.461987,0.894922,0.0,1.0,1.129356,0.0,0.015801,0.00233,0.001296,0.980573,1.0
450,345600,0.00027930875576036865,523.2,0.25,1.147661,72.43,5662,-0.009136,0.013346,0.003382,2.627143,0.006713,0.089905,0.72667,0.550478,0.104713,0.38706,0.851172,0.0,0.986979,1.220442,3.0,0.01475,0.002181,0.001168,0.981901,1.0
500,384000,0.0002770046082949309,522.6,0.4,1.354495,66.27,6191,-0.007961,0.012487,0.002397,2.588715,0.004962,0.05127,0.819485,0.729574,0.23489,0.375823,0.799609,0.042969,0.91276,1.398533,5.0,0.014055,0.002077,0.001085,0.982783,1.0
550,422400,0.00027470046082949306,522.4,0.53,1.523077,95.64,6631,-0.009905,0.017093,0.00191,2.749438,0.006948,0.096924,0.776835,0.743416,0.597528,0.54675,0.743099,0.046875,0.891927,1.529311,6.0,0.014199,0.002107,0.001095,0.982599,1.0
600,460800,0.00027239631336405524,528.0,0.57,1.580308,85.8,7034,-0.009055,0.023048,0.002042,2.749913,0.006295,0.082642,0.560279,0.727378,0.161417,0.463949,0.7,0.016927,0.869792,1.609917,4.0,0.014849,0.002222,0.001161,0.981767,1.0
650,499200,0.0002700921658986175,522.7,0.47,1.445984,78.3,7509,-0.008376,0.026812,0.001804,2.884926,0.005744,0.065979,0.596298,0.770895,0.473837,0.311677,0.861328,0.001302,0.994792,1.205476,5.0,0.016275,0.002498,0.001307,0.979919,1.0
700,537600,0.0002677880184331797,525.0,0.44,1.454226,88.98,8004,-0.006454,0.02368,0.00276,2.729397,0.005315,0.063751,0.857544,0.614292,0.127285,0.421058,0.833333,0.016927,0.983073,1.23806,4.0,0.017072,0.002678,0.001382,0.978869,1.0
750,576000,0.00026548387096774194,524.7,0.39,1.382747,90.11,8455,-0.007818,0.012138,0.002266,2.783947,0.005305,0.062042,0.810235,0.756481,0.542579,0.658653,0.85612,0.028646,0.994792,1.231074,1.0,0.017692,0.002834,0.001435,0.978039,1.0
