update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,501.7,0.0,0.856716,35.0,5,-0.008964,0.026443,0.029799,3.303744,0.006257,0.0867,0.115596,-0.215067,-0.226274,0.072886,0.963932,0.0,1.0,0.919259,0.0,0.244344,0.256872,0.241913,0.256872,1.0
50,38400,0.0002954838709677419,525.0,0.06,0.915224,26.38,1125,-0.003171,0.013211,0.001128,2.260674,0.004019,0.0401,0.737034,0.107823,-1.037817,-1.261029,0.19401,0.002604,0.123698,2.902482,1.0,0.138974,0.06954,0.045908,0.745579,1.0
100,76800,0.00029087557603686633,510.0,0.08,0.957191,40.8,2323,-0.006195,0.017924,0.001376,2.535687,0.006003,0.068848,0.651898,0.470283,-1.443989,-1.532439,0.407422,0.0,0.231771,2.249741,2.0,0.059291,0.013412,0.010416,0.91688,1.0
150,115200,0.00028626728110599074,515.6,0.02,0.861292,61.13,3049,-0.008176,0.002142,0.003625,2.656276,0.005484,0.067749,0.928375,0.301009,-1.095762,-0.739118,0.604036,0.001302,0.661458,1.801505,0.0,0.036382,0.006637,0.004747,0.952234,1.0
200,153600,0.0002816589861751152,516.2,0.07,0.942187,60.58,3751,-0.007389,0.007381,0.003691,2.680206,0.005814,0.063232,0.824273,0.385538,-1.312714,-1.309723,0.786589,0.0,0.97526,1.380954,1.0,0.025555,0.0042,0.002776,0.967469,1.0
250,192000,0.0002770506912442396,518.3,0.0,0.85994,77.35,4299,-0.008562,0.001654,0.003991,2.745981,0.006436,0.082245,0.957246,0.269984,-0.48463,-0.548313,0.866276,0.0,0.996094,1.193113,0.0,0.0195,0.00303,0.001865,0.975605,1.0
300,230400,0.00027244239631336403,516.3,0.03,0.847069,96.87,4684,-0.008091,0.00191,0.004265,2.618071,0.005653,0.070068,0.922203,0.362864,-0.299028,-0.231527,0.8125,0.0,0.963542,1.255545,0.0,0.015356,0.002302,0.001325,0.981017,1.0
350,268800,0.00026783410138248845,516.2,0.05,0.902325,63.11,5258,-0.007996,0.002486,0.004097,2.596863,0.006028,0.069519,0.928328,0.347318,-0.467192,-0.330376,0.84375,0.0,0.966146,1.189044,0.0,0.012472,0.001807,0.000992,0.984729,1.0
400,307200,0.00026322580645161286,513.2,0.06,0.921736,80.86,5769,-0.007106,0.00251,0.004593,2.694001,0.005839,0.068512,0.926934,0.205141,-0.242382,0.036321,0.881641,0.0,1.0,1.112562,0.0,0.010437,0.001472,0.000777,0.987314,1.0
450,345600,0.0002586175115207373,511.9,0.01,0.821639,99.74,6228,-0.006178,0.001576,0.002952,2.863654,0.00501,0.051117,0.954136,0.489796,0.255765,0.114823,0.84349,0.0,0.998698,1.20677,0.0,0.008879,0.001223,0.000625,0.989272,1.0
500,384000,0.00025400921658986174,509.7,0.01,0.838335,63.78,6754,-0.007028,0.00089,0.004594,2.781446,0.004443,0.04834,0.975351,0.342455,-0.483411,-0.502537,0.842969,0.0,0.967448,1.223822,0.0,0.007613,0.001024,0.00051,0.990853,1.0
550,422400,0.00024940092165898615,517.8,0.05,0.902087,78.58,7309,-0.006347,0.001766,0.005785,2.714347,0.005282,0.057678,0.951332,0.377649,-0.554174,-0.770406,0.866146,0.0,0.992188,1.083466,0.0,0.006652,0.000877,0.000427,0.992044,1.0
600,460800,0.00024479262672811057,520.1,0.01,0.853251,82.21,7843,-0.005954,0.001557,0.005047,2.755749,0.005115,0.053284,0.953156,0.268076,-0.012378,-0.39485,0.885807,0.0,1.0,1.069562,0.0,0.005876,0.000764,0.000363,0.992998,1.0
650,499200,0.000240184331797235,519.9,0.0,0.839076,78.76,8342,-0.00667,0.000984,0.003802,2.750352,0.004618,0.046112,0.977935,0.537068,-0.198251,-0.283195,0.849479,0.0,0.994792,1.19219,0.0,0.005228,0.00067,0.000312,0.99379,1.0
700,537600,0.00023557603686635942,518.1,0.04,0.921722,73.93,8943,-0.006506,0.008125,0.005538,2.737837,0.005968,0.07312,0.804783,0.416965,-0.838692,-0.132252,0.876302,0.0,0.977865,1.053388,1.0,0.004676,0.000591,0.00027,0.994462,1.0
