update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1100,844800,0.0001987096774193548,505.1,0.36,1.340941,85.35,13039,-0.008319,0.023445,0.006056,2.868937,0.005718,0.069031,0.721108,0.282504,-0.173281,0.681669,0.930078,0.0,1.0,1.060693,2.0,0.004675,0.000636,0.000259,0.99443,1.0
1150,883200,0.00019410138248847925,504.3,0.4,1.364333,104.08,13425,-0.007221,0.011776,0.0042,2.852544,0.004644,0.049316,0.807885,0.559488,0.402773,0.254994,0.883594,0.0,0.988281,1.123927,1.0,0.004857,0.000674,0.00027,0.994199,1.0
1200,921600,0.0001894930875576037,505.4,0.3,1.251681,86.56,13828,-0.007269,0.006306,0.003111,2.875541,0.004784,0.050903,0.909838,0.480789,0.259765,0.130285,0.866406,0.0,0.998698,1.162423,0.0,0.004994,0.000705,0.000278,0.994023,1.0
1250,960000,0.00018488479262672807,505.3,0.39,1.332251,82.14,14311,-0.008325,0.023246,0.002918,2.87967,0.005456,0.06955,0.745836,0.570927,0.05029,0.462828,0.826563,0.033854,1.0,1.312827,2.0,0.004836,0.000683,0.000266,0.994214,1.0
1300,998400,0.00018027649769585251,503.8,0.35,1.276251,95.98,14758,-0.006042,0.015218,0.003289,2.880866,0.004126,0.044647,0.648166,0.573398,0.248291,0.213761,0.884245,0.0,1.0,1.132112,3.0,0.004948,0.000706,0.000273,0.994073,1.0
1350,1036800,0.00017566820276497695,505.0,0.38,1.35745,93.1,15207,-0.006814,0.021419,0.003063,2.85743,0.004964,0.054932,0.622311,0.681293,-0.150136,0.333062,0.895703,0.0,0.994792,1.103094,3.0,0.005072,0.000737,0.00028,0.993911,1.0
1400,1075200,0.00017105990783410134,504.0,0.5,1.507992,82.74,15633,-0.008047,0.017661,0.003755,2.890319,0.004915,0.050018,0.74162,0.503529,0.359495,0.259064,0.894922,0.059896,1.0,1.094539,2.0,0.005252,0.000781,0.000291,0.993676,1.0
1450,1113600,0.00016645161290322578,504.3,0.46,1.455226,74.97,16158,-0.00823,0.02234,0.004309,2.858491,0.005003,0.06192,0.727453,0.603228,0.457231,0.321951,0.83125,0.170573,0.953125,1.254237,9.0,0.005604,0.000857,0.000314,0.993225,1.0
1500,1152000,0.00016184331797235022,502.7,0.53,1.536997,88.19,16622,-0.006335,0.022327,0.005297,2.824581,0.00383,0.041199,0.69425,0.476607,0.619424,0.62186,0.8875,0.114583,1.0,1.160168,5.0,0.00627,0.001002,0.000359,0.992368,1.0
1550,1190400,0.0001572350230414746,503.1,0.66,1.748448,72.54,17136,-0.006714,0.025685,0.002415,2.815263,0.004948,0.058258,0.514451,0.7753,0.308379,0.459949,0.807292,0.048177,0.997396,1.28734,8.0,0.007106,0.001188,0.000419,0.991286,1.0
1600,1228800,0.00015262672811059907,503.1,0.62,1.613225,82.51,17660,-0.007054,0.022143,0.004237,2.915179,0.004789,0.057404,0.694843,0.541556,0.320615,0.471584,0.832422,0.114583,0.97526,1.288682,6.0,0.008529,0.001513,0.000526,0.989432,1.0
1650,1267200,0.0001480184331797235,498.3,0.52,1.582653,61.0,18217,-0.005973,0.028186,0.002893,2.820685,0.003591,0.035126,0.5724,0.502637,0.459988,0.012698,0.744922,0.0,0.908854,1.510685,6.0,0.010996,0.002096,0.000724,0.986184,1.0
1700,1305600,0.00014341013824884793,498.2,0.41,1.378526,62.94,18824,-0.007623,0.026805,0.003399,2.785082,0.005538,0.070007,0.64898,0.384425,0.191508,0.267198,0.707292,0.0,0.891927,1.5685,5.0,0.013225,0.002629,0.000919,0.983227,1.0
1750,1344000,0.00013880184331797234,494.7,0.59,1.621344,64.38,19378,-0.0064,0.017178,0.002829,2.831769,0.004902,0.053192,0.600994,0.601306,0.630613,0.764066,0.753906,0.033854,0.973958,1.47882,4.0,0.017919,0.003886,0.001364,0.976831,1.0
1800,1382400,0.00013419354838709675,497.9,0.57,1.587162,72.38,19952,-0.006419,0.021018,0.005249,2.878095,0.004596,0.044617,0.710375,0.37016,0.180406,0.527453,0.833464,0.010417,0.988281,1.277131,6.0,0.029342,0.007867,0.002561,0.960231,1.0
