update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,506.0,0.0,0.792384,41.6,5,-0.007551,0.023349,0.023988,3.30599,0.00472,0.049744,0.515358,0.044421,0.436302,-0.068828,0.964583,0.0,1.0,0.924188,0.0,0.248055,0.245586,0.245586,0.260773,1.0
50,38400,0.00029774193548387094,550.7,0.03,0.869291,66.71,494,-0.005886,0.004977,0.004044,2.861517,0.005293,0.063751,0.790615,0.577567,-0.698644,-0.781289,0.738932,0.0,0.946615,1.470496,0.0,0.158895,0.03408,0.04177,0.765255,1.0
100,76800,0.0002954377880184332,522.4,0.03,0.914419,55.84,1294,-0.007107,0.003911,0.002562,2.87853,0.004699,0.056702,0.870188,0.277781,-0.42718,-0.987755,0.836979,0.03125,0.992188,1.265292,0.0,0.071071,0.008037,0.010263,0.910629,1.0
150,115200,0.00029313364055299536,520.3,0.04,0.912229,38.94,2195,-0.006927,0.011511,0.002135,2.537036,0.005406,0.060883,0.75373,0.414794,-0.631666,-1.278417,0.723437,0.007812,0.934896,1.490545,3.0,0.042077,0.003734,0.004728,0.949461,1.0
200,153600,0.00029082949308755754,521.1,0.04,0.845885,47.8,3106,-0.007016,0.003444,0.002191,2.573519,0.005911,0.069122,0.898261,0.34484,-0.989548,-0.865018,0.746745,0.0,0.917969,1.443014,0.0,0.028356,0.002133,0.002737,0.966774,1.0
250,192000,0.00028852534562211977,520.5,0.06,0.931379,75.88,3721,-0.007911,0.002055,0.004589,2.712015,0.005476,0.067963,0.933514,0.465389,-1.505333,-0.755391,0.79987,0.0,0.967448,1.314365,0.0,0.020842,0.001407,0.00181,0.975941,1.0
300,230400,0.000286221198156682,525.0,0.03,0.924813,68.97,4304,-0.007616,0.001621,0.004236,2.552727,0.005516,0.06543,0.9556,0.333485,-1.220487,-0.358411,0.697526,0.0,0.829427,1.550452,0.0,0.016167,0.001012,0.001296,0.981525,1.0
350,268800,0.00028391705069124424,524.1,0.03,0.878051,64.05,4967,-0.007234,0.00108,0.002791,2.530321,0.006204,0.077881,0.958218,0.629598,-0.55621,-1.230844,0.737891,0.0,0.855469,1.463297,0.0,0.013025,0.000764,0.000979,0.985232,1.0
400,307200,0.0002816129032258064,526.0,0.04,0.9494,50.67,5706,-0.009261,0.001733,0.003334,2.538096,0.006009,0.071533,0.955205,0.404317,-0.180163,-0.468142,0.802344,0.0,0.971354,1.354061,0.0,0.010787,0.000598,0.000769,0.987846,1.0
450,345600,0.00027930875576036865,526.2,0.01,0.849097,65.32,6322,-0.007261,0.001219,0.005076,2.732255,0.00554,0.070221,0.9573,0.394775,0.0861,0.321229,0.884505,0.0,0.998698,1.121494,0.0,0.009134,0.000488,0.000622,0.989757,1.0
500,384000,0.0002770046082949309,524.4,0.01,0.864214,63.46,6878,-0.00729,0.000929,0.005394,2.831754,0.005696,0.057312,0.96862,0.170493,-0.208667,-0.56492,0.939844,0.0,1.0,0.92632,0.0,0.007898,0.000409,0.000518,0.991176,1.0
550,422400,0.00027470046082949306,525.5,0.08,0.929973,68.46,7383,-0.007071,0.013344,0.00722,2.781354,0.005178,0.061432,0.682827,0.153102,0.184489,0.321908,0.870182,0.0,0.979167,1.156889,2.0,0.006877,0.000346,0.000435,0.992342,1.0
600,460800,0.00027239631336405524,527.6,0.04,0.853058,100.95,7857,-0.009046,0.001431,0.009379,2.713149,0.006571,0.085754,0.957765,0.119344,-0.056956,0.36847,0.888672,0.002604,0.983073,1.144063,0.0,0.006168,0.000304,0.00038,0.993148,1.0
650,499200,0.0002700921658986175,528.8,0.06,0.904915,99.03,8221,-0.00891,0.007425,0.002658,2.691641,0.007085,0.096863,0.671028,0.586936,0.03088,0.483932,0.890495,0.0,0.994792,1.205239,1.0,0.005493,0.000264,0.000329,0.993913,1.0
700,537600,0.0002677880184331797,527.7,0.08,0.944042,71.24,8632,-0.007589,0.009229,0.003546,2.63249,0.006057,0.074738,0.699389,0.579613,-0.010083,-0.023869,0.878385,0.033854,0.958333,1.192573,2.0,0.004919,0.000232,0.000287,0.994563,1.0
750,576000,0.00026548387096774194,521.1,0.08,0.955907,83.03,9110,-0.005925,0.008797,0.004036,2.66973,0.005209,0.05722,0.759386,0.418307,-0.043527,0.374356,0.921484,0.0,1.0,1.055734,1.0,0.004463,0.000206,0.000254,0.995077,1.0
