update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_success,c_slow,c_team,speed,n_succ,lam0,lam_slow,lam_succ,boot
500,384000,0.00025400921658986174,539.4,0.15,1.032474,90.71,7831,-0.007096,0.011809,0.004396,2.746145,0.006557,0.089417,0.807319,0.522617,0.298173,0.832552,0.955729,1.271399,2.0,0.010351,0.002623,0.987026,1.0
550,422400,0.00024940092165898615,540.9,0.15,1.000321,92.87,8277,-0.007178,0.010599,0.00542,2.808903,0.005638,0.06723,0.86061,0.280169,0.510564,0.939974,0.997396,0.997357,2.0,0.00952,0.002507,0.987973,1.0
600,460800,0.00024479262672811057,538.0,0.2,1.059807,82.17,8782,-0.007759,0.007146,0.004657,2.707028,0.005032,0.054291,0.846689,0.448874,0.246812,0.906771,0.984375,1.086679,0.0,0.00864,0.002359,0.989001,1.0
650,499200,0.000240184331797235,544.0,0.19,1.082535,84.76,9251,-0.006757,0.018245,0.003997,2.709806,0.004874,0.054565,0.726488,0.511026,0.329132,0.797396,0.9375,1.37991,3.0,0.00802,0.002259,0.989721,1.0
700,537600,0.00023557603686635942,539.8,0.23,1.160009,80.16,9727,-0.006998,0.021663,0.003404,2.68391,0.004995,0.054016,0.573152,0.522489,0.016648,0.884896,0.996094,1.147561,2.0,0.007633,0.002243,0.990124,1.0
750,576000,0.00023096774193548386,542.3,0.2,1.08345,95.01,10192,-0.006363,0.006466,0.003423,2.708421,0.004631,0.051758,0.851662,0.615964,0.744219,0.792969,0.923177,1.415802,2.0,0.007301,0.002251,0.990448,1.0
800,614400,0.00022635944700460827,540.8,0.27,1.177922,74.98,10688,-0.007087,0.024064,0.002847,2.664132,0.005008,0.055817,0.587415,0.640831,0.245517,0.853125,0.99349,1.254794,4.0,0.007107,0.002307,0.990586,1.0
850,652800,0.0002217511520737327,538.6,0.27,1.247618,73.57,11245,-0.008237,0.023667,0.004321,2.654127,0.005486,0.065582,0.670827,0.244112,0.111926,0.857161,0.955729,1.241779,3.0,0.007044,0.002439,0.990518,1.0
900,691200,0.00021714285714285713,538.9,0.35,1.324642,63.92,11827,-0.007322,0.017584,0.003462,2.667326,0.005007,0.05957,0.70353,0.496398,0.060886,0.825781,0.951823,1.293924,1.0,0.007087,0.002645,0.990268,1.0
950,729600,0.00021253456221198154,538.0,0.41,1.408334,74.95,12387,-0.007129,0.036836,0.00292,2.659634,0.004961,0.052673,0.41453,0.631989,0.269212,0.769271,0.945312,1.426243,6.0,0.007532,0.003108,0.98936,1.0
1000,768000,0.00020792626728110595,543.0,0.4,1.375049,73.24,12903,-0.009876,0.02673,0.003112,2.72329,0.006654,0.085602,0.614843,0.485737,0.362988,0.816276,0.996094,1.294896,4.0,0.007947,0.003658,0.988395,1.0
1050,806400,0.00020331797235023042,539.0,0.38,1.349802,79.79,13412,-0.007949,0.03157,0.003455,2.625596,0.004861,0.052032,0.509236,0.536441,0.374762,0.809505,0.96875,1.270983,8.0,0.008485,0.004478,0.987036,1.0
1100,844800,0.0001987096774193548,539.2,0.35,1.341304,83.82,13934,-0.00806,0.02959,0.004177,2.704559,0.005476,0.064728,0.447046,0.405659,0.46648,0.839323,0.977865,1.271034,5.0,0.009167,0.005776,0.985057,1.0
1150,883200,0.00019410138248847925,540.4,0.34,1.292412,69.92,14409,-0.007668,0.022209,0.003712,2.674624,0.00571,0.068085,0.617722,0.561411,0.249951,0.792318,0.973958,1.312644,2.0,0.011103,0.009366,0.979531,1.0
1200,921600,0.0001894930875576037,534.0,0.4,1.37184,69.63,14921,-0.008962,0.014359,0.002012,2.804602,0.005444,0.066559,0.678924,0.535823,0.489112,0.789844,0.929688,1.405982,4.0,0.01591,0.022948,0.961142,1.0
1250,960000,0.00018488479262672807,517.9,0.41,1.394075,51.44,15498,-0.010903,0.043701,0.001457,2.477794,0.006391,0.087585,0.637383,0.496897,0.264787,0.479427,0.365885,2.07842,5.0,0.032694,0.702089,0.265217,1.0
1300,998400,0.00018027649769585251,532.7,0.22,1.175516,25.44,16891,-0.006051,0.03754,5.5e-05,1.745513,0.002997,0.027985,0.486128,0.532247,0.407926,0.140104,0.128906,3.256039,6.0,0.008637,0.010105,0.981258,1.0
1350,1036800,0.00017566820276497695,531.6,0.35,1.321466,35.8,18069,-0.006663,0.034977,0.000277,2.10659,0.004152,0.044464,0.308226,0.606181,0.450831,0.210807,0.096354,2.791373,6.0,0.005725,0.00456,0.989715,1.0
1400,1075200,0.00017105990783410134,535.5,0.39,1.378893,58.24,18882,-0.006486,0.033567,0.000775,2.398056,0.004349,0.043152,0.436654,0.737093,0.357171,0.417188,0.182292,2.278818,4.0,0.005354,0.003998,0.990648,1.0
1450,1113600,0.00016645161290322578,535.1,0.65,1.687737,79.33,19470,-0.006407,0.013488,0.001811,2.639214,0.004886,0.048706,0.689025,0.738854,0.487895,0.695833,0.842448,1.591633,8.0,0.00567,0.004376,0.989954,1.0
1500,1152000,0.00016184331797235022,539.1,0.51,1.491173,87.19,19954,-0.006692,0.022122,0.002619,2.619602,0.004821,0.055115,0.53899,0.740049,0.63867,0.723828,0.915365,1.52643,4.0,0.006662,0.005814,0.987524,1.0
1550,1190400,0.0001572350230414746,521.7,0.57,1.614103,95.98,20350,-0.007872,0.014918,0.001566,2.865811,0.004708,0.052185,0.716898,0.812372,0.357852,0.822135,0.99349,1.347853,4.0,0.008678,0.009471,0.98185,1.0
1600,1228800,0.00015262672811059907,540.0,0.54,1.583484,88.26,20792,-0.007303,0.036254,0.002241,2.757755,0.005312,0.053375,0.401328,0.807772,0.20664,0.78724,0.986979,1.437003,4.0,0.015095,0.027272,0.957633,1.0
1650,1267200,0.0001480184331797235,540.3,0.45,1.455383,47.29,21332,-0.008367,0.0386,0.000676,2.212635,0.004779,0.050568,0.279031,0.532868,0.119045,0.264714,0.135417,2.552159,8.0,0.045722,0.496965,0.457313,1.0
1700,1305600,0.00014341013824884793,523.4,0.37,1.303238,38.08,22273,-0.005617,0.041197,0.000168,2.133592,0.00415,0.039948,0.454364,0.507731,0.434724,0.17513,0.095052,2.834147,5.0,0.018103,0.02519,0.956707,1.0
1750,1344000,0.00013880184331797234,517.6,0.47,1.522133,52.26,23097,-0.005005,0.023576,0.000667,2.579815,0.003709,0.029694,0.264745,0.667988,0.411832,0.41875,0.255208,2.187632,8.0,0.015271,0.016196,0.968533,1.0
1800,1382400,0.00013419354838709675,520.6,0.39,1.414116,58.01,23848,-0.007099,0.023172,0.001107,2.717628,0.004747,0.05545,0.480548,0.71103,0.196851,0.620313,0.739583,1.757736,6.0,0.017706,0.020746,0.961548,1.0
1850,1420800,0.0001295852534562212,523.1,0.53,1.519748,56.33,24508,-0.006175,0.015159,0.001693,2.728129,0.003629,0.036133,0.7314,0.662674,0.301229,0.640234,0.716146,1.726642,6.0,0.026307,0.046585,0.927108,1.0
1900,1459200,0.0001249769585253456,520.4,0.46,1.47392,38.82,25267,-0.006188,0.040949,0.00028,2.05282,0.004577,0.04184,0.341165,0.636112,0.171976,0.191016,0.108073,3.014759,7.0,0.065464,0.433351,0.501185,1.0
1950,1497600,0.00012036866359447005,520.3,0.63,1.66514,62.1,26150,-0.005328,0.022544,0.000352,2.326903,0.003684,0.035034,0.562136,0.782676,0.636203,0.220573,0.126302,2.73736,9.0,0.022796,0.020846,0.956357,1.0
2000,1536000,0.00011576036866359445,520.9,0.51,1.547527,64.31,26752,-0.004849,0.039109,0.000574,2.459393,0.003237,0.030121,0.628607,0.767187,0.147128,0.28112,0.154948,2.557954,3.0,0.025371,0.020691,0.953938,1.0
2050,1574400,0.00011115207373271889,522.1,0.68,1.743217,75.35,27266,-0.005381,0.025221,0.000731,2.514575,0.00419,0.044922,0.702489,0.815886,0.4386,0.385286,0.248698,2.288632,6.0,0.045203,0.046504,0.908292,1.0
2100,1612800,0.00010654377880184331,522.8,0.54,1.526025,76.78,27752,-0.005299,0.02245,0.00028,2.235255,0.003845,0.034973,0.771868,0.780085,-0.267319,0.145573,0.070312,2.981657,2.0,0.140885,0.447423,0.411692,1.0
2150,1651200,0.00010193548387096775,521.8,0.49,1.486904,73.84,28227,-0.006032,0.020023,0.000275,2.30291,0.003325,0.03363,0.536767,0.836122,0.514422,0.176953,0.045573,2.797688,5.0,0.116186,0.042364,0.84145,1.0
2200,1689600,9.732718894009215e-05,521.8,0.64,1.667134,83.67,28706,-0.004559,0.010585,0.000541,2.522469,0.003751,0.036591,0.673089,0.915381,0.678538,0.353125,0.126302,2.3536,6.0,0.209734,0.061005,0.729261,1.0
2250,1728000,9.271889400921658e-05,521.1,0.66,1.724132,90.29,29158,-0.004666,0.031678,0.000161,2.21931,0.003626,0.036194,0.705305,0.708391,0.182023,0.121745,0.049479,3.060365,4.0,0.605251,0.11547,0.279279,0.0
2300,1766400,8.811059907834102e-05,524.6,0.56,1.568445,93.54,29545,-0.00452,0.021255,0.000436,2.541675,0.002534,0.018738,0.667384,0.801862,0.403381,0.292057,0.08724,2.441313,3.0,0.852441,0.046108,0.101451,0.0
2350,1804800,8.350230414746542e-05,532.9,0.66,1.716404,94.72,29914,-0.003597,0.028664,0.000594,2.605631,0.00236,0.017456,0.712455,0.83098,0.227327,0.367057,0.188802,2.257884,3.0,0.924465,0.038567,0.036968,0.0
2400,1843200,7.889400921658985e-05,532.7,0.78,1.903097,125.22,30237,-0.004798,0.00872,0.000948,2.730668,0.003993,0.042603,0.848804,0.776107,0.560822,0.563932,0.619792,1.877298,3.0,0.94121,0.037404,0.021385,0.0
2450,1881600,7.428571428571429e-05,536.6,0.53,1.527067,131.5,30522,-0.003987,0.016308,0.001521,2.724913,0.002668,0.024994,0.785122,0.789357,0.376675,0.461198,0.388021,2.072026,2.0,0.943662,0.041762,0.014576,0.0
2500,1920000,6.967741935483871e-05,536.1,0.74,1.851035,113.15,30841,-0.004777,0.004779,0.000911,2.744863,0.002989,0.026886,0.755173,0.775328,0.594734,0.513151,0.477865,1.98595,7.0,0.937883,0.050123,0.011995,0.0
2550,1958400,6.506912442396311e-05,536.4,0.7,1.75949,129.83,31151,-0.00429,0.007482,0.000914,2.684369,0.00306,0.019897,0.57663,0.821081,0.727062,0.445964,0.342448,2.157192,6.0,0.929755,0.061002,0.009243,0.0
2600,1996800,6.046082949308755e-05,536.1,0.79,1.888026,107.39,31461,-0.004343,0.009708,0.00047,2.506284,0.002112,0.017944,0.876654,0.850865,0.723379,0.270964,0.123698,2.536586,5.0,0.935789,0.056541,0.00767,0.0
2650,2035200,5.585253456221198e-05,537.8,0.75,1.836427,115.67,31771,-0.003434,0.011501,0.000858,2.580245,0.002165,0.010803,0.744908,0.663962,0.713663,0.376563,0.290365,2.250778,8.0,0.957643,0.035611,0.006746,0.0
2700,2073600,5.1244239631336414e-05,537.9,0.65,1.686015,106.05,32088,-0.002257,0.003362,0.000613,2.679024,0.000917,0.00116,0.721096,0.853629,0.916054,0.41862,0.359375,2.195602,8.0,0.964187,0.029698,0.006115,0.0
2750,2112000,4.663594470046081e-05,533.3,0.69,1.717037,99.77,32447,-0.003192,0.008959,0.000589,2.683026,0.002048,0.01416,0.779363,0.822197,0.791453,0.385547,0.251302,2.251806,7.0,0.963138,0.031431,0.005431,0.0
2800,2150400,4.2027649769585247e-05,537.8,0.66,1.738463,111.95,32771,-0.002931,0.00972,0.000741,2.711215,0.001292,0.005493,0.665994,0.896082,0.767374,0.46862,0.373698,2.07109,7.0,0.959503,0.035647,0.00485,0.0
2850,2188800,3.741935483870968e-05,536.5,0.65,1.693842,109.49,33120,-0.002589,0.023346,0.000661,2.753883,0.001583,0.005768,0.636266,0.904903,0.331327,0.513281,0.526042,1.974884,3.0,0.945075,0.050553,0.004372,0.0
2900,2227200,3.2811059907834113e-05,535.7,0.77,1.880944,115.08,33474,-0.003324,0.009321,0.000543,2.618862,0.00195,0.012939,0.809142,0.837976,0.669895,0.323698,0.197917,2.376237,6.0,0.930614,0.06552,0.003865,0.0
2950,2265600,2.8202764976958513e-05,538.9,0.81,1.932682,121.33,33794,-0.002279,0.02004,0.000728,2.708462,0.000895,0.00116,0.623585,0.813467,0.573827,0.463802,0.390625,2.06506,5.0,0.948897,0.047594,0.003509,0.0
3000,2304000,2.3594470046082947e-05,533.7,0.88,1.99903,120.14,34110,-0.001643,0.001129,0.000751,2.73469,0.000498,0.0,0.957313,0.881266,0.955427,0.500391,0.471354,2.018564,5.0,0.942714,0.054202,0.003084,0.0
3050,2342400,1.898617511520738e-05,536.0,0.85,1.970693,113.17,34451,-0.001184,0.017169,0.001178,2.806057,0.000305,3.1e-05,0.583395,0.83002,0.720315,0.586979,0.627604,1.832574,7.0,0.929959,0.067341,0.0027,0.0
3100,2380800,1.437788018433178e-05,535.5,0.87,1.987647,115.87,34769,-0.000734,0.027493,0.000572,2.682355,0.000181,0.0,0.67406,0.812048,0.425156,0.350911,0.236979,2.288282,7.0,0.907709,0.089923,0.002368,0.0
3150,2419200,9.769585253456213e-06,535.6,0.84,1.971225,119.04,35102,-0.000452,0.001175,0.000622,2.64229,3.1e-05,0.0,0.970975,0.764137,0.932005,0.320312,0.174479,2.379107,6.0,0.949395,0.048356,0.002249,0.0
3200,2457600,5.1612903225806465e-06,535.5,0.82,1.888326,118.85,35431,-0.000259,0.009293,0.000602,2.68785,2.2e-05,0.0,0.845922,0.790061,0.855324,0.348828,0.22526,2.308372,5.0,0.968009,0.029889,0.002102,0.0
3250,2496000,5.5299539170508e-07,538.2,0.81,1.919576,125.03,35737,-5.6e-05,0.001954,0.000506,2.700909,0.0,0.0,0.956985,0.837192,0.950078,0.34987,0.195312,2.321267,6.0,0.975219,0.022831,0.00195,0.0
