update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_success,c_slow,c_team,speed,n_succ,lam0,lam_slow,lam_succ,boot
1450,1113600,0.00016645161290322578,527.4,0.6,1.632301,90.79,16160,-0.008424,0.019813,0.001983,2.755014,0.005884,0.078125,0.395595,0.660471,0.33579,0.667969,0.832031,1.651041,5.0,0.009833,0.006417,0.98375,1.0
1500,1152000,0.00016184331797235022,526.3,0.6,1.600415,99.17,16560,-0.006868,0.01384,0.001699,2.658754,0.005078,0.055939,0.653862,0.81738,0.68201,0.632552,0.794271,1.726431,6.0,0.013425,0.010713,0.975862,1.0
1550,1190400,0.0001572350230414746,527.4,0.47,1.446446,101.82,16970,-0.006711,0.026671,0.001975,2.724733,0.004779,0.050781,0.21407,0.785107,0.472602,0.68737,0.884115,1.636795,4.0,0.017927,0.018248,0.963825,1.0
1600,1228800,0.00015262672811059907,526.2,0.46,1.435061,82.92,17416,-0.007198,0.030421,0.003647,2.763579,0.003943,0.041473,0.488406,0.606228,0.535156,0.732552,0.951823,1.498372,4.0,0.02596,0.040589,0.933451,1.0
1650,1267200,0.0001480184331797235,525.8,0.46,1.466504,76.22,17949,-0.008102,0.029737,0.001688,2.721582,0.005363,0.067383,0.524378,0.606041,0.504215,0.557552,0.56901,1.878219,7.0,0.039409,0.115441,0.845149,1.0
1700,1305600,0.00014341013824884793,526.7,0.4,1.426036,57.61,18561,-0.006451,0.034073,0.000416,2.486762,0.004016,0.040253,0.258105,0.616811,0.314779,0.265755,0.102865,2.530196,5.0,0.039996,0.103324,0.85668,1.0
1750,1344000,0.00013880184331797234,525.0,0.52,1.550343,66.32,19187,-0.00706,0.033317,0.000912,2.609284,0.004113,0.046173,0.221204,0.70993,0.566468,0.423177,0.264323,2.145338,9.0,0.023393,0.027566,0.949041,1.0
1800,1382400,0.00013419354838709675,525.8,0.52,1.497178,86.95,19672,-0.006345,0.015378,0.001183,2.654875,0.00404,0.048798,0.541113,0.754245,0.493647,0.485938,0.377604,2.09146,7.0,0.032305,0.045933,0.921761,1.0
1850,1420800,0.0001295852534562212,527.1,0.53,1.526965,64.29,20184,-0.005637,0.02369,0.000619,2.472933,0.003896,0.037109,0.253157,0.748302,0.66575,0.296484,0.110677,2.513338,6.0,0.046651,0.080096,0.873253,1.0
1900,1459200,0.0001249769585253456,525.8,0.56,1.605093,66.34,20816,-0.006912,0.030003,0.000827,2.570435,0.003968,0.040222,0.386428,0.626193,0.223304,0.384505,0.22526,2.236103,8.0,0.055887,0.070366,0.873748,1.0
1950,1497600,0.00012036866359447005,527.1,0.44,1.42065,62.43,21416,-0.006159,0.031955,0.000624,2.552347,0.004194,0.045227,0.405795,0.715977,0.296475,0.316146,0.115885,2.448968,5.0,0.103184,0.136032,0.760783,1.0
2000,1536000,0.00011576036866359445,527.6,0.46,1.446136,55.38,22000,-0.005571,0.024209,0.000285,2.329989,0.003594,0.03598,0.307572,0.580794,0.67268,0.216667,0.089844,2.719539,9.0,0.120886,0.066307,0.812807,1.0
2050,1574400,0.00011115207373271889,527.8,0.5,1.512392,74.89,22605,-0.007786,0.01747,0.001077,2.529988,0.00538,0.065826,0.525237,0.604405,0.600696,0.410547,0.261719,2.224458,7.0,0.224669,0.084828,0.690503,1.0
2100,1612800,0.00010654377880184331,532.6,0.4,1.407705,63.32,23174,-0.006501,0.030586,0.000345,2.400193,0.004333,0.045227,0.559973,0.734688,0.430904,0.244141,0.097656,2.656855,4.0,0.306508,0.044645,0.648847,1.0
2150,1651200,0.00010193548387096775,538.7,0.63,1.611425,70.76,23762,-0.005248,0.041302,0.001138,2.574702,0.002877,0.02713,0.605038,0.595887,0.28643,0.39388,0.255208,2.262072,7.0,0.591148,0.056717,0.352134,0.0
2200,1689600,9.732718894009215e-05,537.2,0.58,1.569911,74.22,24272,-0.00684,0.028866,0.001368,2.593628,0.003757,0.042603,0.717532,0.597381,0.3923,0.448958,0.34375,2.126728,5.0,0.853379,0.098706,0.047915,0.0
2250,1728000,9.271889400921658e-05,538.5,0.55,1.554332,70.52,24797,-0.006694,0.023332,0.000671,2.51863,0.003862,0.040741,0.583277,0.727492,0.461245,0.326302,0.128906,2.391739,6.0,0.910387,0.057725,0.031887,0.0
2300,1766400,8.811059907834102e-05,536.4,0.6,1.623629,78.79,25354,-0.004398,0.01276,0.000884,2.633283,0.002621,0.020691,0.619728,0.808706,0.521401,0.486328,0.460938,2.03448,6.0,0.943128,0.033563,0.02331,0.0
2350,1804800,8.350230414746542e-05,539.7,0.52,1.50416,97.74,25781,-0.003957,0.015352,0.00161,2.70428,0.002088,0.014221,0.776321,0.754753,0.514117,0.509896,0.505208,1.960977,5.0,0.946292,0.037258,0.01645,0.0
2400,1843200,7.889400921658985e-05,538.2,0.64,1.680122,80.06,26290,-0.00676,0.018133,0.000999,2.706938,0.004602,0.048187,0.599381,0.793353,0.775026,0.501042,0.432292,1.997143,9.0,0.941113,0.046649,0.012238,0.0
2450,1881600,7.428571428571429e-05,539.6,0.55,1.558779,106.43,26722,-0.004675,0.018799,0.00162,2.633182,0.002754,0.025024,0.578779,0.801025,0.69844,0.517057,0.518229,1.940715,5.0,0.933282,0.057104,0.009613,0.0
2500,1920000,6.967741935483871e-05,538.2,0.59,1.596478,83.54,27204,-0.003157,0.01564,0.001116,2.60334,0.001411,0.005432,0.626363,0.786114,0.725035,0.423307,0.255208,2.195311,9.0,0.932789,0.058838,0.008372,0.0
2550,1958400,6.506912442396311e-05,537.7,0.53,1.541126,69.17,27742,-0.003616,0.028445,0.000851,2.578347,0.00172,0.012268,0.652923,0.63798,0.469841,0.40599,0.230469,2.194425,5.0,0.93946,0.053132,0.007408,0.0
2600,1996800,6.046082949308755e-05,526.3,0.64,1.66702,70.9,28298,-0.004118,0.035103,0.001155,2.750906,0.001665,0.007721,0.482517,0.698272,0.30541,0.498437,0.463542,1.990339,4.0,0.949792,0.043537,0.006671,0.0
2650,2035200,5.585253456221198e-05,527.9,0.55,1.5906,64.7,28847,-0.004932,0.02538,0.000843,2.643402,0.0037,0.039185,0.44823,0.763945,0.634905,0.351042,0.174479,2.334841,8.0,0.934034,0.060338,0.005629,0.0
2700,2073600,5.1244239631336414e-05,526.5,0.66,1.73187,63.55,29478,-0.004324,0.032712,0.000778,2.567993,0.001959,0.012115,0.509674,0.743088,0.418711,0.381901,0.188802,2.290499,7.0,0.951986,0.042837,0.005177,0.0
2750,2112000,4.663594470046081e-05,526.9,0.53,1.542087,81.7,29977,-0.00304,0.019764,0.001254,2.729994,0.001394,0.004089,0.549754,0.783895,0.533932,0.540365,0.559896,1.93607,3.0,0.9478,0.047596,0.004604,0.0
2800,2150400,4.2027649769585247e-05,528.3,0.65,1.711571,78.79,30394,-0.002995,0.024371,0.001127,2.621354,0.001009,0.001434,0.426446,0.753813,0.590416,0.428906,0.289062,2.141042,5.0,0.902739,0.093216,0.004046,0.0
2850,2188800,3.741935483870968e-05,528.0,0.58,1.627419,68.03,31008,-0.001926,0.016386,0.000609,2.600558,0.000603,0.0,0.585429,0.789472,0.572636,0.368359,0.164062,2.260459,8.0,0.944539,0.051539,0.003922,0.0
2900,2227200,3.2811059907834113e-05,526.3,0.64,1.710207,75.75,31549,-0.002387,0.024545,0.001064,2.763043,0.0008,0.001587,0.636908,0.809735,0.395684,0.536719,0.486979,1.941831,7.0,0.960771,0.035618,0.003611,0.0
2950,2265600,2.8202764976958513e-05,526.3,0.73,1.795488,83.19,32012,-0.001409,0.019378,0.001035,2.816687,0.000273,0.0,0.677236,0.852412,0.554901,0.618229,0.764323,1.795555,6.0,0.937419,0.059473,0.003108,0.0
3000,2304000,2.3594470046082947e-05,528.4,0.6,1.628049,63.33,32488,-0.001699,0.027946,0.00064,2.637226,0.000388,0.0,0.452705,0.787488,0.662996,0.358724,0.153646,2.302756,7.0,0.857649,0.13981,0.002541,0.0
3050,2342400,1.898617511520738e-05,528.4,0.66,1.700926,73.79,33068,-0.001001,0.031999,0.000769,2.599723,0.000121,0.0,0.439848,0.703468,0.554264,0.334896,0.134115,2.344201,7.0,0.958465,0.038904,0.002631,0.0
3100,2380800,1.437788018433178e-05,528.2,0.68,1.77526,80.91,33567,-0.000681,0.022424,0.00075,2.666774,0.000125,0.0,0.708759,0.843012,0.719068,0.394922,0.21875,2.206729,6.0,0.972044,0.025532,0.002424,0.0
3150,2419200,9.769585253456213e-06,527.6,0.71,1.758173,78.43,34052,-0.000715,0.0223,0.000824,2.726608,7.8e-05,0.0,0.66093,0.772269,0.598532,0.448698,0.303385,2.117957,5.0,0.975397,0.02237,0.002233,0.0
3200,2457600,5.1612903225806465e-06,528.5,0.75,1.83655,83.65,34529,-0.000387,0.023005,0.001051,2.757247,2.3e-05,0.0,0.57533,0.796686,0.625276,0.474349,0.377604,2.036024,8.0,0.974559,0.023402,0.002038,0.0
3250,2496000,5.5299539170508e-07,529.6,0.74,1.875654,84.29,34989,-5.5e-05,0.017467,0.001027,2.767971,0.0,0.0,0.754267,0.823233,0.657571,0.495443,0.421875,2.023748,7.0,0.971702,0.026443,0.001855,0.0
