update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_success,c_slow,c_team,speed,n_succ,lam0,lam_slow,lam_succ,boot
2250,1728000,9.271889400921658e-05,532.9,0.55,1.599481,68.52,25299,-0.004691,0.012014,0.002355,2.818844,0.002996,0.023438,0.766999,0.637051,0.69936,0.710807,0.85026,1.556587,7.0,0.005264,0.000355,0.99438,1.0
2300,1766400,8.811059907834102e-05,534.7,0.55,1.595134,64.35,25862,-0.004941,0.031436,0.002232,2.74805,0.003304,0.029877,0.517794,0.585898,0.629589,0.667318,0.757812,1.709108,7.0,0.006374,0.000434,0.993192,1.0
2350,1804800,8.350230414746542e-05,534.3,0.58,1.628177,59.9,26441,-0.003354,0.027794,0.002696,2.921071,0.002303,0.013123,0.586502,0.396357,0.691729,0.78125,0.924479,1.419548,2.0,0.007898,0.000543,0.991559,1.0
2400,1843200,7.889400921658985e-05,533.2,0.49,1.519479,63.99,26984,-0.003804,0.042252,0.002605,2.844228,0.001585,0.008087,0.408581,0.601772,0.166844,0.828255,0.977865,1.301343,7.0,0.010524,0.000745,0.988731,1.0
2450,1881600,7.428571428571429e-05,535.7,0.6,1.623901,82.56,27520,-0.004813,0.015283,0.00171,2.802564,0.002931,0.019806,0.696672,0.740121,0.502968,0.825651,0.99349,1.303908,9.0,0.015479,0.001142,0.983379,1.0
2500,1920000,6.967741935483871e-05,536.3,0.59,1.634684,60.99,28075,-0.003483,0.026261,0.001518,2.875775,0.003043,0.02179,0.626234,0.774107,0.691211,0.748828,0.954427,1.49113,9.0,0.022228,0.001687,0.976085,1.0
2550,1958400,6.506912442396311e-05,534.8,0.56,1.574538,63.85,28658,-0.004548,0.022238,0.001769,2.925326,0.00253,0.020782,0.600157,0.776248,0.550968,0.767318,0.966146,1.455453,8.0,0.049208,0.003996,0.946796,1.0
2600,1996800,6.046082949308755e-05,534.4,0.67,1.745925,79.22,29201,-0.00372,0.020345,0.002703,2.905337,0.002262,0.011932,0.569537,0.701933,0.625716,0.753516,0.947917,1.449369,7.0,0.673929,0.094118,0.231953,0.0
2650,2035200,5.585253456221198e-05,532.5,0.63,1.685546,71.21,29784,-0.004692,0.018547,0.003426,2.971929,0.002884,0.019287,0.564614,0.615563,0.553948,0.850781,0.997396,1.257574,7.0,0.945267,0.02643,0.028303,0.0
2700,2073600,5.1244239631336414e-05,534.3,0.59,1.637079,64.7,30336,-0.003704,0.023392,0.002894,2.961753,0.001958,0.01123,0.633499,0.396869,0.323905,0.736719,0.927083,1.549469,4.0,0.967806,0.016141,0.016053,0.0
2750,2112000,4.663594470046081e-05,534.8,0.62,1.656959,65.79,30866,-0.002908,0.016342,0.002773,2.854602,0.001464,0.003174,0.628658,0.645402,0.755326,0.803516,0.983073,1.347297,6.0,0.977053,0.012101,0.010846,0.0
2800,2150400,4.2027649769585247e-05,534.0,0.63,1.679916,71.26,31388,-0.003203,0.01095,0.001748,2.969282,0.001891,0.009399,0.693039,0.754637,0.681187,0.785547,0.981771,1.399468,9.0,0.982971,0.009185,0.007844,0.0
2850,2188800,3.741935483870968e-05,536.5,0.71,1.7777,69.72,31927,-0.003094,0.022635,0.001885,2.931838,0.001943,0.00589,0.696057,0.784418,0.478997,0.754948,0.954427,1.44087,6.0,0.987068,0.006884,0.006048,0.0
2900,2227200,3.2811059907834113e-05,536.7,0.59,1.579788,66.34,32478,-0.002371,0.027427,0.002793,2.936585,0.000849,0.00061,0.670346,0.716524,0.435533,0.788672,0.976562,1.350224,5.0,0.989499,0.005462,0.005038,0.0
2950,2265600,2.8202764976958513e-05,533.9,0.53,1.584269,88.47,32955,-0.00158,0.013366,0.002652,2.997054,0.000498,0.0,0.629552,0.715237,0.700982,0.824089,1.0,1.285123,7.0,0.990787,0.004868,0.004344,0.0
3000,2304000,2.3594470046082947e-05,533.5,0.63,1.694642,65.69,33455,-0.001709,0.012909,0.001721,2.977038,0.000559,0.0,0.745812,0.808364,0.74215,0.76224,0.96875,1.44909,6.0,0.991812,0.004381,0.003807,0.0
3050,2342400,1.898617511520738e-05,535.9,0.67,1.754926,70.74,33958,-0.001331,0.022332,0.001465,2.978659,0.000462,0.0,0.653945,0.765744,0.472844,0.765234,0.964844,1.458992,7.0,0.992704,0.003865,0.003431,0.0
3100,2380800,1.437788018433178e-05,533.7,0.65,1.686044,65.02,34546,-0.001389,0.028445,0.002596,2.983902,0.000205,0.0,0.511413,0.616934,0.407638,0.790104,0.963542,1.391186,5.0,0.993548,0.003409,0.003043,0.0
3150,2419200,9.769585253456213e-06,533.2,0.53,1.54813,69.37,35067,-0.000551,0.013546,0.002113,3.003691,4.7e-05,0.0,0.631855,0.70067,0.682986,0.794922,0.992188,1.379402,6.0,0.994208,0.003112,0.002681,0.0
3200,2457600,5.1612903225806465e-06,534.3,0.7,1.75166,78.39,35551,-0.000443,0.014031,0.001844,3.034921,2.9e-05,0.0,0.716625,0.789818,0.687411,0.829557,0.990885,1.296807,9.0,0.994678,0.002946,0.002375,0.0
3250,2496000,5.5299539170508e-07,535.0,0.62,1.675433,82.38,36034,-3.4e-05,0.011014,0.001693,3.047822,0.0,0.0,0.735843,0.826398,0.663658,0.828255,0.998698,1.320861,4.0,0.99501,0.00286,0.00213,0.0
