run,seed,requested,achieved,speed,ep_len,lam_dial,lam_slow,lam_crowd,lam_succ,ev_dial,boot_step,final_step,slow,d_slow,ok_slow,crowd,d_crowd,ok_crowd,success,d_success,ok_success,ok_all
sweep_crowd05_s1_5m,1,0.05,0.03245188461538461,1.459186192307692,77.10038461538461,0.0013075384615384618,0.028745576923076922,0.0013075384615384618,0.00020542307692307695,0.1224325,998400.0,4992000.0,0.7585536538461538,0.75,0.0,0.03245188461538461,0.05,1.0,0.6884615384615386,0.4,1.0,0.0
sweep_crowd05_s2_5m,2,0.05,0.035957576923076925,1.4935182692307691,71.44615384615385,0.016341653846153846,0.036813,0.016341653846153846,0.002637538461538462,0.18115534615384613,3648000.0,4992000.0,0.7487980384615385,0.75,1.0,0.035957576923076925,0.05,1.0,0.6634615384615384,0.4,1.0,1.0
sweep_crowd05_s3_5m,3,0.05,0.02068303846153846,1.4824226538461538,64.71192307692307,0.003466846153846154,0.0429955,0.003466846153846154,0.0014474615384615387,0.12183576923076922,3033600.0,4992000.0,0.7492236923076923,0.75,1.0,0.02068303846153846,0.05,1.0,0.643076923076923,0.4,1.0,1.0
sweep_crowd10_s1_5m,1,0.1,0.041165807692307696,1.503964307692308,76.15423076923076,0.00022876923076923077,0.027402769230769227,0.00022876923076923077,0.000598576923076923,0.14432884615384617,2764800.0,4992000.0,0.7376903461538463,0.75,1.0,0.041165807692307696,0.1,1.0,0.6830769230769231,0.4,1.0,1.0
sweep_crowd10_s2_5m,2,0.1,0.03480569230769231,1.4412931153846154,81.79807692307692,0.00010992307692307691,0.029765653846153848,0.00010992307692307691,0.0002860769230769231,0.21002580769230766,2227200.0,4992000.0,0.7684745000000001,0.75,0.0,0.03480569230769231,0.1,1.0,0.7288461538461539,0.4,1.0,0.0
sweep_crowd10_s3_5m,3,0.1,0.03325319230769231,1.4719394615384616,78.99269230769231,0.00010946153846153846,0.024679923076923075,0.00010946153846153846,0.00018323076923076927,0.230615,1574400.0,4992000.0,0.7565854999999999,0.75,0.0,0.03325319230769231,0.1,1.0,0.6934615384615384,0.4,1.0,0.0
sweep_crowd15_s1_5m,1,0.15,0.1421775,1.5085494615384614,134.9623076923077,0.00014961538461538462,0.0012253461538461537,0.00014961538461538462,0.00017973076923076924,0.5474159615384615,768000.0,4992000.0,0.7333935,0.75,1.0,0.1421775,0.15,1.0,0.7296153846153846,0.4,1.0,1.0
sweep_crowd15_s2_5m,2,0.15,0.035256423076923074,1.4388082307692307,78.35423076923077,8.434615384615383e-05,0.039198038461538465,8.434615384615383e-05,0.00022892307692307692,0.18297423076923075,1497600.0,4992000.0,0.7674278461538461,0.75,0.0,0.035256423076923074,0.15,1.0,0.6553846153846153,0.4,1.0,0.0
sweep_crowd15_s3_5m,3,0.15,0.05288461538461538,1.4944714230769232,78.63692307692307,9.546153846153847e-05,0.029701884615384613,9.546153846153847e-05,0.00018411538461538462,0.2393172692307692,1804800.0,4992000.0,0.7543318846153847,0.75,0.0,0.05288461538461538,0.15,1.0,0.6923076923076923,0.4,1.0,0.0
