requested,n,achieved,achieved_sd,speed,speed_sd,ep_len,ep_len_sd,lam_dial,lam_dial_sd,lam_slow,lam_slow_sd,lam_crowd,lam_crowd_sd,lam_succ,lam_succ_sd,boot_step,boot_step_sd,slow,slow_sd,crowd,crowd_sd,success,success_sd,ok_slow,ok_slow_sd,ok_crowd,ok_crowd_sd,ok_success,ok_success_sd,ok_all,ok_all_sd,error,feasible
0.05,1,0.02068303846153846,0.0,1.4824226538461538,0.0,64.71192307692307,0.0,0.003466846153846154,0.0,0.0429955,0.0,0.003466846153846154,0.0,0.0014474615384615387,0.0,3033600.0,0.0,0.7492236923076923,0.0,0.02068303846153846,0.0,0.643076923076923,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.029316961538461542,1.0
0.1,1,0.03325319230769231,0.0,1.4719394615384616,0.0,78.99269230769231,0.0,0.00010946153846153846,0.0,0.024679923076923075,0.0,0.00010946153846153846,0.0,0.00018323076923076927,0.0,1574400.0,0.0,0.7565854999999999,0.0,0.03325319230769231,0.0,0.6934615384615384,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0667468076923077,1.0
0.15,1,0.05288461538461538,0.0,1.4944714230769232,0.0,78.63692307692307,0.0,9.546153846153847e-05,0.0,0.029701884615384613,0.0,9.546153846153847e-05,0.0,0.00018411538461538462,0.0,1804800.0,0.0,0.7543318846153847,0.0,0.05288461538461538,0.0,0.6923076923076923,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.09711538461538462,1.0
