run,seed,requested,achieved,speed,ep_len,lam_dial,lam_slow,lam_crowd,lam_succ,ev_dial,boot_step,final_step,slow,d_slow,ok_slow,crowd,d_crowd,ok_crowd,success,d_success,ok_success,ok_all
base_slow75_s1_5m,1,0.75,0.7560596538461538,1.4530321923076923,76.9226923076923,0.037590692307692304,0.037590692307692304,3.36923076923077e-05,0.0003485384615384615,0.6841586153846152,1920000.0,4992000.0,0.7560596538461538,0.75,0.0,0.02158453846153846,1.0,1.0,0.6084615384615385,0.4,1.0,0.0
base_slow75_s2_5m,2,0.75,0.7567858461538463,1.4790965000000003,95.7576923076923,0.022001807692307692,0.022001807692307692,3.942307692307693e-05,0.0005430384615384616,0.8029098461538461,2572800.0,4992000.0,0.7567858461538463,0.75,0.0,0.040164269230769226,1.0,1.0,0.6107692307692308,0.4,1.0,0.0
base_slow75_s3_5m,3,0.75,0.7726312692307692,1.419930115384615,108.36384615384615,0.02207680769230769,0.02207680769230769,3.1538461538461545e-05,0.0002959230769230769,0.8376748076923076,1267200.0,4992000.0,0.7726312692307692,0.75,0.0,0.056340153846153845,1.0,1.0,0.6507692307692307,0.4,1.0,0.0
