run,ckpt,seed,step,requested,d_slow,c_slow,c_team,mean_speed,success,episodes,attacker_ticks,p10,p25,p50,p75,p90,lt_0.5,lt_1.0,lt_1.5,lt_2.0,lt_3.0,lt_4.0
noslow_crowd05_s1_5m,final,1,4999680,0.05,1.0,0.8984799981117249,0.9982666373252869,1.147051215171814,0.6815642458100558,179,150000,0.34351429939270023,0.699999988079071,1.109431266784668,1.5,2.008537197113037,0.15564666666666666,0.44454,0.7356866666666667,0.89848,0.9917266666666666,0.9997266666666667
noslow_crowd05_s2_5m,final,2,4999680,0.05,1.0,0.8744333386421204,0.9984666705131531,1.1866559982299805,0.6358381502890174,173,150000,0.35805473923683173,0.699999988079071,1.1139538288116455,1.549775242805481,2.1406233787536624,0.15524666666666667,0.4422466666666667,0.71748,0.8744333333333333,0.9832666666666666,0.9986133333333334
noslow_crowd05_s3_5m,final,3,4999680,0.05,1.0,0.8764133453369141,0.9955333471298218,1.163543462753296,0.7515923566878981,157,150000,0.32057257890701296,0.693019837141037,1.0799468755722046,1.5365180671215057,2.126746654510498,0.16654666666666668,0.46015333333333336,0.72508,0.8764133333333334,0.9832266666666667,0.9987733333333333
noslow_crowd10_s1_5m,final,1,4999680,0.1,1.0,0.8711333274841309,0.9982666373252869,1.1867960691452026,0.6968085106382979,188,150000,0.3460457652807236,0.699999988079071,1.1174243688583374,1.5770205557346344,2.1477074146270754,0.15849333333333335,0.44126,0.70976,0.8711333333333333,0.98536,0.99922
noslow_crowd10_s2_5m,final,2,4999680,0.1,1.0,0.8818533420562744,0.998533308506012,1.1677274703979492,0.7241379310344828,145,150000,0.33026976585388185,0.699999988079071,1.1195058226585388,1.5406168103218079,2.0996116399765024,0.15888666666666668,0.44266666666666665,0.7234066666666666,0.8818533333333334,0.99126,0.9997
noslow_crowd10_s3_5m,final,3,4999680,0.1,1.0,0.8587666749954224,0.9968000054359436,1.1958717107772827,0.7069767441860465,215,150000,0.2883527874946594,0.699999988079071,1.1270738244056702,1.6001322865486145,2.200000047683716,0.16682666666666668,0.4421333333333333,0.70182,0.8587666666666667,0.9811666666666666,0.9987
noslow_crowd15_s1_5m,final,1,4999680,0.15,1.0,0.8681266903877258,0.998533308506012,1.2077522277832031,0.6242424242424243,165,150000,0.3614843100309374,0.699999988079071,1.1515191197395325,1.6072980761528015,2.1654898643493654,0.14968666666666666,0.42092,0.6946533333333333,0.8681266666666667,0.9871,0.9995
noslow_crowd15_s2_5m,final,2,4999680,0.15,1.0,0.8953466415405273,0.9977333545684814,1.136694312095642,0.65,180,150000,0.33800778985023505,0.690145954489708,1.0633036494255066,1.5,2.025281286239624,0.16485333333333332,0.4657133333333333,0.7472,0.8953466666666666,0.9864933333333333,0.9989466666666666
noslow_crowd15_s3_5m,final,3,4999680,0.15,1.0,0.8955933451652527,0.9992666840553284,1.079241156578064,0.5851063829787234,188,150000,0.20752484947443015,0.612305760383606,0.9684756398200989,1.493080884218216,2.02850239276886,0.20271333333333333,0.51488,0.76424,0.8955933333333334,0.9847,0.9987
