update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,515.8,0.0,0.856716,35.0,5,-0.008964,0.026443,0.029799,3.303744,0.006257,0.0867,0.115596,-0.215067,-0.226274,0.072886,0.963932,0.0,1.0,0.919259,0.0,0.248055,0.245586,0.245586,0.260773,1.0
50,38400,0.00029774193548387094,512.2,0.03,0.89432,30.98,1012,-0.006955,0.006228,0.001541,2.774248,0.00558,0.068512,0.834761,0.714065,-1.216768,-1.108969,0.583594,0.0,0.574219,1.821907,0.0,0.160318,0.035526,0.042109,0.762048,1.0
100,76800,0.0002954377880184332,500.1,0.08,0.995441,74.32,1877,-0.007656,0.003587,0.00287,2.847406,0.006292,0.075745,0.871496,0.607032,-0.927184,-0.93694,0.746745,0.0,0.878906,1.452153,0.0,0.072474,0.008594,0.009966,0.908966,1.0
150,115200,0.00029313364055299536,494.8,0.18,1.065036,79.85,2377,-0.006597,0.014648,0.003934,2.791216,0.004924,0.057922,0.677187,0.168017,-0.901614,-0.766646,0.776693,0.0,0.826823,1.44552,1.0,0.045946,0.00447,0.004944,0.944639,1.0
200,153600,0.00029082949308755754,501.5,0.05,0.838405,90.71,2805,-0.007137,0.011302,0.003275,2.699089,0.005365,0.066315,0.687285,0.431285,-0.598392,-0.447156,0.679036,0.0,0.696615,1.684111,2.0,0.032378,0.002764,0.00299,0.961868,1.0
250,192000,0.00028852534562211977,503.2,0.04,0.881952,46.34,3396,-0.00774,0.004,0.002629,2.700095,0.005345,0.062286,0.869845,0.353526,-0.427227,-0.702672,0.783984,0.0,0.910156,1.3939,1.0,0.023341,0.001787,0.001904,0.972968,1.0
300,230400,0.000286221198156682,500.2,0.05,0.921893,58.2,4069,-0.0063,0.008141,0.002702,2.67029,0.005847,0.074524,0.718912,0.472532,-2.19256,-0.888335,0.786328,0.0,0.916667,1.366063,1.0,0.017565,0.001241,0.001299,0.979895,1.0
350,268800,0.00028391705069124424,499.2,0.13,1.044558,50.0,4796,-0.004925,0.01529,0.003127,2.617268,0.006065,0.072906,0.68452,0.467213,-0.432218,0.097437,0.764844,0.0,0.910156,1.398491,2.0,0.014035,0.000933,0.000966,0.984066,1.0
400,307200,0.0002816129032258064,500.7,0.13,0.97414,86.7,5374,-0.006046,0.008556,0.003638,2.728172,0.005153,0.059692,0.750562,0.427784,0.256699,0.524732,0.766667,0.075521,0.927083,1.413081,3.0,0.011911,0.000757,0.000781,0.986551,1.0
450,345600,0.00027930875576036865,498.5,0.23,1.150122,101.3,5766,-0.006858,0.008061,0.002914,2.717066,0.005012,0.057495,0.661567,0.779798,0.283576,0.54472,0.782292,0.0,0.925781,1.395253,1.0,0.01061,0.000652,0.000672,0.988065,1.0
