spread,nn_mean,nn_min,n_in_disc,n_near,zone_control,ball_d_zone,ball_in_disc,carried,in_flight,carrier_clear,n_offside,max_offside,mean_speed,slow_frac,pass_started,pass_len,tick,seed,policy
17.32933624343284,8.59513087996975,5.7172121705736485,0,0,0.006916107144206762,47.82381531762919,0,1,0,20.120396780083485,0,-8.429969787597656,1.8572571780035005,0.5,0,nan,24,10000,c_lagr_075_040/final
17.303876405066024,8.620543094948673,5.634810513759856,0,0,0.011358355171978474,47.52330372619061,0,1,0,19.40848036316213,0,-8.287139892578125,1.878865713931709,0.4,0,nan,25,10000,c_lagr_075_040/final
17.282058854422846,8.655992985004062,5.568353972285385,0,0,0.017104679718613625,47.2200747755547,0,1,0,18.699641415733435,0,-8.201492309570312,2.223006150600118,0.4,0,nan,26,10000,c_lagr_075_040/final
17.266739093149255,8.690140834211599,5.491461636896365,0,0,0.01993054337799549,46.91316842709998,0,1,0,17.97176016085351,0,-8.226181030273438,2.1245212658368766,0.4,0,nan,27,10000,c_lagr_075_040/final
17.258022642318004,8.729828478585514,5.442052085264519,0,0,0.020534949377179146,46.64015523302736,0,1,0,17.31644854318288,0,-8.320327758789062,1.9235529263473903,0.5,0,nan,28,10000,c_lagr_075_040/final
17.24356487505949,8.740029408036264,5.463258146862151,0,0,0.02282063663005829,46.39205600401053,0,1,0,16.788082685691386,0,-8.389701843261719,1.7680344280355265,0.5,0,nan,29,10000,c_lagr_075_040/final
17.219789877976304,8.758261695691976,5.5320311060207645,0,0,0.028044501319527626,46.170596673462065,0,1,0,16.340550116937226,0,-8.44415283203125,1.846059809335166,0.5,0,nan,30,10000,c_lagr_075_040/final
17.195338971232548,8.77599511164348,5.615313946927309,0,0,0.028051823377609253,45.98430439177504,0,1,0,15.97306036150883,0,-8.489860534667969,1.672535517077981,0.7,0,nan,31,10000,c_lagr_075_040/final
17.17110882005287,8.810754320135738,5.694390677028699,0,0,0.033249154686927795,45.80537971663982,0,1,0,15.707327293808946,0,-8.483924865722656,1.5942730294632468,0.5,0,nan,32,10000,c_lagr_075_040/final
17.146799597078484,8.872627721140638,5.7799067103106,0,0,0.03729117289185524,45.607801854026235,0,1,0,15.488561546832834,0,-8.396583557128906,1.7400148040195798,0.6,0,nan,33,10000,c_lagr_075_040/final
17.124139997629857,8.936311739978306,5.812467204362608,0,0,0.04448617622256279,45.37972905592241,0,1,0,15.282371199832674,0,-8.313629150390625,1.6256153408939973,0.6,0,nan,34,10000,c_lagr_075_040/final
17.103446370802764,8.99313102963243,5.841683406009504,0,0,0.04805921018123627,45.153125122659745,0,1,0,15.139160402624034,0,-8.324539184570312,1.4921235104792376,0.6,0,nan,35,10000,c_lagr_075_040/final
17.08394416200048,9.037892746469582,5.8692372168568925,0,0,0.06080184504389763,44.92826071556045,0,1,0,15.05916479416405,0,-8.377113342285156,1.686811619531643,0.4,0,nan,36,10000,c_lagr_075_040/final
17.054741582930316,9.050778029468557,5.870276538704533,0,0,0.06295790523290634,44.6730129801017,0,1,0,14.992582126293238,0,-8.396713256835938,1.9973104175456533,0.5,0,nan,37,10000,c_lagr_075_040/final
17.01565508165238,9.063159468889022,5.895456000728216,0,0,0.05738714337348938,44.39912166507589,0,1,0,14.976472107276475,0,-8.348533630371094,1.992931399146886,0.4,0,nan,38,10000,c_lagr_075_040/final
16.954962948355522,9.071830623069184,5.9299406543970585,0,0,0.05398733913898468,44.10357730547814,0,1,0,15.017098859679763,0,-8.279792785644531,1.9387879107078867,0.6,0,nan,39,10000,c_lagr_075_040/final
16.888985443951025,9.071271300040328,5.988694139765186,0,0,0.05893895402550697,43.83621589552045,0,1,0,15.08669674905226,0,-8.161705017089844,1.8532947665345574,0.6,0,nan,40,10000,c_lagr_075_040/final
16.823381811335814,9.042173245871346,6.065599475864087,0,0,0.05432939901947975,43.63206081207129,0,1,0,15.161486080889718,0,-8.027069091796875,1.5437223356289063,0.7,0,nan,41,10000,c_lagr_075_040/final
16.756073121286477,8.993393305590828,6.165716895693889,0,0,0.0758335068821907,43.49744969892003,0,1,0,15.221385190181797,0,-7.9656982421875,1.563037522939308,0.7,0,nan,42,10000,c_lagr_075_040/final
16.702104920289095,8.951004973233442,6.27279478093243,0,0,0.08592826128005981,43.43255034420147,0,1,0,15.259933366407928,0,-7.9500274658203125,1.5366284113922772,0.7,0,nan,43,10000,c_lagr_075_040/final
16.659479665846014,8.93233480555879,6.324456677497511,0,0,0.10713010281324387,43.41755874738288,0,1,0,15.272548988058112,0,-7.986030578613281,1.7023279390425987,0.5,0,nan,44,10000,c_lagr_075_040/final
16.624773965027053,8.937830261982594,6.365793190783197,0,0,0.12346915155649185,43.43784703901896,0,1,0,15.307411049095572,0,-8.125877380371094,1.7196535528393355,0.6,0,nan,45,10000,c_lagr_075_040/final
16.597880049189975,8.965149096893887,6.376740884261116,0,0,0.1305130571126938,43.446119985157615,0,1,0,15.366246989689804,0,-8.259864807128906,1.9255479550188261,0.6,0,nan,46,10000,c_lagr_075_040/final
