update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1100,844800,0.0002493548387096774,515.2,0.57,1.61634,91.03,11212,-0.007383,0.015684,0.002034,2.802903,0.004537,0.044464,0.534724,0.792933,0.656497,0.552711,0.782682,0.078125,0.96224,1.405987,6.0,0.015003,0.003123,0.00078,0.981094,1.0
1150,883200,0.0002470506912442396,511.4,0.48,1.461164,111.56,11584,-0.006724,0.006241,0.001257,2.813272,0.005169,0.06189,0.903411,0.936937,0.521312,0.79844,0.847396,0.072917,0.996094,1.285135,4.0,0.017321,0.003851,0.00086,0.977969,1.0
1200,921600,0.00024474654377880183,517.6,0.59,1.585959,107.51,11932,-0.007533,0.019542,0.004443,2.801047,0.005947,0.065186,0.668762,0.624427,0.281153,0.618026,0.817708,0.023438,0.977865,1.374556,3.0,0.018636,0.0044,0.000872,0.976091,1.0
1250,960000,0.00024244239631336404,514.9,0.53,1.515362,103.75,12287,-0.007144,0.012421,0.003229,2.892768,0.006445,0.076355,0.553119,0.677855,0.109302,0.713588,0.758724,0.022135,0.947917,1.493762,2.0,0.021355,0.005522,0.000941,0.972183,1.0
1300,998400,0.00024013824884792622,518.6,0.61,1.666806,86.49,12658,-0.006701,0.025116,0.002908,2.754795,0.004487,0.046234,0.566415,0.736781,0.379912,0.698218,0.692187,0.026042,0.934896,1.523075,7.0,0.023749,0.00661,0.000978,0.968664,1.0
1350,1036800,0.00023783410138248845,517.8,0.62,1.631326,88.12,13094,-0.007988,0.007597,0.001771,2.827039,0.00495,0.052917,0.66852,0.814182,0.002845,0.666947,0.716146,0.022135,0.885417,1.555599,8.0,0.031678,0.010079,0.001216,0.957027,1.0
1400,1075200,0.00023552995391705066,516.3,0.46,1.455074,91.65,13481,-0.007633,0.023472,0.001974,2.733441,0.00508,0.052887,0.32191,0.76642,0.176225,0.396365,0.588802,0.042969,0.641927,1.831076,2.0,0.043144,0.016319,0.0015,0.939037,1.0
1450,1113600,0.00023322580645161286,516.5,0.62,1.716169,80.62,13914,-0.008559,0.019742,0.001988,2.786342,0.005053,0.057709,0.553268,0.743277,0.252307,0.641694,0.71224,0.05599,0.860677,1.541549,6.0,0.073593,0.035756,0.002272,0.88838,1.0
1500,1152000,0.0002309216589861751,515.5,0.66,1.770128,90.38,14341,-0.008273,0.020923,0.002324,2.691633,0.005405,0.063385,0.476497,0.803171,0.175081,0.622934,0.592448,0.170573,0.617188,1.866837,4.0,0.190281,0.226123,0.004703,0.578893,1.0
1550,1190400,0.0002286175115207373,501.3,0.47,1.463147,69.06,14946,-0.007597,0.026391,0.001864,2.464071,0.004882,0.05545,0.401363,0.602853,0.43965,0.477126,0.422917,0.078125,0.292969,2.299105,6.0,0.168544,0.019834,0.00284,0.808782,1.0
1600,1228800,0.00022631336405529954,500.4,0.61,1.658758,81.14,15483,-0.010116,0.01502,0.002096,2.601747,0.004623,0.043549,0.662148,0.6059,0.315784,0.555772,0.577995,0.061198,0.558594,1.916813,5.0,0.276448,0.020256,0.003653,0.699643,1.0
1650,1267200,0.00022400921658986172,504.4,0.61,1.636889,93.95,15897,-0.008307,0.018796,0.003116,2.647185,0.005336,0.06131,0.766945,0.586066,0.180813,0.45662,0.533724,0.018229,0.503906,1.929601,3.0,0.71337,0.040053,0.006071,0.240505,0.0
1700,1305600,0.00022170506912442395,505.2,0.51,1.530583,94.26,16294,-0.009192,0.026285,0.002617,2.635244,0.00553,0.066986,0.375159,0.656939,0.478167,0.538472,0.592318,0.063802,0.644531,1.819385,5.0,0.858062,0.027759,0.004233,0.109946,0.0
1750,1344000,0.00021940092165898616,505.4,0.55,1.521688,117.12,16677,-0.007906,0.015319,0.001764,2.708016,0.004885,0.050262,0.37017,0.882557,0.41698,0.493162,0.67487,0.089844,0.863281,1.658277,2.0,0.917719,0.01949,0.003054,0.059737,0.0
1800,1382400,0.00021709677419354836,503.2,0.53,1.538734,100.41,17025,-0.007755,0.015197,0.00277,2.729674,0.005881,0.069672,0.518086,0.752174,0.679138,0.793063,0.667578,0.019531,0.817708,1.669831,5.0,0.933365,0.018571,0.002284,0.04578,0.0
1850,1420800,0.0002147926267281106,506.5,0.54,1.559375,96.72,17401,-0.01001,0.005111,0.001297,2.741659,0.005953,0.072571,0.694156,0.825434,0.480139,0.802065,0.684505,0.050781,0.910156,1.644248,5.0,0.946803,0.017682,0.001825,0.03369,0.0
1900,1459200,0.0002124884792626728,505.2,0.52,1.492447,82.98,17832,-0.00886,0.020726,0.003404,2.827058,0.005487,0.070831,0.397747,0.612123,0.52976,0.412025,0.760417,0.111979,0.938802,1.462998,8.0,0.9585,0.016077,0.001518,0.023905,0.0
1950,1497600,0.00021018433179723498,507.9,0.62,1.662011,85.23,18260,-0.008727,0.023838,0.002006,2.818836,0.00437,0.045013,0.405458,0.814359,0.318757,0.187543,0.742448,0.05599,0.928385,1.506351,5.0,0.963398,0.016541,0.001288,0.018773,0.0
