update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_success,c_slow,c_team,speed,n_succ,lam0,lam_slow,lam_succ,boot
650,499200,0.000240184331797235,522.5,0.2,1.132189,76.82,9904,-0.006957,0.014537,0.003867,2.762289,0.004685,0.051971,0.635911,0.358334,0.303448,0.907812,1.0,1.075725,3.0,0.006253,0.000958,0.992789,1.0
700,537600,0.00023557603686635942,525.0,0.25,1.148028,77.28,10384,-0.007813,0.018553,0.002213,2.771169,0.005294,0.065918,0.67184,0.717313,0.493424,0.908854,1.0,1.08873,4.0,0.005905,0.000909,0.993186,1.0
750,576000,0.00023096774193548386,523.2,0.3,1.262268,75.76,10867,-0.007537,0.034646,0.004549,2.775897,0.005212,0.063934,0.185011,0.583563,0.457021,0.87474,0.986979,1.184399,3.0,0.005849,0.000914,0.993237,1.0
800,614400,0.00022635944700460827,524.5,0.29,1.217571,81.24,11325,-0.009586,0.01559,0.004785,2.762286,0.007207,0.096588,0.780602,0.328584,0.4124,0.863542,0.994792,1.210371,2.0,0.005747,0.000909,0.993345,1.0
850,652800,0.0002217511520737327,526.3,0.44,1.416135,97.17,11780,-0.006886,0.014914,0.003382,2.797327,0.004563,0.052277,0.732722,0.58627,0.660561,0.848047,0.971354,1.237287,2.0,0.00562,0.000898,0.993483,1.0
900,691200,0.00021714285714285713,527.2,0.6,1.623565,82.37,12240,-0.006863,0.017837,0.002248,2.856969,0.00499,0.057129,0.649788,0.747057,0.480324,0.851172,0.989583,1.230229,8.0,0.00571,0.00093,0.99336,1.0
950,729600,0.00021253456221198154,525.4,0.34,1.335598,64.71,12792,-0.006812,0.023335,0.003227,2.862533,0.005516,0.061493,0.552357,0.588074,0.172808,0.840625,0.998698,1.227587,3.0,0.00588,0.000979,0.993141,1.0
1000,768000,0.00020792626728110595,527.9,0.34,1.297817,99.76,13210,-0.008071,0.008884,0.002206,2.862815,0.004983,0.057892,0.896521,0.81868,0.75448,0.873438,0.992188,1.195083,3.0,0.005851,0.000993,0.993156,1.0
1050,806400,0.00020331797235023042,529.1,0.33,1.31994,92.52,13646,-0.007032,0.027095,0.004111,2.760176,0.004505,0.046082,0.517373,0.375112,0.213042,0.798568,0.947917,1.408802,4.0,0.005766,0.000993,0.99324,1.0
1100,844800,0.0001987096774193548,528.1,0.39,1.375349,85.82,14136,-0.004936,0.014958,0.002628,2.813214,0.004014,0.03653,0.750565,0.710104,0.628857,0.917448,1.0,1.094166,5.0,0.005645,0.000987,0.993368,1.0
1150,883200,0.00019410138248847925,529.8,0.32,1.26826,93.56,14608,-0.00688,0.013886,0.003604,2.716139,0.006172,0.07019,0.708309,0.677266,0.27776,0.873307,0.981771,1.136733,3.0,0.005656,0.001015,0.99333,1.0
1200,921600,0.0001894930875576037,527.4,0.46,1.437971,87.71,15051,-0.005994,0.022724,0.005322,2.757673,0.003869,0.031403,0.629628,0.505917,0.365766,0.866927,1.0,1.092945,4.0,0.005781,0.001072,0.993147,1.0
1250,960000,0.00018488479262672807,534.8,0.44,1.415204,81.8,15512,-0.006845,0.024003,0.003128,2.778996,0.004534,0.047638,0.750335,0.632171,0.500027,0.873698,0.998698,1.142711,7.0,0.006081,0.001171,0.992748,1.0
1300,998400,0.00018027649769585251,539.1,0.54,1.561727,68.34,16004,-0.006423,0.015284,0.002605,2.62288,0.004387,0.045929,0.481226,0.698659,0.512707,0.815104,0.979167,1.292448,9.0,0.006261,0.001246,0.992493,1.0
1350,1036800,0.00017566820276497695,536.5,0.4,1.387794,91.53,16492,-0.008146,0.023008,0.002048,2.724676,0.005121,0.055176,0.666844,0.800778,0.605884,0.807422,0.971354,1.291344,9.0,0.00642,0.00132,0.99226,1.0
1400,1075200,0.00017105990783410134,525.7,0.33,1.302769,75.62,17057,-0.00635,0.019352,0.003483,2.749537,0.003795,0.036652,0.727113,0.604315,0.482024,0.839583,0.988281,1.305917,4.0,0.006469,0.001365,0.992166,1.0
1450,1113600,0.00016645161290322578,525.6,0.22,1.087513,82.48,17579,-0.00577,0.015177,0.002936,2.769699,0.004173,0.039642,0.669991,0.730788,0.122088,0.828385,0.96875,1.189048,1.0,0.006428,0.001391,0.992181,1.0
1500,1152000,0.00016184331797235022,526.4,0.42,1.449984,81.83,18088,-0.006227,0.024146,0.003161,2.831645,0.004074,0.04007,0.569752,0.606099,0.251134,0.864062,0.990885,1.189465,4.0,0.006364,0.001415,0.992221,1.0
1550,1190400,0.0001572350230414746,522.7,0.34,1.307094,77.0,18538,-0.006831,0.020648,0.004156,2.808319,0.005038,0.057526,0.653132,0.53472,0.375271,0.846224,0.984375,1.244102,2.0,0.006398,0.001479,0.992123,1.0
1600,1228800,0.00015262672811059907,523.0,0.45,1.427733,90.68,19048,-0.005743,0.014776,0.003564,2.775428,0.004221,0.041748,0.856668,0.581441,0.52722,0.852865,0.977865,1.220389,1.0,0.006646,0.001618,0.991736,1.0
1650,1267200,0.0001480184331797235,523.4,0.44,1.386823,63.52,19615,-0.00705,0.028357,0.003412,2.824112,0.004441,0.049438,0.579294,0.518929,0.397539,0.83737,0.988281,1.298965,9.0,0.007132,0.001857,0.991011,1.0
1700,1305600,0.00014341013824884793,523.9,0.44,1.405498,62.75,20151,-0.007226,0.034297,0.003824,2.841523,0.00449,0.050049,0.527157,0.409419,0.131905,0.896875,1.0,1.157749,8.0,0.007461,0.002103,0.990437,1.0
1750,1344000,0.00013880184331797234,525.7,0.51,1.501361,66.82,20748,-0.005341,0.041725,0.003945,2.87392,0.003386,0.036865,0.470717,0.530926,0.446624,0.879557,0.994792,1.221338,4.0,0.008272,0.002603,0.989125,1.0
1800,1382400,0.00013419354838709675,525.5,0.5,1.533646,64.93,21360,-0.007332,0.013756,0.002913,2.828479,0.004399,0.046661,0.703994,0.506807,0.53348,0.826042,0.980469,1.316261,6.0,0.010301,0.003816,0.985883,1.0
1850,1420800,0.0001295852534562212,527.0,0.55,1.598967,62.4,21954,-0.006294,0.036126,0.002399,2.796878,0.004221,0.045929,0.490026,0.61535,0.513679,0.709896,0.825521,1.582586,6.0,0.014027,0.006582,0.979392,1.0
1900,1459200,0.0001249769585253456,526.6,0.42,1.435108,69.89,22544,-0.004309,0.029607,0.002397,2.817062,0.002655,0.022522,0.611697,0.556598,0.38802,0.740365,0.886719,1.542908,4.0,0.02237,0.014617,0.963013,1.0
1950,1497600,0.00012036866359447005,525.3,0.39,1.350973,56.66,23175,-0.005406,0.016302,0.00222,2.863635,0.003971,0.025543,0.772982,0.377815,0.430135,0.758984,0.940104,1.471171,3.0,0.048955,0.079978,0.871066,1.0
2000,1536000,0.00011576036866359445,532.5,0.36,1.358836,46.5,23987,-0.00624,0.029872,0.00163,2.748364,0.003962,0.041595,0.650142,0.421161,0.223853,0.582812,0.591146,1.819714,3.0,0.041236,0.042354,0.91641,1.0
2050,1574400,0.00011115207373271889,536.7,0.43,1.42016,48.43,24688,-0.006221,0.027732,0.001883,2.738866,0.00306,0.024811,0.761267,0.562299,0.388337,0.664974,0.776042,1.676656,5.0,0.060555,0.078266,0.861178,1.0
2100,1612800,0.00010654377880184331,537.7,0.52,1.496602,53.03,25441,-0.006411,0.026847,0.001414,2.627761,0.004704,0.052673,0.566306,0.646779,0.464347,0.547266,0.52474,1.935938,10.0,0.071765,0.065617,0.862618,1.0
2150,1651200,0.00010193548387096775,534.3,0.53,1.555349,42.92,26272,-0.004465,0.019976,0.000807,2.600256,0.003133,0.029968,0.624524,0.698026,0.566371,0.482161,0.380208,2.038813,10.0,0.153929,0.075647,0.770424,1.0
2200,1689600,9.732718894009215e-05,535.0,0.43,1.436046,63.73,26980,-0.005797,0.025711,0.00142,2.635606,0.004558,0.045959,0.470078,0.674295,0.617147,0.473307,0.326823,2.089859,8.0,0.427254,0.06495,0.507797,1.0
2250,1728000,9.271889400921658e-05,536.0,0.49,1.49494,54.78,27632,-0.004348,0.034222,0.001061,2.640284,0.002998,0.019867,0.301561,0.739633,0.391006,0.496094,0.425781,1.985765,9.0,0.776158,0.033099,0.190742,0.0
2300,1766400,8.811059907834102e-05,534.5,0.6,1.585515,55.8,28287,-0.003725,0.036015,0.001785,2.746648,0.001652,0.009949,0.532507,0.598757,0.338926,0.610547,0.71224,1.771321,4.0,0.930854,0.022017,0.047129,0.0
2350,1804800,8.350230414746542e-05,537.3,0.58,1.620172,54.99,28928,-0.004358,0.020406,0.001208,2.715443,0.002324,0.015411,0.662096,0.749355,0.374511,0.572135,0.5625,1.910031,6.0,0.959022,0.021308,0.019671,0.0
2400,1843200,7.889400921658985e-05,534.3,0.68,1.717566,53.49,29609,-0.005228,0.022858,0.001228,2.773533,0.003854,0.037445,0.577453,0.752753,0.527854,0.644401,0.746094,1.723169,9.0,0.967511,0.019603,0.012886,0.0
2450,1881600,7.428571428571429e-05,537.9,0.6,1.631913,66.59,30240,-0.004359,0.023334,0.002497,2.832422,0.002733,0.019897,0.588893,0.598366,0.293679,0.733073,0.910156,1.557022,8.0,0.970111,0.02065,0.009239,0.0
2500,1920000,6.967741935483871e-05,540.3,0.52,1.529545,69.36,30802,-0.003817,0.033983,0.002249,2.788414,0.002361,0.014282,0.505271,0.676497,0.371467,0.679688,0.834635,1.64698,6.0,0.967818,0.024937,0.007246,0.0
2550,1958400,6.506912442396311e-05,538.2,0.58,1.604988,61.68,31416,-0.005267,0.032511,0.001943,2.77588,0.002663,0.018799,0.673971,0.566969,0.466524,0.590234,0.615885,1.856644,3.0,0.96764,0.026254,0.006106,0.0
2600,1996800,6.046082949308755e-05,538.7,0.63,1.696831,69.52,32009,-0.002212,0.023539,0.001458,2.731611,0.000672,0.000336,0.551394,0.705569,0.445364,0.574219,0.589844,1.875376,7.0,0.97493,0.019696,0.005374,0.0
2650,2035200,5.585253456221198e-05,537.6,0.6,1.652664,68.25,32607,-0.005059,0.025535,0.002051,2.918958,0.003106,0.031433,0.526696,0.589351,0.618624,0.764583,0.953125,1.457546,7.0,0.976165,0.019355,0.00448,0.0
2700,2073600,5.1244239631336414e-05,539.6,0.59,1.638427,77.71,33109,-0.004352,0.035993,0.003418,2.929523,0.002569,0.025085,0.484892,0.565057,0.444795,0.76849,0.932292,1.436775,7.0,0.961987,0.034222,0.003791,0.0
2750,2112000,4.663594470046081e-05,540.7,0.69,1.762765,69.87,33636,-0.00246,0.020289,0.001721,2.896857,0.001064,0.003845,0.56233,0.77229,0.647115,0.677734,0.89974,1.6241,9.0,0.909405,0.087472,0.003123,0.0
2800,2150400,4.2027649769585247e-05,536.2,0.64,1.706972,84.55,34235,-0.003455,0.02498,0.002829,2.821373,0.001759,0.009552,0.508621,0.583854,0.490288,0.699479,0.915365,1.586755,8.0,0.956663,0.040394,0.002944,0.0
2850,2188800,3.741935483870968e-05,513.1,0.5,1.469411,103.34,34734,-0.003993,0.019042,0.003947,2.994,0.001941,0.013611,0.672108,0.664642,0.512264,0.840885,0.996094,1.285128,6.0,0.91246,0.085017,0.002523,0.0
2900,2227200,3.2811059907834113e-05,533.7,0.65,1.740817,60.42,35363,-0.001959,0.013737,0.000988,2.627443,0.001089,0.002319,0.582214,0.753511,0.529504,0.451432,0.315104,2.175251,9.0,0.968337,0.02918,0.002482,0.0
2950,2265600,2.8202764976958513e-05,530.4,0.65,1.727683,91.28,35827,-0.001311,0.010036,0.002077,2.920537,0.000339,0.0,0.719842,0.772694,0.716218,0.731641,0.90625,1.50243,7.0,0.981805,0.015963,0.002232,0.0
3000,2304000,2.3594470046082947e-05,535.2,0.63,1.703935,79.52,36287,-0.001421,0.025485,0.002885,2.952665,0.000328,0.0,0.563959,0.667441,0.629996,0.789974,0.970052,1.404848,8.0,0.975222,0.022778,0.002001,0.0
3050,2342400,1.898617511520738e-05,532.8,0.78,1.882396,79.3,36823,-0.001266,0.020057,0.002292,2.914795,0.000485,6.1e-05,0.672163,0.775835,0.722165,0.771745,0.958333,1.472288,6.0,0.966801,0.031403,0.001795,0.0
3100,2380800,1.437788018433178e-05,539.3,0.7,1.770522,64.92,37375,-0.000674,0.027119,0.001703,2.860964,0.000131,0.0,0.485836,0.671844,0.58275,0.60625,0.700521,1.765131,9.0,0.950631,0.047776,0.001592,0.0
3150,2419200,9.769585253456213e-06,538.2,0.68,1.721325,67.02,37943,-0.000856,0.015943,0.001357,2.882609,8.2e-05,0.0,0.559275,0.777102,0.626483,0.618359,0.752604,1.757475,10.0,0.966131,0.032391,0.001479,0.0
3200,2457600,5.1612903225806465e-06,539.3,0.69,1.727373,73.97,38471,-0.000383,0.023864,0.001977,2.875145,2.2e-05,0.0,0.553662,0.730633,0.708516,0.639714,0.8125,1.702898,7.0,0.96975,0.028885,0.001365,0.0
3250,2496000,5.5299539170508e-07,535.4,0.6,1.646352,68.87,38994,-3.7e-05,0.034469,0.001824,2.874978,0.0,0.0,0.486506,0.77113,0.549134,0.634115,0.803385,1.694847,6.0,0.967532,0.031216,0.001251,0.0
