update,step,lr,sps,success,ret,len,n_eps,pg_loss,v_loss,c_loss,entropy,approx_kl,clipfrac,ev,ev_slow,ev_crowd_disc,ev_success,c_slow,c_crowd,c_team,speed,n_succ,lam0,lam_slow,lam_crowd,lam_succ,boot
1,768,0.0003,491.7,0.0,0.764962,49.333333,6,-0.006187,0.023825,0.031798,3.306294,0.004782,0.047455,0.431809,-0.499332,-0.186522,0.14292,0.9625,0.011719,1.0,0.917387,0.0,0.248055,0.245586,0.245586,0.260773,1.0
50,38400,0.00029774193548387094,528.0,0.0,0.876285,42.49,616,-0.00627,0.002907,0.002613,2.928864,0.00517,0.057159,0.893985,0.209796,-0.923577,-0.813002,0.641667,0.0,0.722656,1.708387,0.0,0.158714,0.033979,0.042288,0.765019,1.0
100,76800,0.0002954377880184332,513.3,0.04,0.918258,49.49,1266,-0.00829,0.002553,0.002469,2.849448,0.005606,0.070038,0.885874,0.524511,-0.92562,-1.432795,0.704036,0.0,0.876302,1.55929,0.0,0.068287,0.007631,0.009695,0.914386,1.0
150,115200,0.00029313364055299536,514.0,0.06,0.906502,86.81,1850,-0.008047,0.010641,0.004008,2.782641,0.005899,0.075439,0.757495,0.586193,-1.27017,-1.105751,0.827604,0.0,0.983073,1.209308,1.0,0.041072,0.003759,0.00454,0.950629,1.0
200,153600,0.00029082949308755754,516.0,0.03,0.862013,74.15,2351,-0.007769,0.001968,0.00183,2.783734,0.00598,0.073486,0.957588,0.655604,-0.874412,-0.846969,0.772526,0.0,0.910156,1.35315,0.0,0.028082,0.002264,0.002667,0.966987,1.0
250,192000,0.00028852534562211977,514.8,0.04,0.874635,47.41,2951,-0.00464,0.007037,0.002942,2.815121,0.006025,0.075867,0.839523,0.489693,0.274749,0.088212,0.842057,0.0,0.972656,1.208927,1.0,0.020813,0.001524,0.001778,0.975884,1.0
300,230400,0.000286221198156682,513.1,0.04,0.904599,74.76,3565,-0.008079,0.003119,0.005207,2.722903,0.005658,0.067261,0.872167,0.393143,-0.382574,-0.557483,0.898698,0.0,0.998698,1.075138,0.0,0.016236,0.001111,0.00128,0.981373,1.0
350,268800,0.00028391705069124424,516.2,0.06,0.968073,65.69,4141,-0.005879,0.014054,0.003453,2.759834,0.006493,0.084991,0.690605,0.498252,-0.358748,0.060548,0.883073,0.0,0.998698,1.091323,2.0,0.013258,0.000864,0.000981,0.984896,1.0
400,307200,0.0002816129032258064,509.1,0.03,0.886064,69.8,4770,-0.009664,0.002204,0.004416,2.804705,0.005601,0.069214,0.940123,0.497041,-1.119218,-0.260236,0.95638,0.0,0.992188,0.887392,0.0,0.011134,0.000698,0.000782,0.987385,1.0
450,345600,0.00027930875576036865,514.9,0.02,0.906969,73.38,5298,-0.009517,0.001873,0.003653,2.785654,0.006732,0.08844,0.950019,0.533619,-0.277518,-0.738625,0.925521,0.0,1.0,1.034559,0.0,0.009448,0.000574,0.000634,0.989344,1.0
